status,algorithm,family,space_name,params_json,n_clusters,n_noise,noise_fraction,n_clustered,min_cluster_size,max_cluster_size,median_cluster_size,cluster_size_entropy,imbalance_ratio,silhouette,calinski_harabasz,davies_bouldin,experiment_id,pass_k,pass_min_cluster,pass_noise,pass_silhouette,pass_max_cluster_fraction,pass_all_filters,k_penalty,sil_norm,db_norm,ch_norm,noise_norm,S_struct,hrv_var_reduction,hrv_iqr_compactness,S_hrv_intra_raw,S_hrv_rel_raw,E_ext_raw,D_dom_raw,S_desc_raw,hrv_intra_norm,hrv_rel_norm,desc_norm,struct_norm,S_primary
ok,spectral,graph-based,umap_integrated_nn10_md01,"{""affinity"": ""rbf"", ""n_clusters"": 5}",5,0,0.0,530,66.0,138.0,124.0,2.256948194568946,2.090909090909091,0.4239024817943573,600.0883477939026,0.7693954128841287,14411,True,True,True,True,True,True,0,0.5062354420760805,0.8879382237695689,0.0598946303275573,1.0,0.4585375294393881,0.2382390842580876,-0.1861657793561078,0.0684771388124094,0.9561545372866128,0.25129133004124,0.1859128502608512,0.1201300759506126,0.2440605088793036,0.9021651964715316,0.6428337184895229,0.5842640391550139,0.5404869708887207
