variable,cluster_1,cluster_2,test,statistic,p_value,effect_size,median_1,median_2,median_diff,mean_1,mean_2,n_1,n_2,p_adj_fdr
t2m_pre_hf,2,4,mannwhitneyu,729.0,3.1404267116231995e-22,-0.8399209486166008,95.5,930.0,-834.5,211.55797101449275,2095.151515151515,138,66,1.0468089038744e-21
t2m_pre_hf,3,4,mannwhitneyu,442.5,4.960395767834238e-24,-0.8918621700879765,70.5,930.0,-859.5,167.7258064516129,2095.151515151515,124,66,2.480197883917119e-23
t2m_pre_lf,0,1,mannwhitneyu,1578.0,9.559219750485218e-15,-0.6606816471347167,56.0,188.0,-132.0,101.90839694656489,242.56338028169014,131,71,1.9118439500970436e-14
t2m_pre_lf,0,2,mannwhitneyu,5605.5,7.321717311191842e-08,-0.37985396614669764,56.0,111.0,-55.0,101.90839694656489,168.71014492753622,131,138,1.2202862185319738e-07
t2m_pre_lf,0,3,mannwhitneyu,6233.5,0.0013394829360649143,-0.23251662152179267,56.0,88.0,-32.0,101.90839694656489,140.29032258064515,131,124,0.0014883143734054603
t2m_pre_lf,0,4,mannwhitneyu,46.5,1.02569766645455e-29,-0.9892435808466343,56.0,1645.0,-1589.0,101.90839694656489,2557.939393939394,131,66,5.12848833227275e-29
t2m_pre_lf,1,2,mannwhitneyu,6671.0,1.883758804257852e-05,0.3617064707083078,188.0,111.0,77.0,242.56338028169014,168.71014492753622,71,138,2.354698505322315e-05
t2m_pre_lf,1,3,mannwhitneyu,6347.0,2.929932346799031e-07,0.4418446160835984,188.0,88.0,100.0,242.56338028169014,140.29032258064515,71,124,4.18561763828433e-07
t2m_pre_lf,1,4,mannwhitneyu,70.0,1.249852260243186e-22,-0.9701237729406743,188.0,1645.0,-1457.0,242.56338028169014,2557.939393939394,71,66,3.1246306506079646e-22
t2m_pre_lf,2,3,mannwhitneyu,9665.5,0.07014762075483592,0.12967508181393175,111.0,88.0,23.0,168.71014492753622,140.29032258064515,138,124,0.07014762075483592
t2m_pre_lf,2,4,mannwhitneyu,80.0,8.201267730428558e-30,-0.9824330259112868,111.0,1645.0,-1534.0,168.71014492753622,2557.939393939394,138,66,5.12848833227275e-29
t2m_pre_lf,3,4,mannwhitneyu,36.0,2.6908235583818404e-29,-0.9912023460410557,88.0,1645.0,-1557.0,140.29032258064515,2557.939393939394,124,66,8.969411861272802e-29
t2m_pre_vlf,0,1,mannwhitneyu,2483.0,4.6348655583506465e-08,-0.46607891624556497,16.0,41.0,-25.0,65.80152671755725,66.61971830985915,131,71,9.269731116701293e-08
t2m_pre_vlf,0,2,mannwhitneyu,6565.5,0.00010500779147759622,-0.2736475273813475,16.0,29.0,-13.0,65.80152671755725,42.36231884057971,131,138,0.00015001113068228032
t2m_pre_vlf,0,3,mannwhitneyu,6388.0,0.0032179758290917645,-0.21349421324796847,16.0,25.5,-9.5,65.80152671755725,38.233870967741936,131,124,0.0035755286989908493
t2m_pre_vlf,0,4,mannwhitneyu,423.0,5.317972124937211e-25,-0.9021512838306731,16.0,395.0,-379.0,65.80152671755725,563.2121212121212,131,66,1.7726573749790704e-24
t2m_pre_vlf,1,2,mannwhitneyu,6301.5,0.000707986489714802,0.2862829148805879,41.0,29.0,12.0,66.61971830985915,42.36231884057971,71,138,0.0008849831121435025
t2m_pre_vlf,1,3,mannwhitneyu,5876.0,0.000101721079106484,0.3348477964561563,41.0,25.5,15.5,66.61971830985915,38.233870967741936,71,124,0.00015001113068228032
t2m_pre_vlf,1,4,mannwhitneyu,203.5,3.105400339807509e-20,-0.9131455399061033,41.0,395.0,-354.0,66.61971830985915,563.2121212121212,71,66,7.763500849518772e-20
t2m_pre_vlf,2,3,mannwhitneyu,9086.5,0.3866962822211206,0.06200327255726975,29.0,25.5,3.5,42.36231884057971,38.233870967741936,138,124,0.3866962822211206
t2m_pre_vlf,2,4,mannwhitneyu,176.0,1.2732761680792944e-28,-0.961352657004831,29.0,395.0,-366.0,42.36231884057971,563.2121212121212,138,66,1.2684664045438345e-27
t2m_pre_vlf,3,4,mannwhitneyu,108.5,2.536932809087669e-28,-0.9734848484848485,25.5,395.0,-369.5,38.233870967741936,563.2121212121212,124,66,1.2684664045438345e-27
age,0,1,mannwhitneyu,5743.5,0.005811700530544025,0.23502849156004732,71.0,68.0,3.0,70.91603053435115,68.52112676056338,131,71,0.019372335101813416
age,0,2,mannwhitneyu,8647.5,0.5392151058631733,-0.043312313308994356,71.0,72.0,-1.0,70.91603053435115,71.31159420289855,131,138,0.6012529201822252
age,0,3,mannwhitneyu,7673.0,0.44548022524375863,-0.055281950258557006,71.0,71.0,0.0,70.91603053435115,71.89516129032258,131,124,0.6012529201822252
age,0,4,mannwhitneyu,4554.0,0.5411276281640027,0.05343511450381679,71.0,70.5,0.5,70.91603053435115,70.39393939393939,131,66,0.6012529201822252
age,1,2,mannwhitneyu,3533.5,0.0009581987930483659,-0.27873035313329253,68.0,72.0,-4.0,68.52112676056338,71.31159420289855,71,138,0.004790993965241829
age,1,3,mannwhitneyu,3123.5,0.0007327174105800019,-0.290436165379373,68.0,71.0,-3.0,68.52112676056338,71.89516129032258,71,124,0.004790993965241829
age,1,4,mannwhitneyu,1961.5,0.10005062076954992,-0.16282543747332479,68.0,70.5,-2.5,68.52112676056338,70.39393939393939,71,66,0.2501265519238748
age,2,3,mannwhitneyu,8397.5,0.7960561041025257,-0.018525011687704533,72.0,71.0,1.0,71.31159420289855,71.89516129032258,138,124,0.7960561041025257
age,2,4,mannwhitneyu,5026.0,0.2310655453478505,0.103645147123408,72.0,70.5,1.5,71.31159420289855,70.39393939393939,138,66,0.3851092422464175
age,3,4,mannwhitneyu,4591.0,0.16644892781200404,0.12194525904203324,71.0,70.5,0.5,71.89516129032258,70.39393939393939,124,66,0.3328978556240081
weight_kg,0,1,mannwhitneyu,2438.0,2.448095943453331e-08,-0.47575529512955594,71.5,85.0,-13.5,73.73129770992365,85.35774647887325,131,71,8.160319811511105e-08
weight_kg,0,2,mannwhitneyu,7302.5,0.006484988129473479,-0.1921119592875318,71.5,76.0,-4.5,73.73129770992365,78.74565217391304,131,138,0.008106235161841849
weight_kg,0,3,mannwhitneyu,10824.0,4.437459807377446e-06,0.3326766806205368,71.5,66.0,5.5,73.73129770992365,66.74758064516129,131,124,8.874919614754892e-06
weight_kg,0,4,mannwhitneyu,4373.5,0.8946779190417554,0.011681702521397178,71.5,72.5,-1.0,73.73129770992365,74.36515151515151,131,66,0.8946779190417554
weight_kg,1,2,mannwhitneyu,6379.0,0.0003521184162088269,0.30210246989181466,85.0,76.0,9.0,85.35774647887325,78.74565217391304,71,138,0.0005868640270147115
weight_kg,1,3,mannwhitneyu,7767.5,6.912208789729529e-19,0.7645388459791004,85.0,66.0,19.0,85.35774647887325,66.74758064516129,71,124,6.912208789729528e-18
weight_kg,1,4,mannwhitneyu,3472.0,1.1637634845211439e-06,0.4818608621425523,85.0,72.5,12.5,85.35774647887325,74.36515151515151,71,66,2.9094087113028596e-06
weight_kg,2,3,mannwhitneyu,13016.0,3.2374774121742355e-13,0.5212716222533894,76.0,66.0,10.0,78.74565217391304,66.74758064516129,138,124,1.6187387060871176e-12
weight_kg,2,4,mannwhitneyu,5469.0,0.020414654687988167,0.20092226613965744,76.0,72.5,3.5,78.74565217391304,74.36515151515151,138,66,0.022682949653320187
weight_kg,3,4,mannwhitneyu,2820.0,0.00042510595585081777,-0.31085043988269795,66.0,72.5,-6.5,66.74758064516129,74.36515151515151,124,66,0.0006072942226440254
height_m_final,0,1,mannwhitneyu,6156.0,0.00013898648564453564,0.32372863132996454,1.57,1.5,0.07000000000000006,1.5751908396946566,1.5214084507042254,131,71,0.0005437149780960921
height_m_final,0,2,mannwhitneyu,8313.0,0.2538380936414544,-0.08031861931629605,1.57,1.59,-0.020000000000000018,1.5751908396946566,1.5867391304347827,131,138,0.28204232626828263
height_m_final,0,3,mannwhitneyu,8306.5,0.7538036273798758,0.022716079783304605,1.57,1.57,0.0,1.5751908396946566,1.565241935483871,131,124,0.7538036273798758
height_m_final,0,4,mannwhitneyu,4922.0,0.11052754526727591,0.1385611843627111,1.57,1.525,0.04500000000000015,1.5751908396946566,1.5446969696969695,131,66,0.1578964932389656
height_m_final,1,2,mannwhitneyu,2852.5,6.412134345102568e-07,-0.41773831394162075,1.5,1.59,-0.09000000000000008,1.5214084507042254,1.5867391304347827,71,138,6.412134345102568e-06
height_m_final,1,3,mannwhitneyu,2980.5,0.00016311449342882762,-0.3229213993639255,1.5,1.57,-0.07000000000000006,1.5214084507042254,1.565241935483871,71,124,0.0005437149780960921
height_m_final,1,4,mannwhitneyu,1923.0,0.06324336401242457,-0.1792573623559539,1.5,1.525,-0.02499999999999991,1.5214084507042254,1.5446969696969695,71,66,0.12648672802484914
height_m_final,2,3,mannwhitneyu,9580.0,0.093045501936489,0.11968209443665265,1.59,1.57,0.020000000000000018,1.5867391304347827,1.565241935483871,138,124,0.155075836560815
height_m_final,2,4,mannwhitneyu,5640.0,0.005365941588104266,0.23847167325428195,1.59,1.525,0.06500000000000017,1.5867391304347827,1.5446969696969695,138,66,0.013414853970260664
height_m_final,3,4,mannwhitneyu,4618.0,0.14053246776765266,0.12854349951124144,1.57,1.525,0.04500000000000015,1.565241935483871,1.5446969696969695,124,66,0.1756655847095658
imc_final,0,1,mannwhitneyu,1284.5,2.1636593891622034e-17,-0.7237931405225244,29.04259002770083,36.48484302508896,-7.442252997388135,29.760740609015105,36.826752287829386,131,71,1.0818296945811017e-16
imc_final,0,2,mannwhitneyu,7738.5,0.04151405497597652,-0.14387653501493528,29.04259002770083,30.223286047213996,-1.1806960195131673,29.760740609015105,31.28869865066604,131,138,0.05189256871997065
imc_final,0,3,mannwhitneyu,10878.0,2.856159535304615e-06,0.3393252893376016,29.04259002770083,26.65279223031564,2.3897977973851887,29.760740609015105,27.26571328713659,131,124,4.080227907578022e-06
imc_final,0,4,mannwhitneyu,3795.5,0.16292399452756046,-0.12202174415914874,29.04259002770083,30.288888888888888,-1.246298861188059,29.760740609015105,31.245886707158295,131,66,0.18102666058617828
imc_final,1,2,mannwhitneyu,7918.5,3.0798124227310226e-13,0.6163502755664422,36.48484302508896,30.223286047213996,6.261556977874967,36.826752287829386,31.28869865066604,71,138,1.026604140910341e-12
imc_final,1,3,mannwhitneyu,8377.5,1.0396058960378086e-25,0.9031122217174011,36.48484302508896,26.65279223031564,9.832050794773323,36.826752287829386,27.26571328713659,71,124,1.0396058960378085e-24
imc_final,1,4,mannwhitneyu,3681.0,8.32829988320803e-09,0.5710627400768246,36.48484302508896,30.288888888888888,6.195954136200076,36.826752287829386,31.245886707158295,71,66,1.665659976641606e-08
imc_final,2,3,mannwhitneyu,12691.0,1.464799315710824e-11,0.483286582515194,30.223286047213996,26.65279223031564,3.570493816898356,31.28869865066604,27.26571328713659,138,124,3.6619982892770595e-11
imc_final,2,4,mannwhitneyu,4613.5,0.8811001166854797,0.013065436978480456,30.223286047213996,30.288888888888888,-0.06560284167489172,31.28869865066604,31.245886707158295,138,66,0.8811001166854797
imc_final,3,4,mannwhitneyu,2346.0,1.3224988292653798e-06,-0.42668621700879766,26.65279223031564,30.288888888888888,-3.6360966585732477,27.26571328713659,31.245886707158295,124,66,2.2041647154423e-06
bp_systolic,0,1,mannwhitneyu,5910.0,0.0014947120165829198,0.2708310934308139,127.0,120.0,7.0,126.1145038167939,120.91549295774648,131,71,0.0018683900207286496
bp_systolic,0,2,mannwhitneyu,2515.0,1.4316667881733495e-24,-0.7217612567761921,127.0,146.0,-19.0,126.1145038167939,147.6304347826087,131,138,4.772222627244498e-24
bp_systolic,0,3,mannwhitneyu,10114.5,0.0007114030011125998,0.2453213494213248,127.0,121.5,5.5,126.1145038167939,120.11290322580645,131,124,0.0010162900015894284
bp_systolic,0,4,mannwhitneyu,3745.5,0.12643178118850457,-0.13358778625954199,127.0,128.0,-1.0,126.1145038167939,131.25757575757575,131,66,0.1404797568761162
bp_systolic,1,2,mannwhitneyu,364.0,6.366303189925783e-28,-0.925699122269851,120.0,146.0,-26.0,120.91549295774648,147.6304347826087,71,138,3.1831515949628916e-27
bp_systolic,1,3,mannwhitneyu,4375.5,0.9453072443936374,-0.006019990913221263,120.0,121.5,-1.5,120.91549295774648,120.11290322580645,71,124,0.9453072443936374
bp_systolic,1,4,mannwhitneyu,1380.0,3.343932096772592e-05,-0.41101152368758004,120.0,128.0,-8.0,120.91549295774648,131.25757575757575,71,66,5.5732201612876534e-05
bp_systolic,2,3,mannwhitneyu,16205.5,8.1544429097223e-36,0.8940509583917718,146.0,121.5,24.5,147.6304347826087,120.11290322580645,138,124,8.154442909722299e-35
bp_systolic,2,4,mannwhitneyu,7193.0,2.2078920348715642e-11,0.5794905577514273,146.0,128.0,18.0,147.6304347826087,131.25757575757575,138,66,5.5197300871789105e-11
bp_systolic,3,4,mannwhitneyu,2538.5,1.672261120656755e-05,-0.3796432062561095,121.5,128.0,-6.5,120.11290322580645,131.25757575757575,124,66,3.34452224131351e-05
bp_diastolic,0,1,mannwhitneyu,5900.0,0.0016273950661763194,0.26868078701214926,78.0,74.0,4.0,77.54198473282443,73.36619718309859,131,71,0.0023248500945375994
bp_diastolic,0,2,mannwhitneyu,5836.0,5.031750778316114e-07,-0.3543533576723089,78.0,83.0,-5.0,77.54198473282443,84.23188405797102,131,138,1.067899452464374e-06
bp_diastolic,0,3,mannwhitneyu,11310.5,5.983829468014095e-08,0.39257572026594434,78.0,70.0,8.0,77.54198473282443,71.54032258064517,131,124,1.994609822671365e-07
bp_diastolic,0,4,mannwhitneyu,4127.0,0.6045147998785239,-0.04533888503354152,78.0,77.0,1.0,77.54198473282443,78.8030303030303,131,66,0.6045147998785239
bp_diastolic,1,2,mannwhitneyu,1711.5,1.3231961504544594e-14,-0.6506429883649725,74.0,83.0,-9.0,73.36619718309859,84.23188405797102,71,138,6.615980752272296e-14
bp_diastolic,1,3,mannwhitneyu,5228.0,0.029248182445188987,0.18764198091776466,74.0,70.0,4.0,73.36619718309859,71.54032258064517,71,124,0.03249798049465443
bp_diastolic,1,4,mannwhitneyu,1655.5,0.0030420669102477955,-0.2934272300469484,74.0,77.0,-3.0,73.36619718309859,78.8030303030303,71,66,0.0038025836378097443
bp_diastolic,2,3,mannwhitneyu,14724.0,6.941558056085262e-24,0.7208976157082749,83.0,70.0,13.0,84.23188405797102,71.54032258064517,138,124,6.941558056085261e-23
bp_diastolic,2,4,mannwhitneyu,6067.5,0.00012338293373737158,0.3323451910408432,83.0,77.0,6.0,84.23188405797102,78.8030303030303,138,66,0.00020563822289561932
bp_diastolic,3,4,mannwhitneyu,2284.0,5.33949726232187e-07,-0.4418377321603128,70.0,77.0,-7.0,71.54032258064517,78.8030303030303,124,66,1.067899452464374e-06
bp_pam,0,1,mannwhitneyu,6137.5,0.00017819386035896768,0.3197505644554349,94.33333333333331,90.0,4.333333333333314,93.73282442748092,89.21596244131456,131,71,0.0002227423254487096
bp_pam,0,2,mannwhitneyu,3603.5,1.5580511732475754e-17,-0.6013386436552716,94.33333333333331,104.83333333333334,-10.500000000000028,93.73282442748092,105.3647342995169,131,138,5.1935039108252514e-17
bp_pam,0,3,mannwhitneyu,11332.0,4.9586274014598487e-08,0.39522285151440534,94.33333333333331,87.66666666666667,6.666666666666643,93.73282442748092,87.7311827956989,131,124,8.264379002433081e-08
bp_pam,0,4,mannwhitneyu,3943.5,0.31558792933365354,-0.08778625954198473,94.33333333333331,94.83333333333334,-0.5000000000000284,93.73282442748092,96.2878787878788,131,66,0.31558792933365354
bp_pam,1,2,mannwhitneyu,485.0,1.5710606931046586e-26,-0.9010002041232905,90.0,104.83333333333334,-14.833333333333343,89.21596244131456,105.3647342995169,71,138,7.855303465523292e-26
bp_pam,1,3,mannwhitneyu,5085.0,0.07183257727033618,0.1551567469332122,90.0,87.66666666666667,2.3333333333333286,89.21596244131456,87.7311827956989,71,124,0.07981397474481798
bp_pam,1,4,mannwhitneyu,1370.5,2.8139021387989354e-05,-0.41506615450277423,90.0,94.83333333333334,-4.833333333333343,89.21596244131456,96.2878787878788,71,66,4.0198601982841935e-05
bp_pam,2,3,mannwhitneyu,16198.5,9.625486183137031e-36,0.8932328190743338,104.83333333333334,87.66666666666667,17.16666666666667,105.3647342995169,87.7311827956989,138,124,9.62548618313703e-35
bp_pam,2,4,mannwhitneyu,6855.0,5.4416103935839015e-09,0.505270092226614,104.83333333333334,94.83333333333334,10.0,105.3647342995169,96.2878787878788,138,66,1.3604025983959753e-08
bp_pam,3,4,mannwhitneyu,2081.5,2.5461808689510893e-08,-0.4913245356793744,87.66666666666667,94.83333333333334,-7.166666666666671,87.7311827956989,96.2878787878788,124,66,5.092361737902179e-08
bp_pp,0,1,mannwhitneyu,4786.5,0.732480230655107,0.02924416729383937,48.0,47.0,1.0,48.57251908396947,47.54929577464789,131,71,0.732480230655107
bp_pp,0,2,mannwhitneyu,3855.0,4.282867840877617e-16,-0.5735147693328908,48.0,62.5,-14.5,48.57251908396947,63.39855072463768,131,138,4.282867840877617e-15
bp_pp,0,3,mannwhitneyu,7875.0,0.675273837215762,-0.030411228761388822,48.0,49.0,-1.0,48.57251908396947,48.57258064516129,131,124,0.732480230655107
bp_pp,0,4,mannwhitneyu,3522.5,0.034062736358399924,-0.18517233402729585,48.0,49.0,-1.0,48.57251908396947,52.45454545454545,131,66,0.05677122726399988
bp_pp,1,2,mannwhitneyu,1709.0,1.3034598401096967e-14,-0.6511532965911411,47.0,62.5,-15.5,47.54929577464789,63.39855072463768,71,138,4.3448661336989895e-14
bp_pp,1,3,mannwhitneyu,4044.5,0.3461690831943851,-0.08121308496138119,47.0,49.0,-2.0,47.54929577464789,48.57258064516129,71,124,0.4327113539929814
bp_pp,1,4,mannwhitneyu,1816.5,0.023350569158411077,-0.22471190781049935,47.0,49.0,-2.0,47.54929577464789,52.45454545454545,71,66,0.046701138316822155
bp_pp,2,3,mannwhitneyu,13360.0,4.293302696661038e-15,0.5614773258532024,62.5,49.0,13.5,63.39855072463768,48.57258064516129,138,124,2.146651348330519e-14
bp_pp,2,4,mannwhitneyu,6541.5,4.671738442708425e-07,0.43642951251646905,62.5,49.0,13.5,63.39855072463768,52.45454545454545,138,66,1.1679346106771061e-06
bp_pp,3,4,mannwhitneyu,3530.5,0.11991628241132654,-0.13721896383186705,49.0,49.0,0.0,48.57258064516129,52.45454545454545,124,66,0.17130897487332364
