variable,cluster_1,cluster_2,test,statistic,p_value,effect_size,median_1,median_2,median_diff,mean_1,mean_2,n_1,n_2,p_adj_fdr
t2m_pre_mean_hr,2,3,mannwhitneyu,4561.5,0.014305052683462525,0.21802403204272364,74.0,69.5,4.5,75.09345794392523,70.3,107,70,0.05364394756298447
t2m_pre_mean_hr,2,4,mannwhitneyu,4885.5,0.0002948900582632479,0.3234457537586347,74.0,68.0,6.0,75.09345794392523,68.82608695652173,107,69,0.004423350873948719
t2m_pre_mean_hr,2,5,mannwhitneyu,3051.5,0.0006877267923431995,0.35803293279928794,74.0,68.0,6.0,75.09345794392523,68.0952380952381,107,42,0.005157950942573996
t2m_pre_mean_hr,3,4,mannwhitneyu,2597.0,0.44414641622218054,0.07536231884057971,69.5,68.0,1.5,70.3,68.82608695652173,70,69,0.6056542039393371
t2m_pre_mean_hr,3,5,mannwhitneyu,1643.0,0.2994885791997376,0.11768707482993197,69.5,68.0,1.5,70.3,68.0952380952381,70,42,0.4991476319995627
t2m_pre_mean_hr,4,5,mannwhitneyu,1531.0,0.6198895701818904,0.05659075224292615,68.0,68.0,0.0,68.82608695652173,68.0952380952381,69,42,0.664167396623454
t2m_pre_sdnn,0,1,mannwhitneyu,13484.0,2.8001400484878814e-33,0.9031757233592096,160.0,14.1,145.9,157.72461538461536,18.809174311926604,130,109,2.100105036365911e-32
t2m_pre_sdnn,0,2,mannwhitneyu,9191.5,1.0294385011097788e-05,0.3340348330914369,160.0,120.5,39.5,157.72461538461536,123.05660377358491,130,106,1.5441577516646684e-05
t2m_pre_sdnn,0,3,mannwhitneyu,2999.0,0.0003493125322167527,-0.3113662456946039,160.0,205.0,-45.0,157.72461538461536,207.56567164179103,130,67,0.0004763352712046628
t2m_pre_sdnn,0,4,mannwhitneyu,3632.5,0.03982403429509036,-0.17816742081447964,160.0,179.0,-19.0,157.72461538461536,174.70294117647057,130,68,0.04595080880202734
t2m_pre_sdnn,0,5,mannwhitneyu,1188.5,5.096759546999733e-07,-0.531163708086785,160.0,209.0,-49.0,157.72461538461536,234.84615384615384,130,39,8.494599244999556e-07
t2m_pre_sdnn,1,2,mannwhitneyu,192.0,1.7598653768126872e-34,-0.9667647567941838,14.1,120.5,-106.4,18.809174311926604,123.05660377358491,109,106,2.6397980652190307e-33
t2m_pre_sdnn,1,3,mannwhitneyu,99.5,2.7177715271098746e-27,-0.972750924277694,14.1,205.0,-190.9,18.809174311926604,207.56567164179103,109,67,1.019164322666203e-26
t2m_pre_sdnn,1,4,mannwhitneyu,72.0,6.023056558033667e-28,-0.9805720453318942,14.1,179.0,-164.9,18.809174311926604,174.70294117647057,109,68,3.0115282790168335e-27
t2m_pre_sdnn,1,5,mannwhitneyu,9.0,3.2262563389241836e-20,-0.9957657021877205,14.1,209.0,-194.9,18.809174311926604,234.84615384615384,109,39,9.678769016772551e-20
t2m_pre_sdnn,2,3,mannwhitneyu,1473.0,9.533250660645944e-11,-0.5851872711912137,120.5,205.0,-84.5,123.05660377358491,207.56567164179103,106,67,2.0428394272812737e-10
t2m_pre_sdnn,2,4,mannwhitneyu,1661.5,2.097403731513836e-09,-0.538984461709212,120.5,179.0,-58.5,123.05660377358491,174.70294117647057,106,68,3.932631996588443e-09
t2m_pre_sdnn,2,5,mannwhitneyu,365.5,3.323378570108213e-14,-0.8231736816642476,120.5,209.0,-88.5,123.05660377358491,234.84615384615384,106,39,8.308446425270532e-14
t2m_pre_sdnn,3,4,mannwhitneyu,2703.0,0.06173035632877147,0.1865671641791045,205.0,179.0,26.0,207.56567164179103,174.70294117647057,67,68,0.06613966749511228
t2m_pre_sdnn,3,5,mannwhitneyu,1106.0,0.19008064726005336,-0.15346345197091465,205.0,209.0,-4.0,207.56567164179103,234.84615384615384,67,39,0.19008064726005336
t2m_pre_sdnn,4,5,mannwhitneyu,783.5,0.00045037048366742324,-0.40912518853695323,179.0,209.0,-30.0,174.70294117647057,234.84615384615384,68,39,0.000562963104584279
t2m_pre_rmssd,0,1,mannwhitneyu,9742.0,2.2494842874918865e-06,0.35418404225743677,15.1,11.6,3.5,15.806818181818182,11.873394495412844,132,109,6.74845286247566e-06
t2m_pre_rmssd,0,2,mannwhitneyu,9901.0,9.245468943350754e-08,0.40201076182384593,15.1,11.1,4.0,15.806818181818182,12.085046728971964,132,107,4.622734471675377e-07
t2m_pre_rmssd,0,3,mannwhitneyu,4220.5,0.9935722448309838,-0.0008285984848484849,15.1,14.1,1.0,15.806818181818182,16.3421875,132,64,0.9935722448309838
t2m_pre_rmssd,0,4,mannwhitneyu,4395.0,0.6856091003412604,-0.03491436100131752,15.1,15.3,-0.20000000000000107,15.806818181818182,16.094202898550726,132,69,0.7910874234706851
t2m_pre_rmssd,0,5,mannwhitneyu,1520.5,2.3331739273928323e-05,-0.43810051736881006,15.1,21.7,-6.6,15.806818181818182,24.0609756097561,132,41,4.75480609868933e-05
t2m_pre_rmssd,1,2,mannwhitneyu,6181.5,0.4465959920632393,0.06001886307125096,11.6,11.1,0.5,11.873394495412844,12.085046728971964,109,107,0.558244990079049
t2m_pre_rmssd,1,3,mannwhitneyu,2289.5,0.0001651711430399153,-0.34360665137614677,11.6,14.1,-2.5,11.873394495412844,16.3421875,109,64,0.00027528523839985883
t2m_pre_rmssd,1,4,mannwhitneyu,2349.5,2.535896585967643e-05,-0.3752160616939237,11.6,15.3,-3.700000000000001,11.873394495412844,16.094202898550726,109,69,4.75480609868933e-05
t2m_pre_rmssd,1,5,mannwhitneyu,720.5,1.7375306942308487e-10,-0.6775565003356455,11.6,21.7,-10.1,11.873394495412844,24.0609756097561,109,41,1.3031480206731365e-09
t2m_pre_rmssd,2,3,mannwhitneyu,2040.0,1.0038853170361358e-05,-0.40420560747663553,11.1,14.1,-3.0,12.085046728971964,16.3421875,107,64,2.509713292590339e-05
t2m_pre_rmssd,2,4,mannwhitneyu,2063.5,8.130228618094963e-07,-0.44101313829066774,11.1,15.3,-4.200000000000001,12.085046728971964,16.094202898550726,107,69,3.0488357317856113e-06
t2m_pre_rmssd,2,5,mannwhitneyu,690.0,1.1907942202470533e-10,-0.6854342375199453,11.1,21.7,-10.6,12.085046728971964,24.0609756097561,107,41,1.3031480206731365e-09
t2m_pre_rmssd,3,4,mannwhitneyu,2138.5,0.7559961818626042,-0.03147644927536232,14.1,15.3,-1.200000000000001,16.3421875,16.094202898550726,64,69,0.8099959091385045
t2m_pre_rmssd,3,5,mannwhitneyu,777.0,0.000446337174318893,-0.40777439024390244,14.1,21.7,-7.6,16.3421875,24.0609756097561,64,41,0.0006086416013439451
t2m_pre_rmssd,4,5,mannwhitneyu,829.0,0.00029851341113631616,-0.4139271827500884,15.3,21.7,-6.399999999999999,16.094202898550726,24.0609756097561,69,41,0.00044777011670447427
t2m_pre_hf,0,1,mannwhitneyu,9348.5,0.00010654305131581912,0.28971511347175277,94.0,45.0,49.0,214.04511278195488,143.75229357798165,133,109,0.0001452859790670261
t2m_pre_hf,0,2,mannwhitneyu,10006.0,6.44176257623706e-08,0.40622584498629755,94.0,37.0,57.0,214.04511278195488,78.1588785046729,133,107,1.207830483044449e-07
t2m_pre_hf,0,3,mannwhitneyu,830.5,7.0941642161008525e-22,-0.8215896885069818,94.0,897.0,-803.0,214.04511278195488,1915.4285714285713,133,70,3.547082108050426e-21
t2m_pre_hf,0,4,mannwhitneyu,3695.0,0.02341952970593926,-0.19472594529802767,94.0,149.0,-55.0,214.04511278195488,261.69565217391306,133,69,0.02702253427608376
t2m_pre_hf,0,5,mannwhitneyu,1759.5,0.00030724860527187026,-0.37003222341568204,94.0,194.0,-100.0,214.04511278195488,551.2142857142857,133,42,0.0003840607565898378
t2m_pre_hf,1,2,mannwhitneyu,6236.0,0.37896756458258296,0.06936465746377433,45.0,37.0,8.0,143.75229357798165,78.1588785046729,109,107,0.37896756458258296
t2m_pre_hf,1,3,mannwhitneyu,529.0,2.674977625063892e-22,-0.8613368283093054,45.0,897.0,-852.0,143.75229357798165,1915.4285714285713,109,70,2.006233218797919e-21
t2m_pre_hf,1,4,mannwhitneyu,2144.0,1.4001106444225767e-06,-0.429863050126313,45.0,149.0,-104.0,143.75229357798165,261.69565217391306,109,69,2.100165966633865e-06
t2m_pre_hf,1,5,mannwhitneyu,1019.0,1.3470225817620193e-07,-0.5548274355613805,45.0,194.0,-149.0,143.75229357798165,551.2142857142857,109,42,2.2450376362700322e-07
t2m_pre_hf,2,3,mannwhitneyu,207.5,2.624912374510209e-26,-0.9445927903871829,37.0,897.0,-860.0,78.1588785046729,1915.4285714285713,107,70,3.937368561765313e-25
t2m_pre_hf,2,4,mannwhitneyu,1547.5,8.258230168547296e-11,-0.5807937152918867,37.0,149.0,-112.0,78.1588785046729,261.69565217391306,107,69,2.0645575421368238e-10
t2m_pre_hf,2,5,mannwhitneyu,647.0,1.4881637766072845e-11,-0.7120605251446372,37.0,194.0,-157.0,78.1588785046729,551.2142857142857,107,42,4.4644913298218534e-11
t2m_pre_hf,3,4,mannwhitneyu,4270.0,5.607212607219662e-15,0.7681159420289855,897.0,149.0,748.0,1915.4285714285713,261.69565217391306,70,69,2.1027047277073734e-14
t2m_pre_hf,3,5,mannwhitneyu,2425.5,9.480816322776418e-09,0.65,897.0,194.0,703.0,1915.4285714285713,551.2142857142857,70,42,2.031603497737804e-08
t2m_pre_hf,4,5,mannwhitneyu,1160.5,0.07990576108441567,-0.19910282953761216,149.0,194.0,-45.0,261.69565217391306,551.2142857142857,69,42,0.08561331544758823
t2m_pre_lf,0,1,mannwhitneyu,9237.0,0.00024311829686997209,0.27433262054218116,106.0,77.0,29.0,165.42105263157896,114.0,133,109,0.0002805211117730447
t2m_pre_lf,0,2,mannwhitneyu,10138.0,1.57647218415119e-08,0.4247768955098025,106.0,56.0,50.0,165.42105263157896,74.05607476635514,133,107,2.1497347965698046e-08
t2m_pre_lf,0,3,mannwhitneyu,126.0,5.070602876759943e-30,-0.9729323308270676,106.0,1565.0,-1459.0,165.42105263157896,2454.8571428571427,133,70,7.605904315139915e-29
t2m_pre_lf,0,4,mannwhitneyu,3155.5,0.0002771149725929154,-0.3123024953688569,106.0,161.0,-55.0,165.42105263157896,192.4927536231884,133,69,0.0002969088992066951
t2m_pre_lf,0,5,mannwhitneyu,1150.5,9.646447550085347e-09,-0.5880773361976369,106.0,265.5,-159.5,165.42105263157896,300.0238095238095,133,42,1.446967132512802e-08
t2m_pre_lf,1,2,mannwhitneyu,6731.5,0.05013516273073133,0.1543342193260739,77.0,56.0,21.0,114.0,74.05607476635514,109,107,0.05013516273073133
t2m_pre_lf,1,3,mannwhitneyu,70.5,1.8044404432516714e-28,-0.9815203145478375,77.0,1565.0,-1488.0,114.0,2454.8571428571427,109,70,9.022202216258356e-28
t2m_pre_lf,1,4,mannwhitneyu,1630.5,2.0423870781765702e-10,-0.5664140406860789,77.0,161.0,-84.0,114.0,192.4927536231884,109,69,3.403978463627617e-10
t2m_pre_lf,1,5,mannwhitneyu,536.5,3.435901771402784e-13,-0.7656181738750546,77.0,265.5,-188.5,114.0,300.0238095238095,109,42,6.44231582138022e-13
t2m_pre_lf,2,3,mannwhitneyu,8.0,3.626962431912849e-29,-0.9978638184245661,56.0,1565.0,-1509.0,74.05607476635514,2454.8571428571427,107,70,2.720221823934637e-28
t2m_pre_lf,2,4,mannwhitneyu,1125.5,7.56716502286175e-15,-0.6951103887308682,56.0,161.0,-105.0,74.05607476635514,192.4927536231884,107,69,1.6215353620418033e-14
t2m_pre_lf,2,5,mannwhitneyu,272.0,7.999000924158356e-17,-0.8789497107254116,56.0,265.5,-209.5,74.05607476635514,300.0238095238095,107,42,1.999750231039589e-16
t2m_pre_lf,3,4,mannwhitneyu,4782.5,2.033871839541047e-23,0.9803312629399586,1565.0,161.0,1404.0,2454.8571428571427,192.4927536231884,70,69,7.627019398278926e-23
t2m_pre_lf,3,5,mannwhitneyu,2863.0,5.805355611407699e-17,0.9476190476190476,1565.0,265.5,1299.5,2454.8571428571427,300.0238095238095,70,42,1.7416066834223098e-16
t2m_pre_lf,4,5,mannwhitneyu,843.5,0.00023436576996629151,-0.4178743961352657,161.0,265.5,-104.5,192.4927536231884,300.0238095238095,69,42,0.0002805211117730447
t2m_pre_vlf,0,1,mannwhitneyu,8226.0,0.07128136681304975,0.13485548734220873,28.0,19.0,9.0,40.56390977443609,77.5045871559633,133,109,0.07637289301398187
t2m_pre_vlf,0,2,mannwhitneyu,9635.5,2.4250483779358496e-06,0.35415641908509593,28.0,16.0,12.0,40.56390977443609,21.55140186915888,133,107,4.546965708629718e-06
t2m_pre_vlf,0,3,mannwhitneyu,133.5,6.239389462667877e-30,-0.9713211600429645,28.0,345.0,-317.0,40.56390977443609,546.8,133,70,9.359084194001815e-29
t2m_pre_vlf,0,4,mannwhitneyu,3301.0,0.0010868434464693978,-0.2805927863136101,28.0,41.0,-13.0,40.56390977443609,58.04347826086956,133,69,0.0013585543080867472
t2m_pre_vlf,0,5,mannwhitneyu,1652.0,6.739735784408136e-05,-0.40852130325814534,28.0,52.0,-24.0,40.56390977443609,63.785714285714285,133,42,9.190548796920185e-05
t2m_pre_vlf,1,2,mannwhitneyu,6803.0,0.03437266242378309,0.1665952156392009,19.0,16.0,3.0,77.5045871559633,21.55140186915888,109,107,0.03966076433513433
t2m_pre_vlf,1,3,mannwhitneyu,448.5,2.4914405318872688e-23,-0.882437745740498,19.0,345.0,-326.0,77.5045871559633,546.8,109,70,1.2457202659436343e-22
t2m_pre_vlf,1,4,mannwhitneyu,2414.5,5.8665124985195555e-05,-0.35793112618002926,19.0,41.0,-22.0,77.5045871559633,58.04347826086956,109,69,8.799768747779334e-05
t2m_pre_vlf,1,5,mannwhitneyu,1234.0,1.1843657417306005e-05,-0.46089995631280034,19.0,52.0,-33.0,77.5045871559633,63.785714285714285,109,42,1.973942902884334e-05
t2m_pre_vlf,2,3,mannwhitneyu,18.5,5.046361563224666e-29,-0.9950600801068091,16.0,345.0,-329.0,21.55140186915888,546.8,107,70,3.7847711724184995e-28
t2m_pre_vlf,2,4,mannwhitneyu,1394.0,3.3292417079407318e-12,-0.6223757280238386,16.0,41.0,-25.0,21.55140186915888,58.04347826086956,107,69,8.32310426985183e-12
t2m_pre_vlf,2,5,mannwhitneyu,620.5,6.69885780831699e-12,-0.7238540275923453,16.0,52.0,-36.0,21.55140186915888,63.785714285714285,107,42,1.4354695303536407e-11
t2m_pre_vlf,3,4,mannwhitneyu,4705.0,5.119873908728942e-22,0.94824016563147,345.0,41.0,304.0,546.8,58.04347826086956,70,69,1.9199527157733532e-21
t2m_pre_vlf,3,5,mannwhitneyu,2871.5,3.7411795244660906e-17,0.9534013605442176,345.0,52.0,293.0,546.8,63.785714285714285,70,42,1.1223538573398273e-16
t2m_pre_vlf,4,5,mannwhitneyu,1254.5,0.23805598680124318,-0.13423050379572118,41.0,52.0,-11.0,58.04347826086956,63.785714285714285,69,42,0.23805598680124318
age,0,1,mannwhitneyu,7492.0,0.6532956462712334,0.03359315720493895,71.0,71.0,0.0,71.0375939849624,70.68807339449542,133,109,0.8166195578390417
age,0,2,mannwhitneyu,6172.0,0.07722942133707476,-0.1325978497645984,71.0,72.0,-1.0,71.0375939849624,72.69158878504673,133,107,0.14480516500701518
age,0,3,mannwhitneyu,4893.0,0.5497779061051524,0.05112781954887218,71.0,71.0,0.0,71.0375939849624,70.57142857142857,133,70,0.7496971446888443
age,0,4,mannwhitneyu,5735.5,0.0035523333460953767,0.2499727579819113,71.0,68.0,3.0,71.0375939849624,68.5072463768116,133,69,0.026642500095715324
age,0,5,mannwhitneyu,3006.0,0.45692681185717243,0.07626208378088077,71.0,69.0,2.0,71.0375939849624,70.45238095238095,133,42,0.6853902177857587
age,1,2,mannwhitneyu,4926.5,0.04854784358989423,-0.15519163165566321,71.0,72.0,-1.0,70.68807339449542,72.69158878504673,109,107,0.10403109340691621
age,1,3,mannwhitneyu,3856.0,0.9045763039591662,0.010747051114023591,71.0,71.0,0.0,70.68807339449542,70.57142857142857,109,70,0.9045763039591662
age,1,4,mannwhitneyu,4571.0,0.015434780038067478,0.21552984975402206,71.0,68.0,3.0,70.68807339449542,68.5072463768116,109,69,0.07717390019033739
age,1,5,mannwhitneyu,2366.5,0.7487892334276232,0.03385757972913936,71.0,69.0,2.0,70.68807339449542,70.45238095238095,109,42,0.8498963346602182
age,2,3,mannwhitneyu,4454.5,0.03308570380118137,0.18945260347129506,72.0,71.0,1.0,72.69158878504673,70.57142857142857,107,70,0.10144981923141237
age,2,4,mannwhitneyu,5183.5,5.926535853235281e-06,0.40417174590274957,72.0,68.0,4.0,72.69158878504673,68.5072463768116,107,69,8.889803779852921e-05
age,2,5,mannwhitneyu,2749.5,0.03381660641047079,0.22363150867823764,72.0,69.0,3.0,72.69158878504673,70.45238095238095,107,42,0.10144981923141237
age,3,4,mannwhitneyu,2886.0,0.046991432775862,0.19503105590062111,71.0,68.0,3.0,70.57142857142857,68.5072463768116,70,69,0.10403109340691621
age,3,5,mannwhitneyu,1514.0,0.7932365790162037,0.029931972789115645,71.0,69.0,2.0,70.57142857142857,70.45238095238095,70,42,0.8498963346602182
age,4,5,mannwhitneyu,1255.0,0.23777817228441123,-0.13388543823326432,68.0,69.0,-1.0,68.5072463768116,70.45238095238095,69,42,0.3962969538073521
weight_kg,0,1,mannwhitneyu,9326.5,0.0001257617507243574,0.28668000275919153,77.0,70.5,6.5,79.60601503759398,72.20091743119266,133,109,0.00018864262608653612
weight_kg,0,2,mannwhitneyu,9629.5,2.5650614491020586e-06,0.35331318951584567,77.0,70.0,7.0,79.60601503759398,70.80747663551402,133,107,4.275102415170098e-06
weight_kg,0,3,mannwhitneyu,5539.0,0.026349514293007553,0.18990332975295382,77.0,73.4,3.5999999999999943,79.60601503759398,75.23714285714284,133,70,0.03293689286625944
weight_kg,0,4,mannwhitneyu,3249.5,0.0006796217422532056,-0.29181649776615454,77.0,85.0,-8.0,79.60601503759398,86.11304347826086,133,69,0.0009267569212543713
weight_kg,0,5,mannwhitneyu,5087.0,1.102070554649762e-15,0.8213390619405657,77.0,61.0,16.0,79.60601503759398,60.20476190476192,133,42,8.265529159873215e-15
weight_kg,1,2,mannwhitneyu,6201.5,0.42099994108032956,0.06344851238960816,70.5,70.0,0.5,72.20091743119266,70.80747663551402,109,107,0.42099994108032956
weight_kg,1,3,mannwhitneyu,3476.0,0.3170095475130986,-0.08885976408912188,70.5,73.4,-2.9000000000000057,72.20091743119266,75.23714285714284,109,70,0.3396530866211771
weight_kg,1,4,mannwhitneyu,1549.0,4.0699259560331085e-11,-0.5880866905996543,70.5,85.0,-14.5,72.20091743119266,86.11304347826086,109,69,1.5262222335124158e-10
weight_kg,1,5,mannwhitneyu,3776.0,6.668336979326642e-10,0.6496286588029707,70.5,61.0,9.5,72.20091743119266,60.20476190476192,109,42,2.0005010937979927e-09
weight_kg,2,3,mannwhitneyu,3178.5,0.08942877954329882,-0.1512683578104139,70.0,73.4,-3.4000000000000057,70.80747663551402,75.23714285714284,107,70,0.10318705331919095
weight_kg,2,4,mannwhitneyu,1273.5,2.343009388332942e-13,-0.6550182852498985,70.0,85.0,-15.0,70.80747663551402,86.11304347826086,107,69,1.1715046941664708e-12
weight_kg,2,5,mannwhitneyu,3601.0,1.1051019108735775e-08,0.6025812194036493,70.0,61.0,9.0,70.80747663551402,60.20476190476192,107,42,2.368075523300523e-08
weight_kg,3,4,mannwhitneyu,1285.5,1.9705864539234833e-06,-0.46770186335403724,73.4,85.0,-11.599999999999994,75.23714285714284,86.11304347826086,70,69,3.6948496011065313e-06
weight_kg,3,5,mannwhitneyu,2465.5,2.2103673593095307e-09,0.6772108843537415,73.4,61.0,12.400000000000006,75.23714285714284,60.20476190476192,70,42,5.525918398273827e-09
weight_kg,4,5,mannwhitneyu,2826.5,5.516612055371549e-17,0.950655624568668,85.0,61.0,24.0,86.11304347826086,60.20476190476192,69,42,8.274918083057324e-16
height_m_final,0,1,mannwhitneyu,7860.5,0.2577162487697938,0.08443126164033939,1.59,1.57,0.020000000000000018,1.5863157894736843,1.5727522935779816,133,109,0.42649746373807307
height_m_final,0,2,mannwhitneyu,7753.5,0.23126480678707884,0.08966341086360761,1.59,1.56,0.030000000000000027,1.5863157894736843,1.5709345794392524,133,107,0.42649746373807307
height_m_final,0,3,mannwhitneyu,5892.5,0.0016529394150527567,0.26584317937701396,1.59,1.5,0.09000000000000008,1.5863157894736843,1.5398571428571426,133,70,0.012397045612895676
height_m_final,0,4,mannwhitneyu,6004.5,0.00029647722618665075,0.30859758090879374,1.59,1.51,0.08000000000000007,1.5863157894736843,1.5355072463768116,133,69,0.004447158392799761
height_m_final,0,5,mannwhitneyu,3368.0,0.04367777211581512,0.2058718224131758,1.59,1.5550000000000002,0.03499999999999992,1.5863157894736843,1.5509523809523806,133,42,0.12131907684310594
height_m_final,1,2,mannwhitneyu,5834.5,0.9956457662404605,0.0005144473977535797,1.57,1.56,0.010000000000000009,1.5727522935779816,1.5709345794392524,109,107,0.9956457662404605
height_m_final,1,3,mannwhitneyu,4455.5,0.05661556919344944,0.16788990825688074,1.57,1.5,0.07000000000000006,1.5727522935779816,1.5398571428571426,109,70,0.12131907684310594
height_m_final,1,4,mannwhitneyu,4571.5,0.01513092129703189,0.21566281079643665,1.57,1.51,0.06000000000000005,1.5727522935779816,1.5355072463768116,109,69,0.06005874712216328
height_m_final,1,5,mannwhitneyu,2518.0,0.34119797099045845,0.1000436871996505,1.57,1.5550000000000002,0.014999999999999902,1.5727522935779816,1.5509523809523806,109,42,0.42649746373807307
height_m_final,2,3,mannwhitneyu,4391.0,0.050175852615734616,0.17249666221628837,1.56,1.5,0.06000000000000005,1.5709345794392524,1.5398571428571426,107,70,0.12131907684310594
height_m_final,2,4,mannwhitneyu,4482.0,0.016015665899243543,0.21414059325477447,1.56,1.51,0.050000000000000044,1.5709345794392524,1.5355072463768116,107,69,0.06005874712216328
height_m_final,2,5,mannwhitneyu,2478.5,0.32755079002274234,0.1030262572318647,1.56,1.5550000000000002,0.004999999999999893,1.5709345794392524,1.5509523809523806,107,42,0.42649746373807307
height_m_final,3,4,mannwhitneyu,2488.0,0.7534563720891867,0.030227743271221533,1.5,1.51,-0.010000000000000009,1.5398571428571426,1.5355072463768116,70,69,0.8072746843812715
height_m_final,3,5,mannwhitneyu,1353.5,0.4753278232172098,-0.07925170068027211,1.5,1.5550000000000002,-0.05500000000000016,1.5398571428571426,1.5509523809523806,70,42,0.548455180635242
height_m_final,4,5,mannwhitneyu,1275.5,0.2878250514553672,-0.11973775017253278,1.51,1.5550000000000002,-0.04500000000000015,1.5355072463768116,1.5509523809523806,69,42,0.42649746373807307
imc_final,0,1,mannwhitneyu,8893.0,0.0024111567416666307,0.22687452576395117,30.2734375,28.71454076572109,1.5588967342789104,31.662140470692858,29.255311968068415,133,109,0.0030139459270832883
imc_final,0,2,mannwhitneyu,9328.0,3.508713776219111e-05,0.31094090366102173,30.2734375,28.303850156087407,1.9695873439125933,31.662140470692858,28.676937674056024,133,107,5.263070664328667e-05
imc_final,0,3,mannwhitneyu,4560.0,0.8122381725942043,-0.02040816326530612,30.2734375,30.77777777777778,-0.5043402777777786,31.662140470692858,31.808060403317423,133,70,0.8122381725942043
