status,algorithm,family,space_name,params_json,n_clusters,n_noise,noise_fraction,n_clustered,min_cluster_size,max_cluster_size,median_cluster_size,cluster_size_entropy,imbalance_ratio,silhouette,calinski_harabasz,davies_bouldin,experiment_id,pass_k,pass_min_cluster,pass_noise,pass_silhouette,pass_max_cluster_fraction,pass_all_filters,k_penalty,sil_norm,db_norm,ch_norm,noise_norm,S_struct,hrv_var_reduction,hrv_iqr_compactness,S_hrv_intra_raw,S_hrv_rel_raw,E_ext_raw,D_dom_raw,S_desc_raw,hrv_intra_norm,hrv_rel_norm,desc_norm,struct_norm,S_primary
ok,leiden_knn,community-graph,umap_integrated_nn10_md03,"{""n_neighbors"": 20, ""resolution"": 0.5}",6,0,0.0,530,42.0,133.0,88.5,2.494307128077325,3.1666666666666665,0.373335063457489,463.7540290677149,0.7913492052580459,15252,True,True,True,True,True,True,0,0.4456835204160056,0.8831668160992359,0.0457343887801379,1.0,0.4323728741704072,0.2506243175634507,-0.1747469772711143,0.0804757996296246,0.9465408805031446,0.2528932824077077,0.1859595065479637,0.1212374457210063,0.2674986420348989,0.8807137129109863,0.6446102621352146,0.5506356301104671,0.5363482272490716
