variable,cluster_1,cluster_2,test,statistic,p_value,effect_size,median_1,median_2,median_diff,mean_1,mean_2,n_1,n_2,p_adj_fdr
imc_final,1,3,mannwhitneyu,1428.0,0.9900729882424121,0.002105263157894737,30.09510297384213,29.4140625,0.6810404738421312,30.885552745125885,30.95112822734873,150,19,0.9900729882424121
imc_final,1,4,mannwhitneyu,13090.5,0.325557747198435,0.06426829268292683,30.09510297384213,29.283125384742426,0.8119775890997047,30.885552745125885,30.290312667007626,150,164,0.9900729882424121
imc_final,1,5,mannwhitneyu,791.5,0.7725684498772901,0.05533333333333333,30.09510297384213,30.09978117869707,-0.004678204854940304,30.885552745125885,29.68034282233213,150,10,0.9900729882424121
imc_final,2,3,mannwhitneyu,1627.5,0.979066341371345,-0.00397796817625459,30.242026421843097,29.4140625,0.8279639218430965,31.079791182589208,30.95112822734873,172,19,0.9900729882424121
imc_final,2,4,mannwhitneyu,14873.0,0.38789113259602415,0.054523539421440725,30.242026421843097,29.283125384742426,0.9589010371006701,31.079791182589208,30.290312667007626,172,164,0.9900729882424121
imc_final,2,5,mannwhitneyu,916.5,0.7295110108687044,0.06569767441860465,30.242026421843097,30.09978117869707,0.14224524314602505,31.079791182589208,29.68034282233213,172,10,0.9900729882424121
imc_final,3,4,mannwhitneyu,1658.0,0.6489570342016203,0.06418485237483953,29.4140625,29.283125384742426,0.13093711525757357,30.95112822734873,30.290312667007626,19,164,0.9900729882424121
imc_final,3,5,mannwhitneyu,98.0,0.9086766781799486,0.031578947368421054,29.4140625,30.09978117869707,-0.6857186786970715,30.95112822734873,29.68034282233213,19,10,0.9900729882424121
imc_final,4,5,mannwhitneyu,800.5,0.9022178087986202,-0.02378048780487805,29.283125384742426,30.09978117869707,-0.816655793954645,30.290312667007626,29.68034282233213,164,10,0.9900729882424121
bp_systolic,0,1,mannwhitneyu,932.5,0.2763029558527743,-0.1711111111111111,123.0,130.0,-7.0,124.4,129.05333333333334,15,150,0.6652760080450124
bp_systolic,0,2,mannwhitneyu,979.5,0.12297361880950965,-0.24069767441860465,123.0,129.0,-6.0,124.4,131.70348837209303,15,172,0.6652760080450124
bp_systolic,0,3,mannwhitneyu,95.5,0.1064880486151816,-0.3298245614035088,123.0,128.0,-5.0,124.4,134.26315789473685,15,19,0.6652760080450124
bp_systolic,0,4,mannwhitneyu,1033.5,0.30738673074786016,-0.1597560975609756,123.0,127.5,-4.5,124.4,130.02439024390245,15,164,0.6652760080450124
bp_systolic,0,5,mannwhitneyu,63.5,0.5415157155451891,-0.15333333333333332,123.0,128.5,-5.5,124.4,128.4,15,10,0.7384305211979851
bp_systolic,1,2,mannwhitneyu,12054.5,0.31046213708767245,-0.06554263565891473,130.0,129.0,1.0,129.05333333333334,131.70348837209303,150,172,0.6652760080450124
bp_systolic,1,3,mannwhitneyu,1248.5,0.38092896736360526,-0.12385964912280702,130.0,128.0,2.0,129.05333333333334,134.26315789473685,150,19,0.7142418138067599
bp_systolic,1,4,mannwhitneyu,12373.5,0.9275976533076921,0.005975609756097561,130.0,127.5,2.5,129.05333333333334,130.02439024390245,150,164,0.9409798894683498
bp_systolic,1,5,mannwhitneyu,761.0,0.9409798894683498,0.014666666666666666,130.0,128.5,1.5,129.05333333333334,128.4,150,10,0.9409798894683498
bp_systolic,2,3,mannwhitneyu,1481.0,0.5046992397701552,-0.09363525091799266,129.0,128.0,1.0,131.70348837209303,134.26315789473685,172,19,0.7384305211979851
bp_systolic,2,4,mannwhitneyu,15072.5,0.27663526155347806,0.06866846284741918,129.0,127.5,1.5,131.70348837209303,130.02439024390245,172,164,0.6652760080450124
bp_systolic,2,5,mannwhitneyu,944.0,0.606045823086028,0.09767441860465116,129.0,128.5,0.5,131.70348837209303,128.4,172,10,0.7575572788575349
bp_systolic,3,4,mannwhitneyu,1790.5,0.2883294489325895,0.14922978177150192,128.0,127.5,0.5,134.26315789473685,130.02439024390245,19,164,0.6652760080450124
bp_systolic,3,5,mannwhitneyu,110.5,0.4909231509733013,0.1631578947368421,128.0,128.5,-0.5,134.26315789473685,128.4,19,10,0.7384305211979851
bp_systolic,4,5,mannwhitneyu,840.5,0.897065413415752,0.025,127.5,128.5,-1.0,130.02439024390245,128.4,164,10,0.9409798894683498
bp_diastolic,0,1,mannwhitneyu,868.5,0.14644796086561157,-0.228,76.0,78.0,-2.0,74.06666666666666,78.96666666666667,15,150,0.2745899266230217
bp_diastolic,0,2,mannwhitneyu,984.5,0.12890640134271222,-0.23682170542635658,76.0,78.0,-2.0,74.06666666666666,78.19767441860465,15,172,0.2745899266230217
bp_diastolic,0,3,mannwhitneyu,92.0,0.08233861858934095,-0.3543859649122807,76.0,81.0,-5.0,74.06666666666666,80.84210526315789,15,19,0.2745899266230217
bp_diastolic,0,4,mannwhitneyu,1152.0,0.6864345501475451,-0.06341463414634146,76.0,75.0,1.0,74.06666666666666,75.54268292682927,15,164,0.7920398655548596
bp_diastolic,0,5,mannwhitneyu,80.0,0.8025500436858951,0.06666666666666667,76.0,72.5,3.5,74.06666666666666,73.2,15,10,0.8025500436858951
bp_diastolic,1,2,mannwhitneyu,13114.5,0.7971894943043888,0.016627906976744187,78.0,78.0,0.0,78.96666666666667,78.19767441860465,150,172,0.8025500436858951
bp_diastolic,1,3,mannwhitneyu,1243.5,0.36734169213575474,-0.12736842105263158,78.0,81.0,-3.0,78.96666666666667,80.84210526315789,150,19,0.5009204892760293
bp_diastolic,1,4,mannwhitneyu,14335.0,0.011304827206088764,0.1654471544715447,78.0,75.0,3.0,78.96666666666667,75.54268292682927,150,164,0.08478620404566573
bp_diastolic,1,5,mannwhitneyu,945.5,0.16891752994282894,0.26066666666666666,78.0,72.5,5.5,78.96666666666667,73.2,150,10,0.2815292165713816
bp_diastolic,2,3,mannwhitneyu,1380.5,0.2681165228433231,-0.155140758873929,78.0,81.0,-3.0,78.19767441860465,80.84210526315789,172,19,0.40217478426498465
bp_diastolic,2,4,mannwhitneyu,16393.0,0.010085963183268492,0.1622943845717527,78.0,75.0,3.0,78.19767441860465,75.54268292682927,172,164,0.08478620404566573
bp_diastolic,2,5,mannwhitneyu,1103.5,0.13316850583122286,0.28313953488372096,78.0,72.5,5.5,78.19767441860465,73.2,172,10,0.2745899266230217
bp_diastolic,3,4,mannwhitneyu,1991.5,0.04747296454678959,0.27824133504492937,81.0,75.0,6.0,80.84210526315789,75.54268292682927,19,164,0.23736482273394796
bp_diastolic,3,5,mannwhitneyu,131.0,0.10291956842243408,0.37894736842105264,81.0,72.5,8.5,80.84210526315789,73.2,19,10,0.2745899266230217
bp_diastolic,4,5,mannwhitneyu,907.5,0.5734979496081072,0.10670731707317073,75.0,72.5,2.5,75.54268292682927,73.2,164,10,0.7168724370101339
bp_pam,0,1,mannwhitneyu,860.5,0.1344957431690938,-0.2351111111111111,91.66666666666669,95.33333333333331,-3.6666666666666288,90.84444444444445,95.66222222222224,15,150,0.33623935792273446
bp_pam,0,2,mannwhitneyu,968.5,0.11029510638121312,-0.24922480620155038,91.66666666666669,94.5,-2.8333333333333144,90.84444444444445,96.03294573643412,15,172,0.33623935792273446
bp_pam,0,3,mannwhitneyu,94.0,0.09584093181744388,-0.34035087719298246,91.66666666666669,97.0,-5.333333333333314,90.84444444444445,98.64912280701755,15,19,0.33623935792273446
bp_pam,0,4,mannwhitneyu,1081.0,0.4394293579951982,-0.12113821138211382,91.66666666666669,92.83333333333334,-1.1666666666666572,90.84444444444445,93.70325203252031,15,164,0.5492866974939977
bp_pam,0,5,mannwhitneyu,73.5,0.9557384973812407,-0.02,91.66666666666669,92.0,-0.3333333333333144,90.84444444444445,91.6,15,10,0.9557384973812407
bp_pam,1,2,mannwhitneyu,12742.0,0.8500785656606894,-0.012248062015503876,95.33333333333331,94.5,0.8333333333333144,95.66222222222224,96.03294573643412,150,172,0.9107984632078815
bp_pam,1,3,mannwhitneyu,1264.5,0.4258004860194162,-0.11263157894736842,95.33333333333331,97.0,-1.6666666666666856,95.66222222222224,98.64912280701755,150,19,0.5492866974939977
bp_pam,1,4,mannwhitneyu,13612.5,0.10250847733022418,0.10670731707317073,95.33333333333331,92.83333333333334,2.4999999999999716,95.66222222222224,93.70325203252031,150,164,0.33623935792273446
bp_pam,1,5,mannwhitneyu,895.0,0.30833225000023357,0.19333333333333333,95.33333333333331,92.0,3.3333333333333144,95.66222222222224,91.6,150,10,0.5138870833337227
bp_pam,2,3,mannwhitneyu,1448.5,0.41843325535173037,-0.1135250917992656,94.5,97.0,-2.5,96.03294573643412,98.64912280701755,172,19,0.5492866974939977
bp_pam,2,4,mannwhitneyu,15919.5,0.04141069536769948,0.12872234826999432,94.5,92.83333333333334,1.6666666666666572,96.03294573643412,93.70325203252031,172,164,0.33623935792273446
bp_pam,2,5,mannwhitneyu,1044.5,0.2558551355625047,0.21453488372093024,94.5,92.0,2.5,96.03294573643412,91.6,172,10,0.47972837917969635
bp_pam,3,4,mannwhitneyu,1900.0,0.11816572583653745,0.21951219512195122,97.0,92.83333333333334,4.166666666666657,98.64912280701755,93.70325203252031,19,164,0.33623935792273446
bp_pam,3,5,mannwhitneyu,125.0,0.17577264206456977,0.3157894736842105,97.0,92.0,5.0,98.64912280701755,91.6,19,10,0.3766556615669352
bp_pam,4,5,mannwhitneyu,880.5,0.6980000909758223,0.07378048780487804,92.83333333333334,92.0,0.8333333333333428,93.70325203252031,91.6,164,10,0.8053847203567179
bp_pp,0,1,mannwhitneyu,1166.0,0.8183488944998827,0.036444444444444446,47.0,50.0,-3.0,50.333333333333336,50.086666666666666,15,150,0.9816516374876129
bp_pp,0,2,mannwhitneyu,1098.5,0.34182590530748114,-0.14844961240310078,47.0,51.0,-4.0,50.333333333333336,53.50581395348837,15,172,0.9816516374876129
bp_pp,0,3,mannwhitneyu,121.0,0.46584000258809755,-0.15087719298245614,47.0,51.0,-4.0,50.333333333333336,53.421052631578945,15,19,0.9816516374876129
bp_pp,0,4,mannwhitneyu,1014.0,0.2616780766221384,-0.17560975609756097,47.0,53.0,-6.0,50.333333333333336,54.48170731707317,15,164,0.9816516374876129
bp_pp,0,5,mannwhitneyu,71.5,0.8676323347781927,-0.04666666666666667,47.0,52.0,-5.0,50.333333333333336,55.2,15,10,0.9816516374876129
bp_pp,1,2,mannwhitneyu,11158.0,0.03656643564951988,-0.1350387596899225,50.0,51.0,-1.0,50.086666666666666,53.50581395348837,150,172,0.27424826737139907
bp_pp,1,3,mannwhitneyu,1243.0,0.3661697325664851,-0.12771929824561404,50.0,51.0,-1.0,50.086666666666666,53.421052631578945,150,19,0.9816516374876129
bp_pp,1,4,mannwhitneyu,10446.5,0.02107399928077839,-0.1506910569105691,50.0,53.0,-3.0,50.086666666666666,54.48170731707317,150,164,0.27424826737139907
bp_pp,1,5,mannwhitneyu,633.0,0.41128371734973046,-0.156,50.0,52.0,-2.0,50.086666666666666,55.2,150,10,0.9816516374876129
bp_pp,2,3,mannwhitneyu,1648.5,0.951154628788363,0.008873929008567932,51.0,51.0,0.0,53.50581395348837,53.421052631578945,172,19,0.9816516374876129
bp_pp,2,4,mannwhitneyu,13761.5,0.7006753941232085,-0.0242838910947249,51.0,53.0,-2.0,53.50581395348837,54.48170731707317,172,164,0.9816516374876129
bp_pp,2,5,mannwhitneyu,878.5,0.9114557411700175,0.021511627906976746,51.0,52.0,-1.0,53.50581395348837,55.2,172,10,0.9816516374876129
bp_pp,3,4,mannwhitneyu,1498.0,0.7853560105102109,-0.038510911424903725,51.0,53.0,-2.0,53.421052631578945,54.48170731707317,19,164,0.9816516374876129
bp_pp,3,5,mannwhitneyu,96.0,0.9816516374876129,0.010526315789473684,51.0,52.0,-1.0,53.421052631578945,55.2,19,10,0.9816516374876129
bp_pp,4,5,mannwhitneyu,839.5,0.9021691237121342,0.02378048780487805,53.0,52.0,1.0,54.48170731707317,55.2,164,10,0.9816516374876129
