variable,cluster_1,cluster_2,test,statistic,p_value,effect_size,median_1,median_2,median_diff,mean_1,mean_2,n_1,n_2,p_adj_fdr
t2m_pre_mean_rr,3,5,mannwhitneyu,2083.5,0.9095236592023423,0.011898980087421079,898.5,881.0,17.5,871.2448275862068,862.4788732394367,58,71,0.9355100494652664
t2m_pre_mean_rr,3,6,mannwhitneyu,2157.5,0.03911787254552383,0.21961560203504804,898.5,833.0,65.5,871.2448275862068,834.4426229508197,58,61,0.10832641627991216
t2m_pre_mean_rr,3,7,mannwhitneyu,1184.5,0.9773294235164799,-0.0037846930193439865,898.5,878.0,20.5,871.2448275862068,880.629268292683,58,41,0.9773294235164799
t2m_pre_mean_rr,3,8,mannwhitneyu,1658.0,0.278329044356594,0.12102772143340094,898.5,856.0,42.5,871.2448275862068,838.0196078431372,58,51,0.4007938238734954
t2m_pre_mean_rr,4,5,mannwhitneyu,1251.0,0.01423322705132708,-0.2658450704225352,836.0,881.0,-45.0,819.625,862.4788732394367,48,71,0.04658147034979772
t2m_pre_mean_rr,4,6,mannwhitneyu,1373.5,0.5827267549022055,-0.06181693989071038,836.0,833.0,3.0,819.625,834.4426229508197,48,61,0.6767149411767547
t2m_pre_mean_rr,4,7,mannwhitneyu,668.0,0.009398905706506974,-0.32113821138211385,836.0,878.0,-42.0,819.625,880.629268292683,48,41,0.033836060543425105
t2m_pre_mean_rr,4,8,mannwhitneyu,1013.5,0.14144150376414408,-0.17197712418300654,836.0,856.0,-20.0,819.625,838.0196078431372,48,51,0.28288300752828816
t2m_pre_mean_rr,5,6,mannwhitneyu,2571.0,0.06451746969900002,0.18725467559455092,881.0,833.0,48.0,862.4788732394367,834.4426229508197,71,61,0.14088614454359266
t2m_pre_mean_rr,5,7,mannwhitneyu,1395.5,0.7192942765155113,-0.041222947440742015,881.0,878.0,3.0,862.4788732394367,880.629268292683,71,41,0.7741749228715917
t2m_pre_mean_rr,5,8,mannwhitneyu,1998.0,0.33169077203103203,0.1035625517812759,881.0,856.0,25.0,862.4788732394367,838.0196078431372,71,51,0.4592641458891213
t2m_pre_mean_rr,6,7,mannwhitneyu,966.0,0.052572475906067215,-0.22750899640143943,833.0,878.0,-45.0,834.4426229508197,880.629268292683,61,41,0.12617394217456132
t2m_pre_mean_rr,6,8,mannwhitneyu,1402.5,0.37292403581248335,-0.09836065573770492,833.0,856.0,-23.0,834.4426229508197,838.0196078431372,61,51,0.46294018238791035
t2m_pre_mean_rr,7,8,mannwhitneyu,1196.0,0.2386453814387116,0.1439502630320421,878.0,856.0,22.0,880.629268292683,838.0196078431372,41,51,0.4002550880390891
t2m_pre_mean_hr,0,1,mannwhitneyu,2459.5,0.00450515268074315,0.3162964945143163,77.0,69.0,8.0,76.48648648648648,70.11881188118812,37,101,0.016976698599999628
t2m_pre_mean_hr,0,2,mannwhitneyu,1293.5,0.2904571168835499,0.12772449869224062,77.0,74.0,3.0,76.48648648648648,75.11290322580645,37,62,0.4021713926079922
t2m_pre_mean_hr,0,3,mannwhitneyu,1436.0,0.0031547037290270475,0.361782835467046,77.0,67.0,10.0,76.48648648648648,69.3859649122807,37,57,0.016652915401283257
t2m_pre_mean_hr,0,4,mannwhitneyu,976.5,0.43494677598066267,0.09966216216216216,77.0,71.5,5.5,76.48648648648648,74.5625,37,48,0.5230652242078887
t2m_pre_mean_hr,0,5,mannwhitneyu,1828.0,0.0008691646747029202,0.3917015607156452,77.0,67.0,10.0,76.48648648648648,68.53521126760563,37,71,0.016652915401283257
t2m_pre_mean_hr,0,6,mannwhitneyu,1346.5,0.11071149241774808,0.19317678334071778,77.0,72.0,5.0,76.48648648648648,72.32786885245902,37,61,0.2097691435283648
t2m_pre_mean_hr,0,7,mannwhitneyu,1069.5,0.001875344750083302,0.4100197758734344,77.0,68.0,9.0,76.48648648648648,68.0,37,41,0.016652915401283257
t2m_pre_mean_hr,0,8,mannwhitneyu,1239.0,0.012562494735018359,0.31319554848966613,77.0,69.0,8.0,76.48648648648648,69.98039215686275,37,51,0.03768748420505508
t2m_pre_mean_hr,1,2,mannwhitneyu,2363.0,0.008652029510352379,-0.2452890450335356,69.0,74.0,-5.0,70.11881188118812,75.11290322580645,101,62,0.02831573294297142
t2m_pre_mean_hr,1,3,mannwhitneyu,3213.5,0.22529726151807783,0.11638005905853743,69.0,67.0,2.0,70.11881188118812,69.3859649122807,101,57,0.36656129043362395
t2m_pre_mean_hr,1,4,mannwhitneyu,1853.0,0.02037779615268195,-0.23556105610561057,69.0,71.5,-2.5,70.11881188118812,74.5625,101,48,0.05643082011511925
t2m_pre_mean_hr,1,5,mannwhitneyu,4004.5,0.1927448852177296,0.11685957328127179,69.0,67.0,2.0,70.11881188118812,68.53521126760563,101,71,0.34694079339191325
t2m_pre_mean_hr,1,6,mannwhitneyu,2740.5,0.24025035588724453,-0.11037169290699561,69.0,72.0,-3.0,70.11881188118812,72.32786885245902,101,61,0.36656129043362395
t2m_pre_mean_hr,1,7,mannwhitneyu,2352.5,0.20472377068209158,0.13619898575223377,69.0,68.0,1.0,70.11881188118812,68.0,101,41,0.3509550354550141
t2m_pre_mean_hr,1,8,mannwhitneyu,2628.0,0.8390833812570335,0.0203843913803145,69.0,69.0,0.0,70.11881188118812,69.98039215686275,101,51,0.9236119574739152
t2m_pre_mean_hr,2,3,mannwhitneyu,2335.0,0.0025127027843451946,0.32144878324844367,74.0,67.0,7.0,75.11290322580645,69.3859649122807,62,57,0.016652915401283257
t2m_pre_mean_hr,2,4,mannwhitneyu,1505.0,0.9207170720410568,0.0114247311827957,74.0,71.5,2.5,75.11290322580645,74.5625,62,48,0.9568621465100547
t2m_pre_mean_hr,2,5,mannwhitneyu,2910.0,0.0013842369293277504,0.32212630622444344,74.0,67.0,7.0,75.11290322580645,68.53521126760563,62,71,0.016652915401283257
t2m_pre_mean_hr,2,6,mannwhitneyu,2116.5,0.2545564516900166,0.1192490745637229,74.0,72.0,2.0,75.11290322580645,72.32786885245902,62,61,0.36656129043362395
t2m_pre_mean_hr,2,7,mannwhitneyu,1735.5,0.0017582040644655006,0.3654602675059009,74.0,68.0,6.0,75.11290322580645,68.0,62,41,0.016652915401283257
t2m_pre_mean_hr,2,8,mannwhitneyu,1952.0,0.032422547500270314,0.2346616065781151,74.0,69.0,5.0,75.11290322580645,69.98039215686275,62,51,0.0833722650006951
t2m_pre_mean_hr,3,4,mannwhitneyu,916.0,0.003629773501718433,-0.3304093567251462,67.0,71.5,-4.5,69.3859649122807,74.5625,57,48,0.016652915401283257
t2m_pre_mean_hr,3,5,mannwhitneyu,2041.5,0.9330720579955387,0.008895478131949592,67.0,67.0,0.0,69.3859649122807,68.53521126760563,57,71,0.9568621465100547
t2m_pre_mean_hr,3,6,mannwhitneyu,1389.5,0.060164829008407354,-0.2007477710670118,67.0,72.0,-5.0,69.3859649122807,72.32786885245902,57,61,0.12032965801681471
t2m_pre_mean_hr,3,7,mannwhitneyu,1176.5,0.9568621465100547,0.0068463842533162175,67.0,68.0,-1.0,69.3859649122807,68.0,57,41,0.9568621465100547
t2m_pre_mean_hr,3,8,mannwhitneyu,1353.5,0.5398463330497951,-0.06879944960440317,67.0,69.0,-2.0,69.3859649122807,69.98039215686275,57,51,0.6269183222513749
t2m_pre_mean_hr,4,5,mannwhitneyu,2240.0,0.0037006478669518346,0.3145539906103286,71.5,67.0,4.5,74.5625,68.53521126760563,48,71,0.016652915401283257
t2m_pre_mean_hr,4,6,mannwhitneyu,1601.5,0.40263445853410484,0.0939207650273224,71.5,72.0,-0.5,74.5625,72.32786885245902,48,61,0.5202181288495428
t2m_pre_mean_hr,4,7,mannwhitneyu,1327.5,0.004715749611111008,0.3490853658536585,71.5,68.0,3.5,74.5625,68.0,48,41,0.016976698599999628
t2m_pre_mean_hr,4,8,mannwhitneyu,1516.0,0.04104614162887156,0.238562091503268,71.5,69.0,2.5,74.5625,69.98039215686275,48,51,0.09851073990929174
t2m_pre_mean_hr,5,6,mannwhitneyu,1727.5,0.045677980666905954,-0.20226275686908335,67.0,72.0,-5.0,68.53521126760563,72.32786885245902,71,61,0.1027754565005384
t2m_pre_mean_hr,5,7,mannwhitneyu,1488.0,0.8466442943510889,0.022329096530401923,67.0,68.0,-1.0,68.53521126760563,68.0,71,41,0.9236119574739152
t2m_pre_mean_hr,5,8,mannwhitneyu,1660.0,0.4358876868399073,-0.08312620822977078,67.0,69.0,-2.0,68.53521126760563,69.98039215686275,71,51,0.5230652242078887
t2m_pre_mean_hr,6,7,mannwhitneyu,1531.5,0.055391869489936484,0.22471011595361856,72.0,68.0,4.0,72.32786885245902,68.0,61,41,0.1173004295081008
t2m_pre_mean_hr,6,8,mannwhitneyu,1755.0,0.24462072211955554,0.12825458052073288,72.0,69.0,3.0,72.32786885245902,69.98039215686275,61,51,0.36656129043362395
t2m_pre_mean_hr,7,8,mannwhitneyu,939.0,0.40461410021631106,-0.10186513629842181,68.0,69.0,-1.0,68.0,69.98039215686275,41,51,0.5202181288495428
t2m_pre_sdnn,0,1,mannwhitneyu,629.5,7.856204757594392e-09,-0.6502777777777777,85.0,167.5,-82.5,96.41666666666667,161.458,36,100,1.6636668898435183e-08
t2m_pre_sdnn,0,2,mannwhitneyu,541.5,2.3326909910485537e-05,-0.5147849462365591,85.0,126.0,-41.0,96.41666666666667,133.96774193548387,36,62,3.499036486572831e-05
t2m_pre_sdnn,0,3,mannwhitneyu,2046.5,6.465402293554361e-15,0.9602490421455939,85.0,15.1,69.9,96.41666666666667,18.855172413793106,36,58,1.7904190966765922e-14
t2m_pre_sdnn,0,4,mannwhitneyu,1667.0,4.0011466172358797e-13,0.9293981481481481,85.0,10.149999999999999,74.85,96.41666666666667,17.527083333333334,36,48,1.0288662730035119e-12
t2m_pre_sdnn,0,5,mannwhitneyu,588.0,1.0239787398903027e-05,-0.5265700483091788,85.0,158.0,-73.0,96.41666666666667,158.18405797101448,36,69,1.6756015743659496e-05
t2m_pre_sdnn,0,6,mannwhitneyu,392.5,1.9977429677361313e-07,-0.6365740740740741,85.0,183.5,-98.5,96.41666666666667,189.86166666666665,36,60,3.785197202026354e-07
t2m_pre_sdnn,0,7,mannwhitneyu,68.0,2.7839131458062628e-11,-0.9005847953216374,85.0,209.5,-124.5,96.41666666666667,236.21052631578948,36,38,6.68139154993503e-11
t2m_pre_sdnn,0,8,mannwhitneyu,227.5,8.973853268822442e-09,-0.7366898148148148,85.0,197.0,-112.0,96.41666666666667,195.91666666666666,36,48,1.7947706537644884e-08
t2m_pre_sdnn,1,2,mannwhitneyu,4045.5,0.0011277639958350552,0.305,167.5,126.0,41.5,161.458,133.96774193548387,100,62,0.0015036853277800735
t2m_pre_sdnn,1,3,mannwhitneyu,5749.0,9.066791139920554e-25,0.9824137931034482,167.5,15.1,152.4,161.458,18.855172413793106,100,58,3.2640448103713996e-23
t2m_pre_sdnn,1,4,mannwhitneyu,4736.0,1.097830790081761e-21,0.9733333333333334,167.5,10.149999999999999,157.35,161.458,17.527083333333334,100,48,1.9760954221471697e-20
t2m_pre_sdnn,1,5,mannwhitneyu,3531.5,0.795568032142735,0.0236231884057971,167.5,158.0,9.5,161.458,158.18405797101448,100,69,0.795568032142735
t2m_pre_sdnn,1,6,mannwhitneyu,2542.5,0.10722214684495823,-0.1525,167.5,183.5,-16.0,161.458,189.86166666666665,100,60,0.11696961473995444
t2m_pre_sdnn,1,7,mannwhitneyu,863.5,7.876332598977126e-07,-0.5455263157894736,167.5,209.5,-42.0,161.458,236.21052631578948,100,38,1.3502284455389357e-06
t2m_pre_sdnn,1,8,mannwhitneyu,1758.5,0.008645209760808308,-0.26729166666666665,167.5,197.0,-29.5,161.458,195.91666666666666,100,48,0.011115269692467825
t2m_pre_sdnn,2,3,mannwhitneyu,3562.0,2.010817005095667e-20,0.9810901001112347,126.0,15.1,110.9,133.96774193548387,18.855172413793106,62,58,2.4129804061148007e-19
t2m_pre_sdnn,2,4,mannwhitneyu,2924.0,5.007665202177398e-18,0.9650537634408602,126.0,10.149999999999999,115.85,133.96774193548387,17.527083333333334,62,48,3.6055189455677265e-17
t2m_pre_sdnn,2,5,mannwhitneyu,1572.0,0.009009712642689302,-0.2650771388499299,126.0,158.0,-32.0,133.96774193548387,158.18405797101448,62,69,0.01118447086678672
t2m_pre_sdnn,2,6,mannwhitneyu,1156.0,0.000314628751843227,-0.37849462365591396,126.0,183.5,-57.5,133.96774193548387,189.86166666666665,62,60,0.0004530654026542469
t2m_pre_sdnn,2,7,mannwhitneyu,261.5,7.750512269641573e-11,-0.7780135823429541,126.0,209.5,-83.5,133.96774193548387,236.21052631578948,62,38,1.743865260669354e-10
t2m_pre_sdnn,2,8,mannwhitneyu,666.5,7.476242964841164e-07,-0.5520833333333334,126.0,197.0,-71.0,133.96774193548387,195.91666666666666,62,48,1.3457237336714095e-06
t2m_pre_sdnn,3,4,mannwhitneyu,1951.5,0.0003868528841518791,0.4019396551724138,15.1,10.149999999999999,4.950000000000001,18.855172413793106,17.527083333333334,58,48,0.000535642454979525
t2m_pre_sdnn,3,5,mannwhitneyu,313.5,3.198018748697567e-16,-0.843328335832084,15.1,158.0,-142.9,18.855172413793106,158.18405797101448,58,69,1.0466243177555673e-15
t2m_pre_sdnn,3,6,mannwhitneyu,130.0,4.5346919499192e-18,-0.9252873563218391,15.1,183.5,-168.4,18.855172413793106,189.86166666666665,58,60,3.6055189455677265e-17
t2m_pre_sdnn,3,7,mannwhitneyu,4.0,1.9779242088182317e-16,-0.9963702359346642,15.1,209.5,-194.4,18.855172413793106,236.21052631578948,58,38,7.120527151745634e-16
t2m_pre_sdnn,3,8,mannwhitneyu,37.0,8.134169688964351e-18,-0.9734195402298851,15.1,197.0,-181.9,18.855172413793106,195.91666666666666,58,48,4.8805018133786106e-17
t2m_pre_sdnn,4,5,mannwhitneyu,165.5,1.4895021069849575e-16,-0.9000603864734299,10.149999999999999,158.0,-147.85,17.527083333333334,158.18405797101448,48,69,6.702759481432309e-16
t2m_pre_sdnn,4,6,mannwhitneyu,98.5,1.1131812151550703e-16,-0.9315972222222222,10.149999999999999,183.5,-173.35,17.527083333333334,189.86166666666665,48,60,5.724931963654648e-16
t2m_pre_sdnn,4,7,mannwhitneyu,5.0,3.1493606245847036e-15,-0.9945175438596491,10.149999999999999,209.5,-199.35,17.527083333333334,236.21052631578948,48,38,9.448081873754112e-15
t2m_pre_sdnn,4,8,mannwhitneyu,27.0,1.7044446728315044e-16,-0.9765625,10.149999999999999,197.0,-186.85,17.527083333333334,195.91666666666666,48,48,6.817778691326018e-16
t2m_pre_sdnn,5,6,mannwhitneyu,1742.5,0.12255399546847945,-0.15821256038647344,158.0,183.5,-25.5,158.18405797101448,189.86166666666665,69,60,0.12976305402544883
t2m_pre_sdnn,5,7,mannwhitneyu,643.0,1.3879389490520083e-05,-0.509534706331045,158.0,209.5,-51.5,158.18405797101448,236.21052631578948,69,38,2.1724261811248825e-05
t2m_pre_sdnn,5,8,mannwhitneyu,1202.0,0.011968569934674732,-0.2741545893719807,158.0,197.0,-39.0,158.18405797101448,195.91666666666666,69,48,0.01389898444026743
t2m_pre_sdnn,6,7,mannwhitneyu,790.5,0.010932597372406577,-0.30657894736842106,183.5,209.5,-26.0,189.86166666666665,236.21052631578948,60,38,0.013119116846887892
t2m_pre_sdnn,6,8,mannwhitneyu,1312.5,0.4323194225232513,-0.08854166666666667,183.5,197.0,-13.5,189.86166666666665,195.91666666666666,60,48,0.44467140602391564
t2m_pre_sdnn,7,8,mannwhitneyu,1125.5,0.0639669739137431,0.23410087719298245,209.5,197.0,12.5,236.21052631578948,195.91666666666666,38,48,0.071962845652961
t2m_pre_rmssd,0,1,mannwhitneyu,802.5,3.028936151959919e-07,-0.5705111051645705,7.3,14.0,-6.7,10.13783783783784,15.004950495049508,37,101,1.2115744607839676e-06
t2m_pre_rmssd,0,2,mannwhitneyu,608.5,9.949996959259273e-05,-0.46948561464690497,7.3,11.7,-4.3999999999999995,10.13783783783784,12.635483870967741,37,62,0.00019899993918518546
t2m_pre_rmssd,0,3,mannwhitneyu,461.5,3.1011588730128815e-06,-0.5698974836905871,7.3,14.25,-6.95,10.13783783783784,14.353448275862068,37,58,8.587824571420288e-06
t2m_pre_rmssd,0,4,mannwhitneyu,745.0,0.20643878269109084,-0.16103603603603603,7.3,8.8,-1.5000000000000009,10.13783783783784,9.229166666666666,37,48,0.2562688336854921
t2m_pre_rmssd,0,5,mannwhitneyu,345.0,4.985840223832176e-10,-0.7335907335907336,7.3,16.200000000000003,-8.900000000000002,10.13783783783784,17.03857142857143,37,70,5.983008268598612e-09
t2m_pre_rmssd,0,6,mannwhitneyu,468.0,1.3171112204668802e-06,-0.585290208241028,7.3,14.5,-7.2,10.13783783783784,16.678688524590164,37,61,4.3105458124370625e-06
t2m_pre_rmssd,0,7,mannwhitneyu,168.0,5.622216242262761e-09,-0.772972972972973,7.3,22.0,-14.7,10.13783783783784,24.32,37,40,5.059994618036485e-08
t2m_pre_rmssd,0,8,mannwhitneyu,361.0,1.135993732288799e-05,-0.5663663663663664,7.3,14.6,-7.3,10.13783783783784,15.206666666666669,37,45,2.5559858976497977e-05
t2m_pre_rmssd,1,2,mannwhitneyu,3955.0,0.004873986926836046,0.2631747045672309,14.0,11.7,2.3000000000000007,15.004950495049508,12.635483870967741,101,62,0.0073109803902540686
t2m_pre_rmssd,1,3,mannwhitneyu,2971.5,0.8805286216099717,0.014510071696824854,14.0,14.25,-0.25,15.004950495049508,14.353448275862068,101,58,0.8805286216099717
t2m_pre_rmssd,1,4,mannwhitneyu,3788.0,3.0356572970880514e-08,0.5627062706270627,14.0,8.8,5.199999999999999,15.004950495049508,9.229166666666666,101,48,1.8213943782528308e-07
t2m_pre_rmssd,1,5,mannwhitneyu,2863.5,0.03503257273552858,-0.18995756718528994,14.0,16.200000000000003,-2.200000000000003,15.004950495049508,17.03857142857143,101,70,0.046710096980704774
t2m_pre_rmssd,1,6,mannwhitneyu,2944.0,0.6382433176246693,-0.04431098847589677,14.0,14.5,-0.5,15.004950495049508,16.678688524590164,101,61,0.6757870421908264
t2m_pre_rmssd,1,7,mannwhitneyu,1023.5,5.224906360342457e-06,-0.4933168316831683,14.0,22.0,-8.0,15.004950495049508,24.32,101,40,1.2539775264821896e-05
t2m_pre_rmssd,1,8,mannwhitneyu,2137.5,0.5686427690865469,-0.0594059405940594,14.0,14.6,-0.5999999999999996,15.004950495049508,15.206666666666669,101,45,0.6270864010325999
t2m_pre_rmssd,2,3,mannwhitneyu,1306.5,0.009912713743047436,-0.27335928809788657,11.7,14.25,-2.5500000000000007,12.635483870967741,14.353448275862068,62,58,0.014274307789988309
t2m_pre_rmssd,2,4,mannwhitneyu,2069.0,0.0004663253891703955,0.3904569892473118,11.7,8.8,2.8999999999999986,12.635483870967741,9.229166666666666,62,48,0.0008393857005067119
t2m_pre_rmssd,2,5,mannwhitneyu,1119.0,1.666746232081557e-06,-0.48433179723502306,11.7,16.200000000000003,-4.5000000000000036,12.635483870967741,17.03857142857143,62,70,5.000238696244671e-06
t2m_pre_rmssd,2,6,mannwhitneyu,1309.5,0.0032897782255214315,-0.30750925436277105,11.7,14.5,-2.8000000000000007,12.635483870967741,16.678688524590164,62,61,0.00538327345994416
t2m_pre_rmssd,2,7,mannwhitneyu,404.0,1.0217480562068954e-08,-0.6741935483870968,11.7,22.0,-10.3,12.635483870967741,24.32,62,40,7.356586004689646e-08
t2m_pre_rmssd,2,8,mannwhitneyu,935.5,0.0037692550884591337,-0.3293906810035842,11.7,14.6,-2.9000000000000004,12.635483870967741,15.206666666666669,62,45,0.005899703616718644
t2m_pre_rmssd,3,4,mannwhitneyu,2209.5,2.1427715938556313e-07,0.5872844827586207,14.25,8.8,5.449999999999999,14.353448275862068,9.229166666666666,58,48,9.642472172350342e-07
t2m_pre_rmssd,3,5,mannwhitneyu,1557.5,0.023842760514197894,-0.23275862068965517,14.25,16.200000000000003,-1.9500000000000028,14.353448275862068,17.03857142857143,58,70,0.03301305301965862
t2m_pre_rmssd,3,6,mannwhitneyu,1663.0,0.5748292009465499,-0.059920859242509894,14.25,14.5,-0.25,14.353448275862068,16.678688524590164,58,61,0.6270864010325999
t2m_pre_rmssd,3,7,mannwhitneyu,527.5,4.900975899480352e-06,-0.5452586206896551,14.25,22.0,-7.75,14.353448275862068,24.32,58,40,1.2539775264821896e-05
t2m_pre_rmssd,3,8,mannwhitneyu,1174.5,0.38731193954418375,-0.1,14.25,14.6,-0.34999999999999964,14.353448275862068,15.206666666666669,58,45,0.44978160721260046
t2m_pre_rmssd,4,5,mannwhitneyu,368.5,6.820590073760664e-13,-0.7806547619047619,8.8,16.200000000000003,-7.400000000000002,9.229166666666666,17.03857142857143,48,70,2.4554124265538394e-11
t2m_pre_rmssd,4,6,mannwhitneyu,577.5,6.347548654853228e-08,-0.6055327868852459,8.8,14.5,-5.699999999999999,9.229166666666666,16.678688524590164,48,61,3.264453593924517e-07
t2m_pre_rmssd,4,7,mannwhitneyu,151.0,1.233267903009686e-11,-0.8427083333333333,8.8,22.0,-13.2,9.229166666666666,24.32,48,40,2.2198822254174348e-10
t2m_pre_rmssd,4,8,mannwhitneyu,425.5,4.938761040191491e-07,-0.6060185185185185,8.8,14.6,-5.799999999999999,9.229166666666666,15.206666666666669,48,45,1.7779539744689366e-06
t2m_pre_rmssd,5,6,mannwhitneyu,2463.5,0.13013811006644085,0.153864168618267,16.200000000000003,14.5,1.7000000000000028,17.03857142857143,16.678688524590164,70,61,0.16732042722828108
t2m_pre_rmssd,5,7,mannwhitneyu,890.5,0.0015612923800999044,-0.36392857142857143,16.200000000000003,22.0,-5.799999999999997,17.03857142857143,24.32,70,40,0.0026765012230284073
t2m_pre_rmssd,5,8,mannwhitneyu,1765.5,0.2761835207413932,0.12095238095238095,16.200000000000003,14.6,1.6000000000000032,17.03857142857143,15.206666666666669,70,45,0.3314202248896718
t2m_pre_rmssd,6,7,mannwhitneyu,658.5,9.791719260061684e-05,-0.46024590163934426,14.5,22.0,-7.5,16.678688524590164,24.32,61,40,0.00019899993918518546
t2m_pre_rmssd,6,8,mannwhitneyu,1345.5,0.8654848880899259,-0.019672131147540985,14.5,14.6,-0.09999999999999964,16.678688524590164,15.206666666666669,61,45,0.8805286216099717
t2m_pre_rmssd,7,8,mannwhitneyu,1305.5,0.0003622781673631863,0.45055555555555554,22.0,14.6,7.4,24.32,15.206666666666669,40,45,0.0006864217907934056
t2m_pre_hf,0,1,mannwhitneyu,535.5,1.504558557260905e-10,-0.7134064757827134,16.0,115.0,-99.0,47.86486486486486,203.4257425742574,37,101,5.416410806139258e-10
t2m_pre_hf,0,2,mannwhitneyu,501.0,3.0203397071847466e-06,-0.5632083696599826,16.0,48.0,-32.0,47.86486486486486,94.56451612903226,37,62,6.040679414369493e-06
t2m_pre_hf,0,3,mannwhitneyu,579.5,0.00016749852202827537,-0.4599254426840634,16.0,63.0,-47.0,47.86486486486486,208.67241379310346,37,58,0.00028714032347704346
t2m_pre_hf,0,4,mannwhitneyu,646.0,0.03221710627975405,-0.2725225225225225,16.0,25.0,-9.0,47.86486486486486,69.52083333333333,37,48,0.038660527535704856
t2m_pre_hf,0,5,mannwhitneyu,265.0,1.1631881560320904e-11,-0.7982489531785306,16.0,126.0,-110.0,47.86486486486486,276.23943661971833,37,71,5.982110516736465e-11
t2m_pre_hf,0,6,mannwhitneyu,308.5,1.8979815358599692e-09,-0.7266282676118742,16.0,136.0,-120.0,47.86486486486486,395.42622950819674,37,61,5.693944607579908e-09
