cluster,t2m_pre_mean_rr,t2m_pre_mean_hr,t2m_pre_sdnn,t2m_pre_rmssd,t2m_pre_hf,t2m_pre_lf,t2m_pre_vlf
0,-3.3043478260869565,4.0,-1.8717948717948718,-3.564102564102559,-1.4776119402985075,-1.4464285714285714,-1.9047619047619047
1,0.6956521739130435,0.0,0.24358974358974358,-0.12820512820512803,0.0,0.44642857142857145,0.6666666666666666
2,-2.0217391304347827,2.5,-0.8205128205128205,-1.3076923076923062,-1.0,-0.6696428571428571,-0.8571428571428571
3,1.8478260869565217,-1.0,-3.6641025641025644,0.0,-0.7761194029850746,-0.29464285714285715,-0.7142857142857143
4,-0.8695652173913043,1.25,-3.791025641025641,-2.7948717948717903,-1.3432835820895523,-1.0,-1.0
5,1.0869565217391304,-1.0,0.0,1.0,0.16417910447761194,0.0,0.0
6,-1.0,1.5,0.6538461538461539,0.12820512820512803,0.31343283582089554,2.3035714285714284,3.142857142857143
7,0.9565217391304348,-0.5,1.3205128205128205,3.9743589743589687,1.1791044776119404,2.9464285714285716,2.1904761904761907
8,0.0,0.0,1.0,0.17948717948717904,14.104477611940299,29.910714285714285,38.285714285714285
