status,algorithm,family,space_name,params_json,n_clusters,n_noise,noise_fraction,n_clustered,min_cluster_size,max_cluster_size,median_cluster_size,cluster_size_entropy,imbalance_ratio,silhouette,calinski_harabasz,davies_bouldin,experiment_id,pass_k,pass_min_cluster,pass_noise,pass_silhouette,pass_max_cluster_fraction,pass_all_filters,k_penalty,sil_norm,db_norm,ch_norm,noise_norm,S_struct,hrv_var_reduction,hrv_iqr_compactness,S_hrv_intra_raw,S_hrv_rel_raw,E_ext_raw,D_dom_raw,S_desc_raw,hrv_intra_norm,hrv_rel_norm,desc_norm,struct_norm,S_primary
ok,spectral,graph-based,umap_integrated_nn10_md03,"{""affinity"": ""nearest_neighbors"", ""n_clusters"": 9}",9,0,0.0,530,37.0,101.0,58.0,3.107224490982148,2.72972972972973,0.3843747675418854,530.7802585584104,0.7649200732529036,15054,True,True,True,True,True,True,1,0.4589030067741098,0.8889108880582748,0.0526960078975311,1.0,0.3404633207628036,0.2505141382432224,-0.1546901588129598,0.0884324194207495,0.9293800539083558,0.3228378373330975,0.1568442295132978,0.1789332172791789,0.2830410693918971,0.842421812349639,0.7371710842610705,0.4325078724420251,0.5231099217198122
