status,algorithm,family,space_name,params_json,n_clusters,n_noise,noise_fraction,n_clustered,min_cluster_size,max_cluster_size,median_cluster_size,cluster_size_entropy,imbalance_ratio,silhouette,calinski_harabasz,davies_bouldin,experiment_id,pass_k,pass_min_cluster,pass_noise,pass_silhouette,pass_max_cluster_fraction,pass_all_filters,k_penalty,sil_norm,db_norm,ch_norm,noise_norm,S_struct,hrv_var_reduction,hrv_iqr_compactness,S_hrv_intra_raw,S_hrv_rel_raw,E_ext_raw,D_dom_raw,S_desc_raw,hrv_intra_norm,hrv_rel_norm,desc_norm,struct_norm,S_primary
ok,kmeans,centroid-based,hrv_raw_scaled,"{""n_clusters"": 5}",5,0,0.0,530,15.0,172.0,157.0,1.8895361080968467,11.466666666666669,0.2578019915619012,153.49347503559397,1.274984177296138,3,True,True,True,True,True,True,0,0.3073385198473511,0.7780542425665886,0.0135094550379994,1.0,0.3443621184760493,0.5322672338745428,0.1019378454197059,0.360135478492608,0.9073674752920036,0.0282626322154567,0.6670846932986887,-0.1803415654387868,0.8137846727256897,0.7933039294306337,0.1607896899342171,0.4375188447990126,0.5850230705267147
