row_id,cluster_label
0,24
1,23
2,16
3,11
4,16
5,1
6,16
7,24
8,9
9,16
10,8
11,5
12,16
13,24
14,16
15,3
16,1
17,24
18,24
19,16
20,1
21,21
22,8
23,23
24,1
25,21
26,16
27,24
28,8
29,9
30,24
31,16
32,1
33,16
34,8
35,19
36,24
37,1
38,16
39,23
40,8
41,12
42,23
43,12
44,8
45,16
46,1
47,9
48,8
49,21
50,23
51,1
52,16
53,1
54,5
55,23
56,23
57,23
58,1
59,1
60,11
61,23
62,12
63,21
64,9
65,1
66,16
67,3
68,3
69,16
70,16
71,1
72,16
73,9
74,9
75,23
76,5
77,1
78,3
79,9
80,24
81,3
82,3
83,19
84,11
85,19
86,1
87,16
88,9
89,21
90,8
91,8
92,1
93,11
94,1
95,1
96,3
97,8
98,5
99,21
100,11
101,5
102,11
103,16
104,1
105,11
106,9
107,9
108,24
109,16
110,24
111,24
112,1
113,5
114,5
115,23
116,23
117,16
118,1
119,3
120,21
121,19
122,4
123,5
124,3
125,3
126,8
127,19
128,23
129,24
130,3
131,24
132,11
133,8
134,3
135,23
136,16
137,2
138,11
139,23
140,11
141,24
142,3
143,19
144,24
145,8
146,9
147,1
148,16
149,24
150,3
151,3
152,3
153,16
154,3
155,9
156,11
157,23
158,5
159,9
160,23
161,5
162,11
163,19
164,21
165,9
166,23
167,19
168,9
169,9
170,21
171,23
172,3
173,11
174,11
175,9
176,8
177,21
178,16
179,23
180,9
181,23
182,21
183,23
184,9
185,19
186,23
187,24
188,16
189,21
190,11
191,23
192,23
193,16
194,23
195,16
196,23
197,5
198,24
199,11
200,26
201,11
202,4
203,23
204,16
205,16
206,11
207,23
208,23
209,19
210,8
211,23
212,24
213,23
214,24
215,9
216,3
217,16
218,19
219,23
220,3
221,16
222,24
223,8
224,9
225,16
226,11
227,9
228,1
229,21
230,16
231,16
232,23
233,11
234,1
235,12
236,3
237,9
238,23
239,7
240,4
241,24
242,26
243,13
244,26
245,14
246,7
247,13
248,2
249,14
250,13
251,14
252,7
253,13
254,26
255,26
256,20
257,26
258,14
259,7
260,4
261,2
262,14
263,7
264,25
265,20
266,14
267,14
268,26
269,14
270,15
271,14
272,25
273,23
274,2
275,26
276,26
277,26
278,20
279,2
280,25
281,26
282,23
283,20
284,16
285,2
286,14
287,20
288,26
289,2
290,14
291,2
292,2
293,7
294,20
295,0
296,8
297,7
298,7
299,2
300,26
301,24
302,13
303,24
304,26
305,2
306,7
307,14
308,7
309,26
310,14
311,14
312,14
313,20
314,14
315,2
316,7
317,7
318,7
319,20
320,26
321,1
322,11
323,9
324,1
325,11
326,24
327,23
328,23
329,23
330,11
331,8
332,23
333,16
334,3
335,1
336,16
337,16
338,9
339,11
340,16
341,16
342,3
343,16
344,11
345,1
346,21
347,16
348,9
349,9
350,16
351,1
352,5
353,1
354,11
355,11
356,9
357,21
358,11
359,19
360,11
361,1
362,23
363,16
364,21
365,5
366,11
367,16
368,1
369,23
370,16
371,11
372,1
373,11
374,11
375,15
376,11
377,24
378,9
379,21
380,1
381,8
382,1
383,9
384,1
385,8
386,16
387,8
388,3
389,9
390,8
391,11
392,23
393,16
394,8
395,0
396,1
397,9
398,9
399,9
400,16
401,6
402,16
403,23
404,11
405,23
406,9
407,8
408,8
409,16
410,23
411,11
412,9
413,8
414,1
415,11
416,23
417,3
418,16
419,23
420,18
421,10
422,10
423,10
424,10
425,10
426,26
427,18
428,10
429,18
430,18
431,17
432,10
433,0
434,10
435,18
436,18
437,10
438,17
439,10
440,0
441,10
442,17
443,0
444,17
445,17
446,0
447,18
448,10
449,10
450,17
451,18
452,17
453,6
454,15
455,15
456,22
457,22
458,0
459,2
460,6
461,15
462,0
463,6
464,17
465,15
466,0
467,0
468,6
469,6
470,15
471,6
472,22
473,0
474,0
475,17
476,0
477,17
478,17
479,0
480,0
481,15
482,15
483,17
484,6
485,17
486,22
487,17
488,17
489,17
490,2
491,15
492,6
493,15
494,22
495,0
496,17
497,0
498,17
499,0
500,17
501,0
502,0
503,0
504,0
505,22
506,6
507,0
508,15
509,22
510,0
511,17
512,15
513,17
514,2
515,15
516,22
517,6
518,6
519,17
520,6
521,15
522,6
523,17
524,22
525,17
526,22
527,22
528,22
529,15
