row_id,cluster_label
0,6
1,2
2,24
3,27
4,11
5,25
6,1
7,6
8,5
9,27
10,22
11,13
12,1
13,6
14,18
15,21
16,7
17,6
18,6
19,1
20,7
21,13
22,12
23,23
24,7
25,13
26,1
27,6
28,12
29,5
30,6
31,1
32,25
33,1
34,12
35,3
36,6
37,25
38,1
39,2
40,12
41,3
42,23
43,3
44,12
45,1
46,25
47,16
48,12
49,13
50,23
51,7
52,11
53,7
54,28
55,18
56,23
57,23
58,25
59,7
60,9
61,7
62,3
63,13
64,28
65,25
66,11
67,5
68,24
69,16
70,11
71,3
72,18
73,16
74,24
75,23
76,28
77,25
78,5
79,5
80,6
81,21
82,21
83,3
84,9
85,3
86,25
87,11
88,16
89,13
90,12
91,12
92,7
93,27
94,25
95,7
96,21
97,12
98,13
99,13
100,9
101,28
102,27
103,18
104,7
105,9
106,5
107,28
108,6
109,24
110,7
111,6
112,7
113,28
114,13
115,7
116,23
117,11
118,25
119,21
120,13
121,3
122,6
123,28
124,21
125,21
126,1
127,3
128,23
129,22
130,10
131,22
132,10
133,12
134,10
135,22
136,24
137,12
138,9
139,23
140,9
141,6
142,21
143,9
144,6
145,12
146,5
147,7
148,24
149,22
150,21
151,21
152,11
153,11
154,21
155,5
156,10
157,2
158,13
159,5
160,2
161,28
162,10
163,3
164,13
165,16
166,2
167,3
168,13
169,28
170,13
171,18
172,21
173,10
174,10
175,16
176,1
177,13
178,11
179,2
180,16
181,22
182,13
183,22
184,5
185,3
186,2
187,6
188,16
189,13
190,10
191,12
192,2
193,11
194,23
195,1
196,22
197,13
198,6
199,10
200,4
201,9
202,6
203,22
204,18
205,24
206,10
207,23
208,2
209,9
210,12
211,2
212,6
213,22
214,22
215,16
216,10
217,11
218,3
219,2
220,10
221,11
222,6
223,12
224,5
225,18
226,2
227,28
228,7
229,13
230,18
231,1
232,2
233,10
234,27
235,7
236,21
237,5
238,23
239,20
240,6
241,6
242,6
243,4
244,8
245,8
246,20
247,4
248,4
249,8
250,4
251,8
252,20
253,4
254,8
255,8
256,4
257,22
258,8
259,20
260,6
261,4
262,8
263,20
264,4
265,4
266,8
267,8
268,8
269,20
270,0
271,20
272,4
273,2
274,4
275,8
276,22
277,20
278,4
279,4
280,4
281,8
282,2
283,4
284,11
285,4
286,20
287,4
288,8
289,4
290,8
291,8
292,4
293,20
294,4
295,17
296,12
297,20
298,20
299,4
300,20
301,6
302,4
303,6
304,8
305,4
306,20
307,8
308,20
309,8
310,8
311,8
312,8
313,4
314,8
315,4
316,20
317,20
318,20
319,4
320,8
321,3
322,27
323,28
324,25
325,27
326,6
327,2
328,2
329,2
330,9
331,12
332,2
333,18
334,21
335,25
336,1
337,1
338,5
339,9
340,1
341,1
342,21
343,18
344,9
345,3
346,13
347,1
348,16
349,16
350,11
351,25
352,28
353,25
354,9
355,27
356,24
357,13
358,27
359,9
360,9
361,25
362,23
363,1
364,13
365,28
366,9
367,1
368,7
369,2
370,18
371,27
372,25
373,27
374,27
375,0
376,9
377,22
378,5
379,13
380,25
381,12
382,7
383,28
384,7
385,12
386,18
387,1
388,24
389,16
390,12
391,11
392,23
393,18
394,23
395,15
396,25
397,5
398,16
399,28
400,1
401,17
402,18
403,27
404,11
405,7
406,5
407,12
408,12
409,11
410,2
411,27
412,13
413,1
414,7
415,9
416,22
417,21
418,1
419,2
420,26
421,19
422,19
423,19
424,19
425,19
426,4
427,26
428,19
429,15
430,14
431,14
432,19
433,15
434,19
435,26
436,26
437,19
438,14
439,19
440,15
441,19
442,14
443,15
444,14
445,14
446,15
447,26
448,19
449,19
450,14
451,26
452,14
453,17
454,0
455,0
456,0
457,0
458,15
459,4
460,17
461,0
462,15
463,14
464,14
465,0
466,15
467,15
468,17
469,17
470,0
471,14
472,0
473,15
474,15
475,14
476,15
477,14
478,14
479,15
480,17
481,0
482,0
483,14
484,17
485,14
486,0
487,14
488,14
489,14
490,4
491,0
492,17
493,0
494,0
495,15
496,14
497,15
498,14
499,15
500,14
501,0
502,15
503,15
504,15
505,0
506,17
507,15
508,0
509,0
510,15
511,14
512,0
513,14
514,4
515,0
516,0
517,17
518,17
519,14
520,17
521,0
522,17
523,14
524,0
525,14
526,0
527,0
528,0
529,0
