row_id,cluster_label
0,0
1,8
2,2
3,6
4,2
5,3
6,2
7,0
8,4
9,6
10,8
11,4
12,2
13,0
14,8
15,2
16,3
17,0
18,0
19,2
20,3
21,4
22,8
23,8
24,3
25,4
26,2
27,0
28,8
29,4
30,0
31,2
32,3
33,2
34,8
35,6
36,0
37,3
38,2
39,8
40,8
41,6
42,8
43,6
44,8
45,2
46,3
47,2
48,8
49,4
50,8
51,3
52,2
53,3
54,4
55,8
56,8
57,8
58,3
59,3
60,6
61,3
62,6
63,4
64,4
65,3
66,2
67,4
68,2
69,2
70,2
71,8
72,2
73,4
74,2
75,8
76,4
77,3
78,2
79,4
80,0
81,2
82,2
83,6
84,6
85,6
86,3
87,2
88,4
89,4
90,8
91,8
92,3
93,6
94,3
95,3
96,2
97,8
98,4
99,4
100,6
101,4
102,6
103,8
104,3
105,6
106,4
107,4
108,0
109,2
110,3
111,0
112,3
113,4
114,4
115,3
116,8
117,2
118,3
119,2
120,4
121,3
122,0
123,4
124,2
125,2
126,2
127,3
128,8
129,0
130,2
131,0
132,6
133,8
134,6
135,0
136,2
137,8
138,6
139,8
140,6
141,0
142,2
143,6
144,0
145,8
146,2
147,3
148,2
149,0
150,2
151,2
152,2
153,2
154,2
155,4
156,6
157,8
158,4
159,4
160,8
161,4
162,6
163,3
164,4
165,4
166,8
167,3
168,4
169,4
170,4
171,8
172,2
173,6
174,6
175,2
176,2
177,4
178,2
179,8
180,4
181,8
182,4
183,8
184,4
185,3
186,8
187,0
188,2
189,4
190,6
191,8
192,8
193,2
194,8
195,2
196,8
197,4
198,0
199,6
200,7
201,6
202,0
203,8
204,8
205,2
206,6
207,8
208,8
209,6
210,8
211,8
212,0
213,0
214,0
215,2
216,2
217,2
218,3
219,8
220,2
221,2
222,0
223,8
224,4
225,2
226,8
227,4
228,3
229,4
230,2
231,2
232,8
233,6
234,6
235,3
236,2
237,4
238,8
239,7
240,0
241,0
242,7
243,5
244,7
245,7
246,7
247,5
248,7
249,7
250,5
251,7
252,7
253,5
254,7
255,7
256,1
257,8
258,7
259,7
260,0
261,7
262,7
263,7
264,5
265,5
266,7
267,7
268,7
269,7
270,1
271,7
272,5
273,8
274,7
275,7
276,0
277,7
278,5
279,7
280,5
281,7
282,8
283,5
284,2
285,7
286,7
287,5
288,7
289,7
290,7
291,7
292,7
293,7
294,5
295,1
296,8
297,7
298,7
299,7
300,7
301,0
302,5
303,0
304,7
305,7
306,7
307,7
308,7
309,7
310,7
311,7
312,7
313,5
314,7
315,7
316,7
317,7
318,7
319,5
320,7
321,3
322,6
323,4
324,3
325,6
326,0
327,8
328,8
329,8
330,6
331,8
332,8
333,8
334,2
335,3
336,2
337,2
338,4
339,6
340,2
341,2
342,2
343,2
344,6
345,3
346,4
347,2
348,4
349,4
350,2
351,3
352,4
353,3
354,6
355,6
356,2
357,4
358,6
359,6
360,6
361,3
362,8
363,2
364,4
365,4
366,6
367,2
368,3
369,8
370,2
371,6
372,3
373,6
374,6
375,1
376,6
377,0
378,4
379,4
380,3
381,8
382,3
383,4
384,3
385,8
386,2
387,2
388,2
389,2
390,8
391,2
392,8
393,2
394,8
395,1
396,3
397,2
398,4
399,4
400,2
401,1
402,2
403,8
404,2
405,3
406,4
407,8
408,8
409,2
410,8
411,6
412,4
413,8
414,3
415,6
416,0
417,2
418,2
419,8
420,1
421,1
422,1
423,1
424,1
425,1
426,7
427,1
428,1
429,1
430,1
431,1
432,1
433,1
434,1
435,1
436,1
437,1
438,1
439,1
440,1
441,1
442,1
443,1
444,1
445,1
446,1
447,1
448,1
449,1
450,1
451,1
452,1
453,1
454,1
455,1
456,1
457,1
458,1
459,7
460,1
461,1
462,1
463,1
464,1
465,1
466,1
467,1
468,1
469,1
470,1
471,1
472,1
473,1
474,1
475,1
476,1
477,1
478,1
479,1
480,1
481,1
482,1
483,1
484,1
485,1
486,1
487,1
488,1
489,1
490,1
491,1
492,1
493,1
494,1
495,1
496,1
497,1
498,1
499,1
500,1
501,1
502,1
503,1
504,1
505,1
506,1
507,1
508,1
509,1
510,1
511,1
512,1
513,1
514,1
515,1
516,1
517,1
518,1
519,1
520,1
521,1
522,1
523,1
524,1
525,1
526,1
527,1
528,1
529,1
