row_id,cluster_label
0,6
1,4
2,4
3,4
4,4
5,4
6,2
7,0
8,3
9,7
10,4
11,8
12,4
13,0
14,7
15,8
16,4
17,5
18,6
19,4
20,6
21,8
22,4
23,4
24,6
25,8
26,2
27,0
28,7
29,2
30,6
31,4
32,1
33,3
34,4
35,6
36,6
37,4
38,4
39,6
40,4
41,7
42,3
43,3
44,4
45,4
46,1
47,4
48,4
49,2
50,7
51,6
52,4
53,7
54,2
55,4
56,7
57,7
58,4
59,6
60,4
61,4
62,4
63,2
64,8
65,7
66,7
67,2
68,3
69,4
70,4
71,4
72,7
73,8
74,8
75,4
76,4
77,4
78,3
79,8
80,5
81,8
82,8
83,7
84,4
85,4
86,4
87,4
88,8
89,2
90,4
91,4
92,5
93,4
94,5
95,4
96,8
97,4
98,2
99,8
100,7
101,3
102,4
103,7
104,4
105,4
106,8
107,8
108,5
109,7
110,4
111,6
112,4
113,1
114,8
115,4
116,4
117,4
118,4
119,3
120,8
121,4
122,0
123,8
124,3
125,2
126,3
127,7
128,4
129,7
130,4
131,5
132,6
133,7
134,4
135,6
136,3
137,4
138,7
139,4
140,7
141,6
142,4
143,4
144,5
145,7
146,8
147,4
148,2
149,6
150,3
151,2
152,4
153,7
154,2
155,2
156,7
157,4
158,8
159,3
160,4
161,2
162,7
163,4
164,8
165,8
166,4
167,1
168,2
169,3
170,2
171,4
172,3
173,4
174,6
175,4
176,4
177,2
178,4
179,4
180,2
181,4
182,2
183,4
184,8
185,4
186,5
187,5
188,4
189,2
190,4
191,7
192,4
193,4
194,6
195,7
196,1
197,8
198,0
199,4
200,6
201,4
202,0
203,4
204,4
205,4
206,4
207,1
208,4
209,4
210,4
211,7
212,0
213,4
214,5
215,2
216,1
217,1
218,4
219,7
220,4
221,2
222,5
223,6
224,2
225,3
226,4
227,8
228,4
229,2
230,7
231,7
232,4
233,4
234,7
235,6
236,3
237,4
238,7
239,0
240,0
241,0
242,0
243,0
244,0
245,0
246,5
247,4
248,4
249,0
250,4
251,0
252,0
253,5
254,5
255,6
256,3
257,4
258,6
259,0
260,6
261,4
262,5
263,0
264,1
265,4
266,0
267,0
268,6
269,0
270,8
271,0
272,4
273,4
274,6
275,0
276,6
277,6
278,4
279,4
280,8
281,6
282,4
283,7
284,4
285,0
286,5
287,4
288,0
289,6
290,0
291,5
292,4
293,0
294,4
295,2
296,4
297,0
298,0
299,6
300,0
301,6
302,4
303,5
304,0
305,6
306,0
307,0
308,0
309,0
310,5
311,0
312,0
313,7
314,0
315,0
316,0
317,0
318,0
319,4
320,0
321,4
322,7
323,8
324,6
325,7
326,0
327,4
328,4
329,4
330,4
331,4
332,4
333,7
334,8
335,4
336,4
337,4
338,8
339,4
340,4
341,4
342,1
343,4
344,4
345,4
346,2
347,4
348,4
349,4
350,4
351,4
352,8
353,4
354,4
355,4
356,3
357,2
358,7
359,3
360,6
361,4
362,4
363,4
364,2
365,8
366,7
367,1
368,6
369,4
370,3
371,7
372,7
373,7
374,4
375,4
376,7
377,5
378,2
379,2
380,4
381,4
382,7
383,1
384,6
385,4
386,4
387,7
388,2
389,3
390,7
391,1
392,7
393,7
394,1
395,4
396,4
397,1
398,1
399,2
400,6
401,8
402,7
403,4
404,3
405,1
406,2
407,4
408,4
409,4
410,7
411,4
412,2
413,7
414,7
415,6
416,6
417,2
418,4
419,7
420,2
421,4
422,4
423,4
424,7
425,3
426,4
427,8
428,7
429,8
430,8
431,8
432,4
433,1
434,2
435,8
436,2
437,4
438,2
439,3
440,4
441,7
442,8
443,3
444,8
445,2
446,2
447,3
448,4
449,7
450,2
451,2
452,3
453,2
454,4
455,4
456,4
457,7
458,3
459,4
460,8
461,7
462,8
463,8
464,8
465,4
466,1
467,2
468,8
469,2
470,4
471,2
472,3
473,4
474,7
475,8
476,3
477,8
478,2
479,2
480,3
481,4
482,7
483,2
484,2
485,3
486,4
487,2
488,8
489,8
490,7
491,3
492,3
493,2
494,6
495,2
496,3
497,4
498,2
499,3
500,8
501,4
502,1
503,4
504,4
505,7
506,8
507,2
508,4
509,7
510,4
511,3
512,7
513,2
514,6
515,3
516,4
517,8
518,8
519,2
520,8
521,2
522,8
523,2
524,3
525,2
526,4
527,4
528,3
529,4
