row_id,cluster_label
0,17
1,-1
2,-1
3,20
4,15
5,19
6,14
7,17
8,10
9,-1
10,-1
11,-1
12,14
13,17
14,-1
15,12
16,19
17,17
18,17
19,-1
20,-1
21,11
22,13
23,18
24,19
25,11
26,14
27,17
28,13
29,10
30,-1
31,14
32,19
33,14
34,13
35,19
36,17
37,19
38,14
39,-1
40,13
41,19
42,18
43,19
44,13
45,14
46,19
47,9
48,13
49,11
50,18
51,19
52,15
53,-1
54,10
55,-1
56,18
57,18
58,19
59,16
60,20
61,-1
62,19
63,11
64,10
65,19
66,15
67,10
68,12
69,-1
70,15
71,-1
72,14
73,9
74,-1
75,18
76,10
77,19
78,-1
79,10
80,17
81,12
82,12
83,19
84,20
85,-1
86,19
87,15
88,9
89,11
90,13
91,13
92,19
93,20
94,19
95,19
96,12
97,13
98,-1
99,11
100,20
101,10
102,-1
103,14
104,19
105,20
106,10
107,10
108,17
109,12
110,-1
111,17
112,16
113,10
114,11
115,16
116,18
117,15
118,19
119,-1
120,11
121,-1
122,17
123,11
124,12
125,12
126,-1
127,-1
128,18
129,17
130,-1
131,17
132,20
133,13
134,-1
135,17
136,15
137,-1
138,20
139,-1
140,20
141,17
142,12
143,-1
144,17
145,13
146,10
147,16
148,-1
149,-1
150,12
151,12
152,-1
153,15
154,12
155,10
156,20
157,-1
158,10
159,10
160,18
161,10
162,20
163,-1
164,11
165,9
166,18
167,-1
168,-1
169,-1
170,11
171,-1
172,12
173,20
174,20
175,9
176,-1
177,11
178,15
179,18
180,9
181,17
182,11
183,18
184,10
185,-1
186,18
187,17
188,9
189,11
190,20
191,13
192,18
193,15
194,18
195,14
196,17
197,-1
198,17
199,20
200,-1
201,20
202,-1
203,17
204,14
205,-1
206,20
207,-1
208,18
209,20
210,13
211,-1
212,17
213,17
214,-1
215,9
216,-1
217,15
218,-1
219,-1
220,-1
221,15
222,17
223,-1
224,10
225,14
226,18
227,10
228,16
229,11
230,14
231,14
232,18
233,-1
234,-1
235,19
236,12
237,10
238,18
239,2
240,-1
241,17
242,-1
243,0
244,-1
245,2
246,2
247,0
248,3
249,2
250,0
251,2
252,2
253,0
254,3
255,3
256,-1
257,-1
258,3
259,2
260,16
261,3
262,2
263,2
264,0
265,0
266,2
267,2
268,3
269,2
270,6
271,2
272,0
273,-1
274,3
275,3
276,-1
277,2
278,0
279,3
280,0
281,-1
282,-1
283,0
284,15
285,3
286,2
287,0
288,3
289,3
290,-1
291,3
292,-1
293,2
294,0
295,7
296,13
297,2
298,2
299,3
300,2
301,17
302,0
303,17
304,3
305,3
306,2
307,2
308,2
309,3
310,2
311,2
312,2
313,0
314,2
315,3
316,2
317,2
318,2
319,0
320,3
321,-1
322,20
323,10
324,19
325,20
326,17
327,-1
328,-1
329,-1
330,19
331,13
332,-1
333,-1
334,12
335,19
336,14
337,14
338,10
339,19
340,-1
341,14
342,12
343,-1
344,19
345,-1
346,11
347,14
348,9
349,9
350,15
351,19
352,10
353,19
354,-1
355,20
356,-1
357,11
358,20
359,20
360,20
361,19
362,18
363,14
364,11
365,-1
366,20
367,-1
368,19
369,-1
370,14
371,-1
372,19
373,20
374,20
375,6
376,19
377,17
378,10
379,11
380,19
381,-1
382,16
383,-1
384,16
385,13
386,14
387,-1
388,12
389,9
390,13
391,15
392,18
393,14
394,18
395,7
396,19
397,-1
398,9
399,-1
400,-1
401,-1
402,14
403,-1
404,-1
405,16
406,10
407,-1
408,13
409,15
410,-1
411,20
412,-1
413,-1
414,16
415,-1
416,-1
417,12
418,14
419,-1
420,-1
421,1
422,1
423,1
424,-1
425,1
426,-1
427,-1
428,1
429,-1
430,-1
431,4
432,1
433,1
434,1
435,-1
436,-1
437,1
438,5
439,1
440,-1
441,1
442,4
443,-1
444,4
445,4
446,7
447,-1
448,1
449,1
450,4
451,-1
452,5
453,8
454,6
455,6
456,6
457,6
458,7
459,-1
460,8
461,6
462,-1
463,-1
464,4
465,6
466,7
467,7
468,8
469,8
470,6
471,5
472,6
473,7
474,-1
475,4
476,-1
477,4
478,5
479,7
480,-1
481,6
482,6
483,4
484,8
485,4
486,6
487,5
488,5
489,4
490,-1
491,6
492,8
493,6
494,6
495,7
496,5
497,-1
498,5
499,-1
500,5
501,-1
502,7
503,7
504,7
505,6
506,8
507,7
508,6
509,6
510,-1
511,5
512,6
513,4
514,-1
515,6
516,6
517,8
518,8
519,5
520,-1
521,-1
522,8
523,5
524,6
525,5
526,6
527,6
528,6
529,6
