row_id,cluster_label
0,0
1,12
2,12
3,12
4,12
5,12
6,12
7,0
8,3
9,12
10,0
11,5
12,12
13,0
14,12
15,3
16,12
17,0
18,0
19,12
20,12
21,5
22,4
23,12
24,12
25,5
26,3
27,0
28,4
29,3
30,0
31,3
32,12
33,3
34,4
35,11
36,0
37,12
38,12
39,12
40,0
41,11
42,12
43,12
44,4
45,12
46,12
47,3
48,4
49,5
50,12
51,12
52,12
53,12
54,3
55,12
56,12
57,12
58,12
59,12
60,12
61,12
62,9
63,5
64,3
65,12
66,12
67,3
68,3
69,3
70,12
71,12
72,12
73,3
74,3
75,12
76,5
77,12
78,3
79,3
80,0
81,3
82,3
83,11
84,12
85,12
86,12
87,12
88,3
89,5
90,4
91,12
92,12
93,12
94,12
95,12
96,3
97,4
98,3
99,5
100,12
101,5
102,12
103,12
104,12
105,12
106,3
107,3
108,0
109,12
110,0
111,0
112,12
113,5
114,5
115,12
116,12
117,12
118,12
119,3
120,5
121,11
122,1
123,5
124,3
125,3
126,4
127,12
128,12
129,0
130,12
131,0
132,12
133,4
134,12
135,0
136,12
137,0
138,12
139,12
140,12
141,0
142,3
143,12
144,0
145,4
146,3
147,12
148,12
149,0
150,3
151,3
152,12
153,12
154,3
155,3
156,12
157,12
158,3
159,3
160,12
161,3
162,12
163,12
164,5
165,3
166,12
167,12
168,3
169,3
170,5
171,12
172,3
173,12
174,12
175,3
176,4
177,5
178,12
179,12
180,3
181,12
182,5
183,12
184,3
185,11
186,12
187,0
188,3
189,6
190,12
191,4
192,12
193,12
194,12
195,12
196,0
197,3
198,0
199,12
200,0
201,12
202,1
203,0
204,12
205,12
206,12
207,12
208,12
209,11
210,4
211,12
212,0
213,0
214,0
215,3
216,12
217,12
218,12
219,12
220,12
221,12
222,0
223,4
224,3
225,12
226,12
227,3
228,12
229,5
230,12
231,12
232,12
233,12
234,12
235,11
236,3
237,3
238,12
239,8
240,1
241,0
242,0
243,10
244,0
245,8
246,8
247,2
248,0
249,8
250,2
251,8
252,8
253,2
254,0
255,0
256,2
257,4
258,8
259,8
260,1
261,0
262,8
263,8
264,7
265,4
266,8
267,8
268,0
269,8
270,3
271,8
272,7
273,12
274,0
275,0
276,0
277,8
278,4
279,0
280,7
281,8
282,12
283,4
284,12
285,0
286,8
287,4
288,0
289,0
290,8
291,0
292,0
293,8
294,4
295,3
296,4
297,8
298,8
299,0
300,8
301,0
302,2
303,0
304,0
305,0
306,8
307,8
308,8
309,0
310,8
311,8
312,8
313,4
314,8
315,0
316,8
317,8
318,8
319,4
320,0
321,12
322,12
323,3
324,11
325,12
326,0
327,12
328,12
329,12
330,12
331,4
332,12
333,12
334,3
335,12
336,12
337,12
338,3
339,12
340,12
341,12
342,3
343,12
344,12
345,12
346,5
347,12
348,3
349,3
350,12
351,12
352,5
353,12
354,12
355,12
356,3
357,5
358,12
359,11
360,12
361,12
362,12
363,12
364,5
365,5
366,12
367,3
368,12
369,12
370,12
371,12
372,12
373,12
374,12
375,12
376,12
377,0
378,3
379,5
380,12
381,12
382,12
383,3
384,12
385,4
386,12
387,12
388,3
389,3
390,4
391,12
392,12
393,12
394,12
395,4
396,12
397,3
398,3
399,3
400,12
401,3
402,12
403,12
404,12
405,12
406,3
407,0
408,4
409,12
410,12
411,12
412,3
413,12
414,12
415,12
416,0
417,3
418,12
419,12
420,5
421,4
422,4
423,4
424,4
425,4
426,0
427,5
428,4
429,5
430,5
431,5
432,4
433,3
434,3
435,5
436,5
437,3
438,5
439,4
440,3
441,3
442,5
443,4
444,5
445,5
446,3
447,5
448,4
449,4
450,5
451,5
452,5
453,5
454,12
455,12
456,12
457,4
458,3
459,0
460,3
461,12
462,5
463,5
464,5
465,12
466,3
467,3
468,3
469,5
470,12
471,5
472,4
473,3
474,3
475,5
476,4
477,5
478,5
479,3
480,3
481,12
482,12
483,5
484,5
485,5
486,12
487,5
488,5
489,5
490,0
491,3
492,5
493,12
494,4
495,3
496,5
497,3
498,6
499,3
500,5
501,4
502,3
503,3
504,3
505,4
506,5
507,3
508,12
509,12
510,3
511,5
512,12
513,5
514,0
515,3
516,0
517,5
518,3
519,5
520,3
521,3
522,5
523,5
524,12
525,5
526,4
527,12
528,12
529,12
