row_id,cluster_label
0,6
1,-1
2,-1
3,9
4,5
5,8
6,-1
7,6
8,4
9,-1
10,-1
11,4
12,-1
13,6
14,-1
15,-1
16,-1
17,-1
18,6
19,-1
20,-1
21,4
22,7
23,7
24,8
25,4
26,-1
27,6
28,7
29,4
30,6
31,-1
32,8
33,-1
34,-1
35,-1
36,-1
37,8
38,-1
39,-1
40,7
41,-1
42,-1
43,-1
44,-1
45,-1
46,-1
47,-1
48,-1
49,4
50,-1
51,8
52,5
53,-1
54,4
55,-1
56,7
57,7
58,8
59,-1
60,9
61,-1
62,9
63,4
64,4
65,8
66,5
67,-1
68,-1
69,-1
70,5
71,-1
72,5
73,-1
74,-1
75,-1
76,4
77,8
78,-1
79,4
80,-1
81,-1
82,-1
83,-1
84,9
85,-1
86,8
87,5
88,-1
89,4
90,-1
91,7
92,8
93,9
94,8
95,-1
96,-1
97,-1
98,4
99,4
100,9
101,4
102,-1
103,5
104,8
105,9
106,-1
107,4
108,6
109,-1
110,-1
111,6
112,-1
113,4
114,4
115,-1
116,7
117,5
118,-1
119,-1
120,4
121,-1
122,-1
123,4
124,-1
125,-1
126,-1
127,-1
128,-1
129,-1
130,-1
131,-1
132,9
133,-1
134,-1
135,-1
136,-1
137,-1
138,-1
139,-1
140,9
141,6
142,-1
143,-1
144,6
145,7
146,-1
147,-1
148,-1
149,-1
150,-1
151,-1
152,-1
153,5
154,-1
155,-1
156,-1
157,-1
158,-1
159,4
160,-1
161,4
162,9
163,-1
164,4
165,-1
166,7
167,-1
168,4
169,4
170,4
171,-1
172,-1
173,-1
174,-1
175,-1
176,-1
177,4
178,5
179,-1
180,4
181,7
182,4
183,7
184,-1
185,-1
186,-1
187,6
188,4
189,-1
190,9
191,-1
192,-1
193,5
194,-1
195,-1
196,7
197,4
198,6
199,-1
200,1
201,9
202,-1
203,7
204,5
205,-1
206,-1
207,7
208,7
209,-1
210,-1
211,-1
212,6
213,7
214,-1
215,-1
216,-1
217,5
218,-1
219,7
220,-1
221,5
222,-1
223,-1
224,4
225,5
226,-1
227,4
228,-1
229,-1
230,5
231,-1
232,-1
233,-1
234,-1
235,8
236,-1
237,-1
238,7
239,1
240,-1
241,6
242,-1
243,0
244,1
245,1
246,1
247,0
248,1
249,1
250,0
251,1
252,1
253,0
254,1
255,1
256,-1
257,-1
258,1
259,1
260,-1
261,0
262,1
263,1
264,0
265,0
266,1
267,1
268,1
269,1
270,2
271,1
272,0
273,-1
274,1
275,1
276,-1
277,1
278,0
279,1
280,0
281,1
282,-1
283,0
284,5
285,1
286,1
287,0
288,1
289,-1
290,1
291,1
292,-1
293,1
294,0
295,2
296,7
297,1
298,1
299,-1
300,1
301,6
302,0
303,-1
304,1
305,1
306,1
307,1
308,1
309,1
310,1
311,1
312,1
313,0
314,1
315,1
316,1
317,1
318,1
319,0
320,1
321,-1
322,9
323,4
324,8
325,-1
326,6
327,-1
328,-1
329,-1
330,-1
331,7
332,-1
333,-1
334,-1
335,8
336,-1
337,-1
338,-1
339,-1
340,-1
341,-1
342,-1
343,-1
344,9
345,8
346,4
347,-1
348,-1
349,-1
350,5
351,8
352,4
353,8
354,-1
355,9
356,-1
357,4
358,9
359,9
360,9
361,8
362,-1
363,-1
364,-1
365,4
366,9
367,-1
368,-1
369,-1
370,5
371,-1
372,8
373,9
374,9
375,2
376,-1
377,-1
378,-1
379,-1
380,8
381,-1
382,-1
383,4
384,-1
385,7
386,5
387,-1
388,-1
389,-1
390,7
391,-1
392,-1
393,-1
394,-1
395,2
396,8
397,-1
398,4
399,4
400,-1
401,2
402,5
403,-1
404,-1
405,-1
406,4
407,-1
408,-1
409,5
410,-1
411,-1
412,4
413,-1
414,-1
415,-1
416,-1
417,-1
418,-1
419,-1
420,-1
421,-1
422,-1
423,-1
424,2
425,2
426,-1
427,-1
428,-1
429,2
430,3
431,3
432,-1
433,2
434,2
435,-1
436,-1
437,-1
438,3
439,-1
440,2
441,2
442,3
443,2
444,3
445,3
446,2
447,2
448,-1
449,-1
450,3
451,-1
452,3
453,-1
454,2
455,2
456,2
457,-1
458,2
459,-1
460,2
461,2
462,2
463,-1
464,3
465,2
466,2
467,2
468,2
469,-1
470,2
471,3
472,2
473,2
474,2
475,3
476,2
477,-1
478,3
479,2
480,2
481,2
482,2
483,3
484,-1
485,3
486,2
487,3
488,3
489,-1
490,-1
491,2
492,-1
493,2
494,-1
495,2
496,3
497,2
498,3
499,2
500,3
501,-1
502,2
503,2
504,2
505,-1
506,-1
507,2
508,2
509,2
510,2
511,3
512,2
513,3
514,-1
515,2
516,2
517,-1
518,2
519,3
520,2
521,-1
522,-1
523,3
524,2
525,3
526,-1
527,2
528,2
529,2
