row_id,cluster_label
0,9
1,8
2,2
3,0
4,2
5,0
6,2
7,9
8,4
9,0
10,5
11,4
12,2
13,9
14,2
15,10
16,0
17,9
18,9
19,2
20,8
21,4
22,5
23,5
24,0
25,4
26,2
27,9
28,5
29,4
30,9
31,2
32,0
33,2
34,5
35,0
36,9
37,0
38,2
39,8
40,5
41,0
42,5
43,0
44,5
45,2
46,0
47,2
48,5
49,4
50,5
51,0
52,2
53,8
54,4
55,2
56,5
57,5
58,0
59,8
60,0
61,8
62,0
63,4
64,4
65,0
66,2
67,4
68,10
69,2
70,2
71,0
72,2
73,2
74,2
75,5
76,4
77,0
78,4
79,4
80,9
81,10
82,10
83,0
84,0
85,0
86,0
87,2
88,2
89,4
90,5
91,5
92,0
93,0
94,0
95,0
96,10
97,5
98,4
99,4
100,0
101,4
102,0
103,2
104,0
105,0
106,4
107,4
108,9
109,2
110,8
111,9
112,8
113,4
114,4
115,8
116,5
117,2
118,0
119,10
120,4
121,8
122,9
123,4
124,10
125,10
126,2
127,8
128,5
129,9
130,0
131,9
132,0
133,5
134,0
135,9
136,2
137,9
138,0
139,5
140,0
141,9
142,10
143,0
144,9
145,5
146,4
147,8
148,2
149,9
150,10
151,10
152,0
153,2
154,10
155,4
156,0
157,5
158,4
159,4
160,8
161,4
162,0
163,8
164,4
165,2
166,8
167,8
168,4
169,4
170,4
171,2
172,10
173,0
174,0
175,2
176,2
177,4
178,2
179,8
180,2
181,8
182,4
183,8
184,4
185,8
186,8
187,9
188,2
189,4
190,0
191,5
192,8
193,2
194,5
195,2
196,8
197,4
198,9
199,0
200,3
201,0
202,9
203,8
204,2
205,2
206,0
207,5
208,8
209,0
210,5
211,5
212,9
213,9
214,9
215,2
216,0
217,2
218,8
219,8
220,0
221,2
222,9
223,5
224,4
225,2
226,8
227,4
228,8
229,4
230,2
231,2
232,8
233,0
234,0
235,0
236,10
237,4
238,5
239,3
240,9
241,9
242,9
243,6
244,9
245,3
246,3
247,6
248,3
249,3
250,6
251,3
252,3
253,6
254,3
255,3
256,6
257,8
258,3
259,3
260,9
261,3
262,3
263,3
264,6
265,6
266,3
267,3
268,3
269,3
270,1
271,3
272,6
273,5
274,3
275,3
276,9
277,3
278,6
279,3
280,6
281,3
282,8
283,6
284,2
285,3
286,3
287,6
288,3
289,3
290,3
291,3
292,3
293,3
294,6
295,1
296,5
297,3
298,3
299,3
300,3
301,9
302,6
303,9
304,3
305,3
306,3
307,3
308,3
309,3
310,3
311,3
312,3
313,6
314,3
315,3
316,3
317,3
318,3
319,6
320,3
321,0
322,0
323,4
324,0
325,0
326,9
327,8
328,8
329,8
330,0
331,5
332,8
333,2
334,10
335,0
336,2
337,2
338,4
339,0
340,2
341,2
342,10
343,2
344,0
345,0
346,4
347,2
348,2
349,2
350,2
351,0
352,4
353,0
354,0
355,0
356,2
357,4
358,0
359,0
360,0
361,0
362,5
363,2
364,4
365,4
366,0
367,2
368,0
369,8
370,2
371,0
372,0
373,0
374,0
375,1
376,0
377,9
378,4
379,4
380,0
381,5
382,8
383,4
384,8
385,5
386,2
387,2
388,10
389,2
390,5
391,2
392,5
393,2
394,5
395,1
396,0
397,2
398,2
399,4
400,2
401,7
402,2
403,0
404,2
405,8
406,4
407,5
408,5
409,2
410,8
411,0
412,4
413,2
414,8
415,0
416,9
417,10
418,2
419,8
420,1
421,1
422,1
423,1
424,1
425,1
426,6
427,1
428,1
429,1
430,7
431,7
432,1
433,1
434,1
435,1
436,1
437,1
438,7
439,1
440,1
441,1
442,7
443,1
444,7
445,7
446,1
447,1
448,1
449,1
450,7
451,1
452,7
453,7
454,1
455,1
456,1
457,6
458,1
459,6
460,7
461,1
462,1
463,7
464,7
465,1
466,1
467,1
468,7
469,7
470,1
471,7
472,6
473,1
474,1
475,7
476,1
477,7
478,7
479,1
480,7
481,1
482,1
483,7
484,7
485,7
486,1
487,7
488,7
489,7
490,6
491,1
492,7
493,1
494,6
495,7
496,7
497,1
498,7
499,1
500,7
501,6
502,1
503,1
504,1
505,6
506,7
507,1
508,1
509,1
510,1
511,7
512,1
513,7
514,6
515,1
516,1
517,7
518,7
519,7
520,7
521,1
522,7
523,7
524,1
525,7
526,6
527,1
528,1
529,1
