row_id,cluster_label
0,22
1,9
2,1
3,4
4,11
5,7
6,15
7,14
8,3
9,1
10,22
11,5
12,11
13,22
14,11
15,3
16,14
17,14
18,9
19,3
20,8
21,10
22,11
23,1
24,14
25,12
26,15
27,9
28,22
29,10
30,14
31,15
32,4
33,15
34,1
35,8
36,9
37,4
38,15
39,7
40,9
41,14
42,1
43,14
44,11
45,3
46,7
47,12
48,2
49,23
50,1
51,8
52,1
53,8
54,10
55,11
56,2
57,4
58,14
59,8
60,4
61,4
62,14
63,5
64,19
65,7
66,3
67,5
68,3
69,3
70,11
71,7
72,1
73,19
74,1
75,9
76,5
77,8
78,10
79,10
80,22
81,21
82,2
83,8
84,4
85,14
86,7
87,11
88,19
89,5
90,2
91,4
92,8
93,2
94,14
95,8
96,21
97,2
98,23
99,19
100,7
101,19
102,2
103,1
104,14
105,7
106,10
107,19
108,22
109,21
110,9
111,22
112,14
113,19
114,10
115,4
116,2
117,11
118,24
119,21
120,19
121,7
122,14
123,12
124,21
125,12
126,15
127,4
128,7
129,22
130,3
131,9
132,2
133,1
134,3
135,9
136,10
137,9
138,1
139,1
140,9
141,9
142,3
143,7
144,9
145,15
146,19
147,4
148,15
149,9
150,1
151,3
152,3
153,3
154,5
155,19
156,3
157,11
158,10
159,10
160,9
161,12
162,2
163,8
164,5
165,12
166,4
167,4
168,5
169,5
170,10
171,15
172,10
173,11
174,1
175,5
176,12
177,10
178,3
179,4
180,19
181,7
182,24
183,9
184,10
185,24
186,9
187,9
188,12
189,5
190,24
191,9
192,1
193,3
194,3
195,11
196,7
197,19
198,9
199,21
200,24
201,2
202,14
203,9
204,15
205,15
206,11
207,1
208,2
209,8
210,15
211,2
212,24
213,2
214,8
215,10
216,21
217,15
218,7
219,2
220,21
221,1
222,7
223,5
224,19
225,3
226,3
227,1
228,4
229,5
230,2
231,15
232,2
233,11
234,2
235,14
236,12
237,12
238,11
239,20
240,14
241,8
242,20
243,17
244,13
245,17
246,17
247,17
248,13
249,17
250,3
251,17
252,20
253,23
254,13
255,13
256,6
257,3
258,13
259,20
260,24
261,15
262,17
263,20
264,6
265,12
266,17
267,17
268,13
269,20
270,5
271,20
272,5
273,12
274,15
275,13
276,2
277,20
278,23
279,13
280,23
281,20
282,5
283,23
284,3
285,13
286,13
287,23
288,13
289,13
290,13
291,13
292,13
293,17
294,23
295,24
296,2
297,17
298,20
299,13
300,20
301,8
302,15
303,8
304,13
305,15
306,20
307,17
308,20
309,13
310,17
311,13
312,17
313,5
314,17
315,15
316,17
317,17
318,17
319,23
320,13
321,24
322,11
323,12
324,8
325,4
326,22
327,7
328,4
329,4
330,8
331,11
332,4
333,3
334,3
335,8
336,1
337,1
338,10
339,7
340,1
341,3
342,3
343,1
344,7
345,4
346,10
347,2
348,12
349,12
350,2
351,4
352,12
353,8
354,1
355,2
356,12
357,10
358,11
359,8
360,4
361,8
362,9
363,1
364,10
365,12
366,4
367,21
368,14
369,7
370,4
371,3
372,7
373,4
374,7
375,25
376,8
377,22
378,10
379,5
380,24
381,1
382,4
383,23
384,7
385,2
386,1
387,1
388,21
389,3
390,2
391,11
392,2
393,1
394,2
395,6
396,14
397,19
398,5
399,10
400,12
401,0
402,1
403,4
404,1
405,7
406,12
407,22
408,7
409,3
410,1
411,11
412,12
413,11
414,14
415,7
416,2
417,21
418,2
419,4
420,6
421,16
422,17
423,16
424,16
425,25
426,0
427,6
428,16
429,6
430,5
431,6
432,16
433,6
434,6
435,6
436,16
437,16
438,0
439,16
440,16
441,25
442,6
443,6
444,0
445,5
446,0
447,6
448,16
449,16
450,16
451,0
452,0
453,6
454,18
455,18
456,18
457,16
458,25
459,15
460,6
461,18
462,6
463,5
464,6
465,18
466,6
467,6
468,6
469,16
470,18
471,0
472,0
473,16
474,25
475,6
476,6
477,0
478,5
479,0
480,6
481,18
482,18
483,16
484,0
485,0
486,18
487,0
488,0
489,5
490,0
491,18
492,0
493,25
494,0
495,6
496,0
497,0
498,0
499,0
500,5
501,16
502,0
503,6
504,0
505,0
506,0
507,0
508,25
509,18
510,6
511,0
512,18
513,5
514,0
515,18
516,18
517,0
518,16
519,0
520,6
521,0
522,0
523,5
524,18
525,16
526,0
527,25
528,25
529,18
