row_id,cluster_label
0,-1
1,-1
2,0
3,0
4,0
5,-1
6,-1
7,3
8,-1
9,1
10,3
11,2
12,-1
13,-1
14,0
15,2
16,0
17,1
18,-1
19,0
20,-1
21,2
22,-1
23,-1
24,-1
25,2
26,-1
27,3
28,1
29,-1
30,3
31,-1
32,1
33,-1
34,3
35,-1
36,-1
37,3
38,-1
39,0
40,-1
41,-1
42,-1
43,-1
44,0
45,-1
46,1
47,2
48,3
49,-1
50,-1
51,-1
52,3
53,0
54,0
55,3
56,-1
57,1
58,-1
59,3
60,-1
61,-1
62,0
63,-1
64,2
65,-1
66,-1
67,-1
68,-1
69,2
70,-1
71,3
72,-1
73,2
74,-1
75,3
76,2
77,-1
78,2
79,2
80,1
81,-1
82,2
83,1
84,3
85,0
86,0
87,-1
88,-1
89,2
90,3
91,3
92,1
93,3
94,1
95,3
96,2
97,0
98,2
99,2
100,-1
101,2
102,0
103,0
104,3
105,0
106,-1
107,2
108,1
109,-1
110,3
111,3
112,-1
113,1
114,2
115,3
116,0
117,3
118,0
119,-1
120,2
121,0
122,1
123,2
124,-1
125,2
126,-1
127,1
128,0
129,-1
130,0
131,-1
132,-1
133,-1
134,-1
135,3
136,-1
137,3
138,0
139,0
140,1
141,3
142,-1
143,0
144,1
145,0
146,-1
147,3
148,0
149,-1
150,-1
151,0
152,-1
153,0
154,-1
155,2
156,-1
157,0
158,2
159,-1
160,3
161,0
162,0
163,3
164,2
165,-1
166,-1
167,-1
168,-1
169,2
170,2
171,3
172,-1
173,-1
174,3
175,-1
176,3
177,2
178,0
179,3
180,2
181,0
182,2
183,3
184,-1
185,0
186,1
187,1
188,-1
189,2
190,-1
191,3
192,0
193,3
194,3
195,1
196,1
197,2
198,3
199,-1
200,3
201,3
202,-1
203,3
204,-1
205,0
206,-1
207,1
208,0
209,-1
210,0
211,-1
212,3
213,3
214,1
215,-1
216,1
217,1
218,0
219,-1
220,-1
221,0
222,1
223,-1
224,-1
225,-1
226,3
227,2
228,0
229,2
230,1
231,0
232,3
233,0
234,1
235,-1
236,-1
237,3
238,-1
239,3
240,0
241,3
242,-1
243,-1
244,3
245,3
246,1
247,-1
248,3
249,3
250,3
251,3
252,3
253,-1
254,3
255,3
256,-1
257,3
258,3
259,3
260,-1
261,3
262,1
263,3
264,-1
265,-1
266,3
267,3
268,3
269,3
270,-1
271,3
272,-1
273,3
274,-1
275,3
276,-1
277,3
278,-1
279,3
280,-1
281,3
282,-1
283,0
284,-1
285,3
286,3
287,0
288,3
289,3
290,3
291,1
292,3
293,3
294,3
295,-1
296,0
297,3
298,3
299,3
300,3
301,3
302,-1
303,1
304,3
305,3
306,3
307,3
308,3
309,3
310,3
311,3
312,3
313,-1
314,3
315,3
316,3
317,3
318,3
319,3
320,3
321,3
322,0
323,2
324,-1
325,0
326,-1
327,3
328,3
329,3
330,0
331,-1
332,3
333,1
334,2
335,3
336,-1
337,-1
338,2
339,0
340,3
341,-1
342,1
343,-1
344,3
345,0
346,2
347,-1
348,-1
349,3
350,-1
351,0
352,2
353,3
354,0
355,0
356,-1
357,2
358,1
359,-1
360,-1
361,3
362,-1
363,-1
364,2
365,2
366,0
367,1
368,-1
369,-1
370,-1
371,-1
372,-1
373,0
374,-1
375,-1
376,-1
377,-1
378,2
379,-1
380,0
381,0
382,-1
383,1
384,-1
385,-1
386,3
387,1
388,0
389,-1
390,-1
391,-1
392,1
393,-1
394,-1
395,-1
396,3
397,1
398,1
399,2
400,-1
401,2
402,-1
403,0
404,-1
405,-1
406,0
407,3
408,3
409,0
410,1
411,0
412,-1
413,3
414,1
415,3
416,-1
417,-1
418,-1
419,-1
420,2
421,-1
422,-1
423,-1
424,1
425,-1
426,3
427,-1
428,-1
429,-1
430,2
431,2
432,-1
433,1
434,-1
435,2
436,1
437,-1
438,2
439,-1
440,-1
441,1
442,2
443,-1
444,2
445,-1
446,2
447,2
448,-1
449,1
450,2
451,2
452,2
453,2
454,-1
455,-1
456,1
457,1
458,-1
459,3
460,-1
461,-1
462,-1
463,2
464,2
465,-1
466,1
467,-1
468,2
469,1
470,-1
471,2
472,-1
473,-1
474,1
475,2
476,-1
477,2
478,-1
479,2
480,2
481,-1
482,1
483,2
484,2
485,2
486,-1
487,2
488,2
489,2
490,1
491,-1
492,2
493,-1
494,-1
495,-1
496,2
497,2
498,2
499,-1
500,2
501,-1
502,1
503,-1
504,-1
505,1
506,2
507,-1
508,-1
509,1
510,-1
511,-1
512,1
513,2
514,-1
515,-1
516,3
517,-1
518,2
519,2
520,-1
521,-1
522,2
523,1
524,-1
525,2
526,-1
527,1
528,-1
529,-1
