row_id,cluster_label
0,14
1,9
2,20
3,2
4,8
5,4
6,7
7,14
8,0
9,8
10,19
11,0
12,7
13,14
14,9
15,15
16,4
17,14
18,14
19,7
20,17
21,0
22,19
23,11
24,4
25,0
26,7
27,14
28,19
29,0
30,14
31,7
32,4
33,7
34,19
35,4
36,14
37,4
38,7
39,9
40,19
41,4
42,11
43,4
44,19
45,7
46,4
47,12
48,19
49,0
50,11
51,4
52,8
53,17
54,0
55,9
56,11
57,11
58,4
59,17
60,2
61,17
62,4
63,0
64,0
65,4
66,8
67,0
68,20
69,7
70,8
71,2
72,8
73,12
74,20
75,11
76,0
77,4
78,0
79,0
80,14
81,15
82,15
83,4
84,2
85,2
86,4
87,8
88,12
89,0
90,19
91,11
92,4
93,2
94,4
95,4
96,15
97,19
98,0
99,0
100,2
101,0
102,2
103,8
104,4
105,2
106,0
107,0
108,14
109,20
110,17
111,14
112,17
113,0
114,0
115,17
116,11
117,8
118,4
119,15
120,0
121,3
122,14
123,0
124,15
125,15
126,7
127,3
128,11
129,3
130,2
131,3
132,2
133,19
134,2
135,3
136,20
137,19
138,2
139,11
140,2
141,14
142,15
143,2
144,14
145,19
146,0
147,17
148,20
149,3
150,15
151,15
152,8
153,8
154,15
155,0
156,2
157,11
158,0
159,0
160,3
161,0
162,2
163,3
164,0
165,12
166,3
167,3
168,0
169,0
170,0
171,9
172,15
173,2
174,2
175,12
176,7
177,0
178,8
179,3
180,12
181,3
182,0
183,3
184,0
185,3
186,3
187,14
188,12
189,0
190,2
191,19
192,3
193,8
194,11
195,7
196,3
197,0
198,14
199,2
200,5
201,2
202,14
203,3
204,7
205,8
206,2
207,11
208,3
209,2
210,19
211,11
212,14
213,3
214,3
215,12
216,2
217,8
218,3
219,3
220,2
221,8
222,14
223,19
224,0
225,8
226,3
227,0
228,17
229,0
230,8
231,7
232,3
233,2
234,4
235,4
236,15
237,0
238,11
239,10
240,3
241,14
242,14
243,18
244,10
245,10
246,10
247,18
248,5
249,10
250,18
251,10
252,10
253,18
254,5
255,5
256,18
257,3
258,10
259,10
260,3
261,5
262,10
263,10
264,18
265,18
266,10
267,10
268,5
269,10
270,6
271,10
272,18
273,11
274,5
275,5
276,3
277,10
278,18
279,5
280,18
281,10
282,3
283,18
284,8
285,5
286,10
287,18
288,5
289,5
290,10
291,5
292,5
293,10
294,18
295,1
296,19
297,10
298,10
299,5
300,10
301,14
302,18
303,14
304,5
305,5
306,10
307,10
308,10
309,5
310,10
311,10
312,10
313,18
314,10
315,5
316,10
317,10
318,10
319,18
320,5
321,4
322,2
323,0
324,4
325,2
326,14
327,9
328,9
329,9
330,4
331,19
332,9
333,8
334,15
335,4
336,7
337,7
338,0
339,4
340,7
341,7
342,15
343,7
344,4
345,4
346,0
347,7
348,12
349,12
350,8
351,4
352,0
353,4
354,2
355,2
356,20
357,0
358,2
359,2
360,2
361,4
362,11
363,7
364,0
365,0
366,2
367,7
368,4
369,9
370,8
371,2
372,4
373,2
374,2
375,6
376,4
377,14
378,0
379,0
380,4
381,11
382,17
383,0
384,17
385,19
386,8
387,7
388,15
389,12
390,19
391,8
392,11
393,8
394,11
395,1
396,4
397,0
398,12
399,0
400,7
401,1
402,8
403,2
404,8
405,17
406,0
407,19
408,19
409,8
410,9
411,2
412,0
413,7
414,17
415,2
416,3
417,15
418,7
419,9
420,1
421,16
422,16
423,16
424,16
425,16
426,18
427,1
428,16
429,1
430,13
431,13
432,16
433,1
434,16
435,1
436,1
437,16
438,13
439,16
440,1
441,16
442,13
443,1
444,13
445,13
446,1
447,1
448,16
449,16
450,13
451,1
452,13
453,1
454,6
455,6
456,6
457,6
458,6
459,18
460,1
461,6
462,1
463,1
464,13
465,6
466,1
467,6
468,1
469,1
470,6
471,13
472,6
473,1
474,6
475,13
476,1
477,13
478,13
479,1
480,1
481,6
482,6
483,13
484,1
485,13
486,6
487,13
488,13
489,13
490,18
491,6
492,1
493,6
494,6
495,1
496,13
497,6
498,13
499,6
500,13
501,6
502,1
503,1
504,1
505,6
506,1
507,1
508,6
509,6
510,6
511,13
512,6
513,13
514,18
515,6
516,6
517,1
518,1
519,13
520,1
521,6
522,1
523,13
524,6
525,13
526,6
527,6
528,6
529,6
