row_id,cluster_label
0,3
1,2
2,0
3,6
4,5
5,8
6,2
7,3
8,0
9,5
10,2
11,0
12,2
13,3
14,2
15,5
16,8
17,3
18,3
19,2
20,8
21,0
22,2
23,2
24,8
25,0
26,0
27,3
28,2
29,0
30,3
31,0
32,8
33,0
34,2
35,6
36,3
37,8
38,2
39,2
40,2
41,6
42,2
43,6
44,2
45,2
46,8
47,0
48,2
49,0
50,2
51,8
52,5
53,8
54,0
55,2
56,2
57,2
58,8
59,8
60,5
61,8
62,6
63,0
64,0
65,8
66,5
67,0
68,0
69,0
70,5
71,6
72,2
73,0
74,0
75,2
76,0
77,8
78,0
79,0
80,3
81,5
82,5
83,6
84,6
85,6
86,8
87,5
88,0
89,0
90,2
91,2
92,8
93,6
94,8
95,8
96,5
97,2
98,0
99,0
100,6
101,0
102,6
103,2
104,8
105,6
106,0
107,0
108,3
109,0
110,8
111,3
112,8
113,0
114,0
115,8
116,2
117,5
118,8
119,5
120,0
121,6
122,3
123,0
124,5
125,5
126,2
127,6
128,2
129,3
130,5
131,3
132,5
133,2
134,5
135,3
136,0
137,2
138,5
139,2
140,6
141,3
142,5
143,5
144,3
145,2
146,0
147,8
148,0
149,3
150,5
151,5
152,5
153,5
154,5
155,0
156,5
157,2
158,0
159,0
160,2
161,0
162,5
163,6
164,0
165,0
166,2
167,6
168,0
169,0
170,0
171,2
172,5
173,5
174,5
175,0
176,2
177,0
178,5
179,2
180,0
181,3
182,0
183,3
184,0
185,6
186,2
187,3
188,0
189,0
190,5
191,2
192,2
193,5
194,2
195,2
196,3
197,0
198,3
199,5
200,4
201,6
202,3
203,3
204,2
205,0
206,5
207,2
208,2
209,6
210,2
211,2
212,3
213,3
214,3
215,0
216,5
217,5
218,6
219,2
220,5
221,5
222,3
223,2
224,0
225,5
226,2
227,0
228,8
229,0
230,2
231,2
232,2
233,5
234,6
235,8
236,5
237,0
238,2
239,4
240,3
241,3
242,3
243,7
244,3
245,4
246,4
247,7
248,4
249,4
250,7
251,4
252,4
253,7
254,4
255,4
256,4
257,3
258,4
259,4
260,3
261,4
262,4
263,4
264,7
265,7
266,4
267,4
268,4
269,4
270,1
271,4
272,7
273,2
274,4
275,4
276,3
277,4
278,7
279,4
280,7
281,4
282,2
283,7
284,5
285,4
286,4
287,7
288,4
289,4
290,4
291,4
292,4
293,4
294,7
295,1
296,2
297,4
298,4
299,4
300,4
301,3
302,7
303,3
304,4
305,4
306,4
307,4
308,4
309,4
310,4
311,4
312,4
313,7
314,4
315,4
316,4
317,4
318,4
319,7
320,4
321,8
322,6
323,0
324,8
325,6
326,3
327,2
328,2
329,2
330,6
331,2
332,2
333,2
334,5
335,8
336,2
337,2
338,0
339,6
340,0
341,0
342,5
343,2
344,6
345,8
346,0
347,2
348,0
349,0
350,2
351,8
352,0
353,8
354,5
355,6
356,0
357,0
358,6
359,6
360,6
361,8
362,2
363,0
364,0
365,0
366,6
367,0
368,8
369,2
370,2
371,6
372,8
373,6
374,6
375,1
376,6
377,3
378,0
379,0
380,8
381,2
382,8
383,0
384,8
385,2
386,2
387,2
388,5
389,0
390,2
391,5
392,2
393,2
394,2
395,1
396,8
397,0
398,0
399,0
400,2
401,1
402,2
403,6
404,5
405,8
406,0
407,2
408,2
409,5
410,2
411,6
412,0
413,2
414,8
415,6
416,3
417,5
418,2
419,2
420,1
421,1
422,1
423,1
424,1
425,1
426,4
427,1
428,1
429,1
430,1
431,1
432,1
433,1
434,1
435,1
436,1
437,1
438,1
439,1
440,1
441,1
442,1
443,1
444,1
445,1
446,1
447,1
448,1
449,1
450,1
451,1
452,1
453,1
454,1
455,1
456,1
457,1
458,1
459,4
460,1
461,1
462,1
463,1
464,1
465,1
466,1
467,1
468,1
469,1
470,1
471,1
472,1
473,1
474,1
475,1
476,1
477,1
478,1
479,1
480,1
481,1
482,1
483,1
484,1
485,1
486,1
487,1
488,1
489,1
490,4
491,1
492,1
493,1
494,1
495,1
496,1
497,1
498,1
499,1
500,1
501,1
502,1
503,1
504,1
505,1
506,1
507,1
508,1
509,1
510,1
511,1
512,1
513,1
514,4
515,1
516,1
517,1
518,1
519,1
520,1
521,1
522,1
523,1
524,1
525,1
526,1
527,1
528,1
529,1
