cluster,t2m_pre_mean_rr,t2m_pre_mean_hr,t2m_pre_sdnn,t2m_pre_rmssd,t2m_pre_hf,t2m_pre_lf,t2m_pre_vlf
0,1.0,-1.0,1.0,-0.6666666666666676,20.71232876712329,21.826923076923077,70.57142857142857
1,-0.8,0.5,-3.0884210526315785,-9.500000000000005,-1.452054794520548,-1.0769230769230769,-3.142857142857143
2,-1.7666666666666666,1.0,0.6105263157894737,1.0,1.0,1.0,1.0
3,0.5333333333333333,-0.5,0.0,1.4166666666666698,0.7123287671232876,0.0,0.0
4,2.966666666666667,-1.5,-2.968421052631579,0.0,-0.6438356164383562,-0.3173076923076923,-0.42857142857142855
5,0.0,0.0,0.2736842105263158,0.16666666666666619,0.0,0.3076923076923077,0.8571428571428571
6,-3.433333333333333,2.25,-1.2842105263157895,-11.416666666666673,-1.8493150684931507,-1.3365384615384615,-5.428571428571429
