cluster,n,fraction,t2m_pre_mean_rr,t2m_pre_mean_hr,t2m_pre_sdnn,t2m_pre_rmssd,t2m_pre_hf,t2m_pre_lf,t2m_pre_vlf,age,weight_kg,height_m_final,imc_final,bp_systolic,bp_diastolic,bp_pam,bp_pp,auto_label
0,105,0.19811320754716982,-2.75,2.75,-0.8780487804878049,-1.8918918918918903,-1.0,-1.0,-1.1818181818181819,1.0,-0.5,1.0,-0.9180227286011753,-1.0909090909090908,-1.0,-1.0344827586206908,-1.0,lower_vagal__lower_global_variability__higher_heart_rate__shorter_rr__older__lower_bmi__lower_sbp__lower_dbp
1,99,0.18679245283018867,1.0,-0.75,0.21951219512195122,1.0,0.7954545454545454,0.0,0.0,3.0,-1.0,0.0,-0.7853092400281192,3.6363636363636362,1.25,1.931034482758636,9.0,higher_vagal__lower_heart_rate__longer_rr__older__lower_bmi__higher_sbp__higher_dbp
2,54,0.1018867924528302,-0.8,1.0,-3.4841463414634144,-2.6216216216216193,-1.0795454545454546,-1.0517241379310345,-1.0,3.0,-1.2000000000000028,-0.24999999999999445,0.0,-0.9090909090909091,-1.0,-1.0,0.5,lower_vagal__lower_global_variability__higher_heart_rate__shorter_rr__older__lower_sbp__lower_dbp
3,54,0.1018867924528302,2.675,-1.75,-3.3524390243902435,0.3783783783783777,0.0,-0.3275862068965517,-0.22727272727272727,-1.0,0.5,0.5,-1.0,0.6363636363636364,1.125,0.965517241379318,-0.5,lower_global_variability__lower_heart_rate__longer_rr__younger__lower_bmi__higher_dbp
4,62,0.1169811320754717,-0.85,1.25,0.0,-0.21621621621621626,-0.3977272727272727,0.07758620689655173,0.5454545454545454,-1.0,22.55000000000001,2.7500000000000053,7.445835556521461,2.1818181818181817,1.75,1.8620689655172546,1.75,higher_heart_rate__shorter_rr__younger__higher_bmi__higher_sbp__higher_dbp
5,80,0.1509433962264151,1.4,-0.75,1.329268292682927,2.594594594594593,2.5681818181818183,1.5689655172413792,1.7272727272727273,-3.0,0.0,-1.5,2.1075568345516023,-1.0,0.0,-0.517241379310341,-1.5,higher_vagal__higher_global_variability__lower_heart_rate__longer_rr__younger__higher_bmi__lower_sbp
6,76,0.14339622641509434,0.0,0.0,1.0,0.0,18.09090909090909,24.137931034482758,24.272727272727273,0.0,2.950000000000003,-3.0,1.6130687551420972,0.0,0.0,0.0,0.0,higher_global_variability__higher_bmi
