status,algorithm,family,space_name,params_json,n_clusters,n_noise,noise_fraction,n_clustered,min_cluster_size,max_cluster_size,median_cluster_size,cluster_size_entropy,imbalance_ratio,silhouette,calinski_harabasz,davies_bouldin,experiment_id,pass_k,pass_min_cluster,pass_noise,pass_silhouette,pass_max_cluster_fraction,pass_all_filters,k_penalty,sil_norm,db_norm,ch_norm,noise_norm,S_struct,hrv_var_reduction,hrv_iqr_compactness,S_hrv_intra_raw,S_hrv_rel_raw,E_ext_raw,D_dom_raw,S_desc_raw,hrv_intra_norm,hrv_rel_norm,desc_norm,struct_norm,S_primary
ok,birch,hierarchical-centroid,umap_integrated_nn10_md00,"{""branching_factor"": 25, ""n_clusters"": 7, ""threshold"": 1.0}",7,0,0.0,530,54.0,105.0,76.0,2.761948842218172,1.9444444444444444,0.428874135017395,682.0206292221428,0.7691817509608408,13944,True,True,True,True,True,True,0,0.5121887449415138,0.8879846607642471,0.0684044531395604,1.0,0.462762572243694,0.2491333442579031,-0.1462018411908051,0.0909992700784198,0.9362982929020666,0.2408805997036907,0.1695976236753804,0.1177371326899693,0.2880551445809121,0.857858861267041,0.6389947405276397,0.5896943215796541,0.5476136013571689
