variable,cluster_1,cluster_2,test,statistic,p_value,effect_size,median_1,median_2,median_diff,mean_1,mean_2,n_1,n_2,p_adj_fdr
t2m_pre_mean_rr,1,5,mannwhitneyu,1404.5,0.005018592717457215,0.34401913875598084,854.0,786.0,68.0,858.3272727272728,775.0526315789474,55,38,0.010809276622215539
t2m_pre_mean_rr,1,6,mannwhitneyu,536.5,0.014249341490520127,-0.32727272727272727,854.0,955.0,-101.0,858.3272727272728,930.0,55,29,0.024936347608410223
t2m_pre_mean_rr,1,7,mannwhitneyu,1083.5,0.00019678830186224547,0.5153846153846153,854.0,727.0,127.0,858.3272727272728,749.1153846153846,55,26,0.0005510072452142873
t2m_pre_mean_rr,2,3,mannwhitneyu,1518.5,6.73165993232991e-05,0.49238329238329237,828.0,758.0,70.0,845.1081081081081,753.9818181818182,37,55,0.0002692663972931964
t2m_pre_mean_rr,2,4,mannwhitneyu,574.0,0.03294381846540175,-0.278441231929604,828.0,883.0,-55.0,845.1081081081081,859.0883720930233,37,43,0.051245939835069386
t2m_pre_mean_rr,2,5,mannwhitneyu,917.0,0.02365843740510337,0.30440967283072545,828.0,786.0,42.0,845.1081081081081,775.0526315789474,37,38,0.03896683807899379
t2m_pre_mean_rr,2,6,mannwhitneyu,340.5,0.011536367061905096,-0.36533084808946875,828.0,955.0,-127.0,845.1081081081081,930.0,37,29,0.021534551848889513
t2m_pre_mean_rr,2,7,mannwhitneyu,724.0,0.0007089748956091851,0.5051975051975052,828.0,727.0,101.0,845.1081081081081,749.1153846153846,37,26,0.001654274756421432
t2m_pre_mean_rr,3,4,mannwhitneyu,422.0,5.290264285911162e-08,-0.6431289640591966,758.0,883.0,-125.0,753.9818181818182,859.0883720930233,55,43,7.738948471644519e-07
t2m_pre_mean_rr,3,5,mannwhitneyu,929.0,0.36667777074241004,-0.11100478468899522,758.0,786.0,-28.0,753.9818181818182,775.0526315789474,55,38,0.42779073253281175
t2m_pre_mean_rr,3,6,mannwhitneyu,219.5,5.527820336888942e-08,-0.7247648902821316,758.0,955.0,-197.0,753.9818181818182,930.0,55,29,7.738948471644519e-07
t2m_pre_mean_rr,3,7,mannwhitneyu,815.0,0.31409262823230266,0.13986013986013987,758.0,727.0,31.0,753.9818181818182,749.1153846153846,55,26,0.3823736343697598
t2m_pre_mean_rr,4,5,mannwhitneyu,1227.0,0.0001063255992845755,0.5018359853121175,883.0,786.0,97.0,859.0883720930233,775.0526315789474,43,38,0.0003721395974960143
t2m_pre_mean_rr,4,6,mannwhitneyu,483.5,0.10917396344088336,-0.22453889334402566,883.0,955.0,-72.0,859.0883720930233,930.0,43,29,0.16088794612340704
t2m_pre_mean_rr,4,7,mannwhitneyu,892.0,3.818409992504805e-05,0.5957066189624329,883.0,727.0,156.0,859.0883720930233,749.1153846153846,43,26,0.00017819246631689092
t2m_pre_mean_rr,5,6,mannwhitneyu,204.5,1.1932892734795968e-05,-0.6288566243194192,786.0,955.0,-169.0,775.0526315789474,930.0,38,29,6.682419931485742e-05
t2m_pre_mean_rr,5,7,mannwhitneyu,606.0,0.1273730728776419,0.22672064777327935,786.0,727.0,59.0,775.0526315789474,749.1153846153846,38,26,0.16983076383685589
t2m_pre_mean_rr,6,7,mannwhitneyu,648.0,5.068048309816604e-06,0.7188328912466844,955.0,727.0,228.0,930.0,749.1153846153846,29,26,4.7301784224954974e-05
t2m_pre_mean_hr,0,1,mannwhitneyu,758.5,0.40007793987323925,-0.11026392961876832,67.0,70.0,-3.0,68.16129032258064,70.14545454545454,31,55,0.44808729265802794
t2m_pre_mean_hr,0,2,mannwhitneyu,503.0,0.38814353096129306,-0.12292938099389712,67.0,72.0,-5.0,68.16129032258064,70.0,31,37,0.44808729265802794
t2m_pre_mean_hr,0,3,mannwhitneyu,371.5,1.5219275714489479e-05,-0.5642228739002932,67.0,79.0,-12.0,68.16129032258064,79.63636363636364,31,55,6.0877102857957916e-05
t2m_pre_mean_hr,0,4,mannwhitneyu,714.0,0.6061874376435915,0.07126781695423856,67.0,67.0,0.0,68.16129032258064,66.0,31,43,0.6286388242229838
t2m_pre_mean_hr,0,5,mannwhitneyu,343.5,0.003097090933298414,-0.4168081494057725,67.0,75.5,-8.5,68.16129032258064,76.57894736842105,31,38,0.006670657394796584
t2m_pre_mean_hr,0,6,mannwhitneyu,479.0,0.4988848661885541,0.10368663594470046,67.0,63.0,4.0,68.16129032258064,66.42857142857143,31,28,0.5372606251261351
t2m_pre_mean_hr,0,7,mannwhitneyu,161.0,0.00010755381868736847,-0.6004962779156328,67.0,82.5,-15.5,68.16129032258064,82.0,31,26,0.00030115069232463173
t2m_pre_mean_hr,1,2,mannwhitneyu,979.0,0.762000721503334,-0.03783783783783784,70.0,72.0,-2.0,70.14545454545454,70.0,55,37,0.762000721503334
t2m_pre_mean_hr,1,3,mannwhitneyu,729.0,2.819649264488431e-06,-0.5180165289256199,70.0,79.0,-9.0,70.14545454545454,79.63636363636364,55,55,1.973754485141902e-05
t2m_pre_mean_hr,1,4,mannwhitneyu,1462.5,0.045142755697702056,0.23678646934460887,70.0,67.0,3.0,70.14545454545454,66.0,55,43,0.07022206441864763
t2m_pre_mean_hr,1,5,mannwhitneyu,690.0,0.005564725185400503,-0.3397129186602871,70.0,75.5,-5.5,70.14545454545454,76.57894736842105,55,38,0.011129450370801005
t2m_pre_mean_hr,1,6,mannwhitneyu,972.5,0.05153356739478239,0.262987012987013,70.0,63.0,7.0,70.14545454545454,66.42857142857143,55,28,0.07594420458178457
t2m_pre_mean_hr,1,7,mannwhitneyu,326.0,8.425221593357548e-05,-0.544055944055944,70.0,82.5,-12.5,70.14545454545454,82.0,55,26,0.0002621180051266793
t2m_pre_mean_hr,2,3,mannwhitneyu,463.5,1.0304388220191256e-05,-0.5444717444717445,72.0,79.0,-7.0,70.0,79.63636363636364,37,55,4.80871450275592e-05
t2m_pre_mean_hr,2,4,mannwhitneyu,1059.5,0.010893536008854074,0.33186675047140163,72.0,67.0,5.0,70.0,66.0,37,43,0.02033460054986094
t2m_pre_mean_hr,2,5,mannwhitneyu,484.0,0.0204504533761196,-0.31152204836415365,72.0,75.5,-3.5,70.0,76.57894736842105,37,38,0.035788293408209305
t2m_pre_mean_hr,2,6,mannwhitneyu,679.0,0.03331070895332556,0.3108108108108108,72.0,63.0,9.0,70.0,66.42857142857143,37,28,0.054864697099595044
t2m_pre_mean_hr,2,7,mannwhitneyu,212.5,0.00018063426165155274,-0.5582120582120582,72.0,82.5,-10.5,70.0,82.0,37,26,0.0004214799438536231
t2m_pre_mean_hr,3,4,mannwhitneyu,2089.0,8.508412345246256e-11,0.7665961945031713,79.0,67.0,12.0,79.63636363636364,66.0,55,43,2.382355456668952e-09
t2m_pre_mean_hr,3,5,mannwhitneyu,1203.0,0.21803379852964244,0.15119617224880383,79.0,75.5,3.5,79.63636363636364,76.57894736842105,55,38,0.2907117313728566
t2m_pre_mean_hr,3,6,mannwhitneyu,1295.5,4.20064476388738e-07,0.6824675324675324,79.0,63.0,16.0,79.63636363636364,66.42857142857143,55,28,4.48716501242043e-06
t2m_pre_mean_hr,3,7,mannwhitneyu,601.5,0.2524633202571278,-0.15874125874125875,79.0,82.5,-3.5,79.63636363636364,82.0,55,26,0.3213169530545263
t2m_pre_mean_hr,4,5,mannwhitneyu,336.0,5.244472672954172e-06,-0.5887392900856793,67.0,75.5,-8.5,66.0,76.57894736842105,43,38,2.9369046968543363e-05
t2m_pre_mean_hr,4,6,mannwhitneyu,686.5,0.3221830923962766,0.1403654485049834,67.0,63.0,4.0,66.0,66.42857142857143,43,28,0.3922228950911194
t2m_pre_mean_hr,4,7,mannwhitneyu,152.5,4.807676799021889e-07,-0.7271914132379249,67.0,82.5,-15.5,66.0,82.0,43,26,4.48716501242043e-06
t2m_pre_mean_hr,5,6,mannwhitneyu,824.5,0.00014912505400715487,0.549812030075188,75.5,63.0,12.5,76.57894736842105,66.42857142857143,38,28,0.00037959104656366696
t2m_pre_mean_hr,5,7,mannwhitneyu,362.0,0.07190231964839197,-0.26720647773279355,75.5,82.5,-7.0,76.57894736842105,82.0,38,26,0.10066324750774876
t2m_pre_mean_hr,6,7,mannwhitneyu,120.5,2.527570805154927e-05,-0.6689560439560439,63.0,82.5,-19.5,66.42857142857143,82.0,28,26,8.846497818042246e-05
t2m_pre_sdnn,0,1,mannwhitneyu,1416.5,3.550147404370477e-08,0.7242848447961047,274.0,191.0,83.0,295.7741935483871,199.45283018867926,31,53,4.3219185792336245e-08
t2m_pre_sdnn,0,2,mannwhitneyu,1060.5,2.72727552201854e-10,0.9005376344086021,274.0,163.0,111.0,295.7741935483871,164.13888888888889,31,36,3.8181857308259564e-10
t2m_pre_sdnn,0,3,mannwhitneyu,1674.0,2.2065894598234364e-14,1.0,274.0,86.0,188.0,295.7741935483871,84.46296296296296,31,54,1.5446126218764054e-13
t2m_pre_sdnn,0,4,mannwhitneyu,1046.0,3.1101990196850064e-06,0.6459480723839497,274.0,211.0,63.0,295.7741935483871,218.9512195121951,31,41,3.483422902047207e-06
t2m_pre_sdnn,0,5,mannwhitneyu,1116.0,2.480187345936742e-11,0.9459459459459459,274.0,129.0,145.0,295.7741935483871,118.10810810810811,31,37,4.441578493328262e-11
t2m_pre_sdnn,0,6,mannwhitneyu,899.0,3.08507785538721e-11,1.0,274.0,18.1,255.9,295.7741935483871,18.28965517241379,31,29,5.081304702990699e-11
t2m_pre_sdnn,0,7,mannwhitneyu,806.0,1.1177584460058473e-10,1.0,274.0,8.8,265.2,295.7741935483871,8.76923076923077,31,26,1.6472229730612484e-10
t2m_pre_sdnn,1,2,mannwhitneyu,1519.5,2.3095202851097643e-06,0.5927672955974843,191.0,163.0,28.0,199.45283018867926,164.13888888888889,53,36,2.6944403326280586e-06
t2m_pre_sdnn,1,3,mannwhitneyu,2842.0,1.5017879924033246e-18,0.9860237596086653,191.0,86.0,105.0,199.45283018867926,84.46296296296296,53,54,4.205006378729309e-17
t2m_pre_sdnn,1,4,mannwhitneyu,681.5,0.002035348764945967,-0.3727565577542568,191.0,211.0,-20.0,199.45283018867926,218.9512195121951,53,41,0.002035348764945967
t2m_pre_sdnn,1,5,mannwhitneyu,1796.5,2.2568987055953488e-11,0.8322284548699643,191.0,129.0,62.0,199.45283018867926,118.10810810810811,53,37,4.441578493328262e-11
t2m_pre_sdnn,1,6,mannwhitneyu,1537.0,9.34842982368665e-14,1.0,191.0,18.1,172.9,199.45283018867926,18.28965517241379,53,29,4.3626005843871034e-13
t2m_pre_sdnn,1,7,mannwhitneyu,1378.0,6.726123676084341e-13,1.0,191.0,8.8,182.2,199.45283018867926,8.76923076923077,53,26,2.3238544793356415e-12
t2m_pre_sdnn,2,3,mannwhitneyu,1942.5,1.3471522984772665e-15,0.9984567901234568,163.0,86.0,77.0,164.13888888888889,84.46296296296296,36,54,1.2573421452454488e-14
t2m_pre_sdnn,2,4,mannwhitneyu,80.0,1.8924148052185482e-11,-0.8915989159891599,163.0,211.0,-48.0,164.13888888888889,218.9512195121951,36,41,4.075970349701488e-11
t2m_pre_sdnn,2,5,mannwhitneyu,1051.5,2.1472206449316722e-05,0.5788288288288288,163.0,129.0,34.0,164.13888888888889,118.10810810810811,36,37,2.31239146377257e-05
t2m_pre_sdnn,2,6,mannwhitneyu,1044.0,5.8407171671673514e-12,1.0,163.0,18.1,144.9,164.13888888888889,18.28965517241379,36,29,1.486728006188053e-11
t2m_pre_sdnn,2,7,mannwhitneyu,936.0,2.5380448533304354e-11,1.0,163.0,8.8,154.2,164.13888888888889,8.76923076923077,36,26,4.441578493328262e-11
t2m_pre_sdnn,3,4,mannwhitneyu,0.0,9.164802030614266e-17,-1.0,86.0,211.0,-125.0,84.46296296296296,218.9512195121951,54,41,1.2830722842859974e-15
t2m_pre_sdnn,3,5,mannwhitneyu,578.0,0.0006786958571507556,-0.4214214214214214,86.0,129.0,-43.0,84.46296296296296,118.10810810810811,54,37,0.0007038327407489318
t2m_pre_sdnn,3,6,mannwhitneyu,1566.0,7.730708441239031e-14,1.0,86.0,18.1,67.9,84.46296296296296,18.28965517241379,54,29,4.3291967270938573e-13
t2m_pre_sdnn,3,7,mannwhitneyu,1404.0,5.702918061247042e-13,1.0,86.0,8.8,77.2,84.46296296296296,8.76923076923077,54,26,2.2811672244988167e-12
t2m_pre_sdnn,4,5,mannwhitneyu,1475.5,7.469532255007419e-13,0.9452867501647989,211.0,129.0,82.0,218.9512195121951,118.10810810810811,41,37,2.3238544793356415e-12
t2m_pre_sdnn,4,6,mannwhitneyu,1189.0,1.4099491501287837e-12,1.0,211.0,18.1,192.9,218.9512195121951,18.28965517241379,41,29,3.947857620360594e-12
t2m_pre_sdnn,4,7,mannwhitneyu,1066.0,7.231342365117527e-12,1.0,211.0,8.8,202.2,218.9512195121951,8.76923076923077,41,26,1.687313218527423e-11
t2m_pre_sdnn,5,6,mannwhitneyu,1024.0,3.117357387136062e-10,0.9086672879776329,129.0,18.1,110.9,118.10810810810811,18.28965517241379,37,29,4.156476516181416e-10
t2m_pre_sdnn,5,7,mannwhitneyu,952.0,5.030916843985916e-11,0.9792099792099792,129.0,8.8,120.2,118.10810810810811,8.76923076923077,37,26,7.825870646200313e-11
t2m_pre_sdnn,6,7,mannwhitneyu,743.0,7.112803609514515e-10,0.9708222811671088,18.1,8.8,9.3,18.28965517241379,8.76923076923077,29,26,9.05265913938211e-10
t2m_pre_rmssd,0,1,mannwhitneyu,1616.0,1.1711144274706794e-12,0.9307048984468339,21.5,14.3,7.199999999999999,25.083870967741937,14.392592592592594,31,54,3.643467107686558e-12
t2m_pre_rmssd,0,2,mannwhitneyu,849.5,0.0006919533635518023,0.4812554489973845,21.5,18.0,3.5,25.083870967741937,18.491891891891886,31,37,0.0008806679172477484
t2m_pre_rmssd,0,3,mannwhitneyu,1705.0,1.7921644216584085e-14,1.0,21.5,6.5,15.0,25.083870967741937,6.423636363636365,31,55,1.0036120761287088e-13
t2m_pre_rmssd,0,4,mannwhitneyu,414.5,0.005849452318349001,-0.37809452363090773,21.5,24.6,-3.1000000000000014,25.083870967741937,26.355813953488376,31,43,0.006824361038073834
t2m_pre_rmssd,0,5,mannwhitneyu,1102.5,7.829951238987802e-12,0.9758064516129032,21.5,8.75,12.75,25.083870967741937,8.15277777777778,31,36,1.8269886224304874e-11
t2m_pre_rmssd,0,6,mannwhitneyu,678.0,0.0007407468054882902,0.5083426028921023,21.5,16.9,4.600000000000001,25.083870967741937,18.26206896551724,31,29,0.0009017787197248751
t2m_pre_rmssd,0,7,mannwhitneyu,806.0,1.1139084492122563e-10,1.0,21.5,5.9,15.6,25.083870967741937,5.9692307692307685,31,26,2.2278168984245126e-10
t2m_pre_rmssd,1,2,mannwhitneyu,315.5,3.399356274239687e-08,-0.6841841841841841,14.3,18.0,-3.6999999999999993,14.392592592592594,18.491891891891886,54,37,4.759098783935562e-08
t2m_pre_rmssd,1,3,mannwhitneyu,2965.5,2.9348471007628167e-19,0.996969696969697,14.3,6.5,7.800000000000001,14.392592592592594,6.423636363636365,54,55,8.217571882135887e-18
t2m_pre_rmssd,1,4,mannwhitneyu,0.0,3.4946875405792874e-17,-1.0,14.3,24.6,-10.3,14.392592592592594,26.355813953488376,54,43,3.261708371207335e-16
t2m_pre_rmssd,1,5,mannwhitneyu,1683.0,4.836820895722345e-09,0.7314814814814815,14.3,8.75,5.550000000000001,14.392592592592594,8.15277777777778,54,36,7.523943615568092e-09
t2m_pre_rmssd,1,6,mannwhitneyu,332.5,1.7066043383026466e-05,-0.5753512132822478,14.3,16.9,-2.599999999999998,14.392592592592594,18.26206896551724,54,29,2.2754724510701954e-05
t2m_pre_rmssd,1,7,mannwhitneyu,1404.0,5.687017205184196e-13,1.0,14.3,5.9,8.4,14.392592592592594,5.9692307692307685,54,26,1.990456021814469e-12
t2m_pre_rmssd,2,3,mannwhitneyu,2035.0,5.514324446223718e-16,1.0,18.0,6.5,11.5,18.491891891891886,6.423636363636365,37,55,3.860027112356603e-15
t2m_pre_rmssd,2,4,mannwhitneyu,135.0,1.890005214059798e-10,-0.8302954116907605,18.0,24.6,-6.600000000000001,18.491891891891886,26.355813953488376,37,43,3.5280097329116233e-10
t2m_pre_rmssd,2,5,mannwhitneyu,1293.5,4.549905051176629e-12,0.9421921921921922,18.0,8.75,9.25,18.491891891891886,8.15277777777778,37,36,1.1651726282209608e-11
t2m_pre_rmssd,2,6,mannwhitneyu,586.5,0.522276315798609,0.09319664492078285,18.0,16.9,1.1000000000000014,18.491891891891886,18.26206896551724,37,29,0.522276315798609
t2m_pre_rmssd,2,7,mannwhitneyu,962.0,1.9486701858986658e-11,1.0,18.0,5.9,12.1,18.491891891891886,5.9692307692307685,37,26,4.197135785012511e-11
t2m_pre_rmssd,3,4,mannwhitneyu,0.0,2.5906305186593998e-17,-1.0,6.5,24.6,-18.1,6.423636363636365,26.355813953488376,55,43,3.261708371207335e-16
t2m_pre_rmssd,3,5,mannwhitneyu,773.0,0.0787997138477119,-0.2191919191919192,6.5,8.75,-2.25,6.423636363636365,8.15277777777778,55,36,0.08825567950943732
t2m_pre_rmssd,3,6,mannwhitneyu,0.5,6.58522306822055e-14,-0.9993730407523511,6.5,16.9,-10.399999999999999,6.423636363636365,18.26206896551724,55,29,2.63408922728822e-13
t2m_pre_rmssd,3,7,mannwhitneyu,847.0,0.18319260249105784,0.18461538461538463,6.5,5.9,0.5999999999999996,6.423636363636365,5.9692307692307685,55,26,0.18997751369443036
t2m_pre_rmssd,4,5,mannwhitneyu,1543.0,3.840164887558136e-14,0.9935400516795866,24.6,8.75,15.850000000000001,26.355813953488376,8.15277777777778,43,36,1.7920769475271303e-13
t2m_pre_rmssd,4,6,mannwhitneyu,1119.5,1.2618413516557544e-08,0.7955092221331195,24.6,16.9,7.700000000000003,26.355813953488376,18.26206896551724,43,29,1.8595556761242695e-08
t2m_pre_rmssd,4,7,mannwhitneyu,1118.0,4.577463896582346e-12,1.0,24.6,5.9,18.700000000000003,26.355813953488376,5.9692307692307685,43,26,1.1651726282209608e-11
t2m_pre_rmssd,5,6,mannwhitneyu,49.0,4.4414742078532284e-10,-0.9061302681992337,8.75,16.9,-8.149999999999999,8.15277777777778,18.26206896551724,36,29,7.315369283522965e-10
t2m_pre_rmssd,5,7,mannwhitneyu,585.5,0.09497917626339816,0.25106837606837606,8.75,5.9,2.8499999999999996,8.15277777777778,5.9692307692307685,36,26,0.10228526674519801
t2m_pre_rmssd,6,7,mannwhitneyu,754.0,2.1359458746299173e-10,1.0,16.9,5.9,10.999999999999998,18.26206896551724,5.9692307692307685,29,26,3.7379052806023555e-10
t2m_pre_hf,0,1,mannwhitneyu,1411.0,5.187670644236565e-07,0.6551319648093842,338.0,142.0,196.0,927.8387096774194,192.98181818181817,31,55,9.07842362741399e-07
t2m_pre_hf,0,2,mannwhitneyu,949.5,3.751834305306945e-06,0.6556233653007847,338.0,177.0,161.0,927.8387096774194,205.8918918918919,31,37,5.836186697144136e-06
t2m_pre_hf,0,3,mannwhitneyu,1705.0,1.782089978327295e-14,1.0,338.0,15.0,323.0,927.8387096774194,18.563636363636363,31,55,9.979703878632853e-14
t2m_pre_hf,0,4,mannwhitneyu,1094.5,2.8105131247499657e-06,0.6421605401350338,338.0,196.0,142.0,927.8387096774194,209.0,31,43,4.62908044076465e-06
t2m_pre_hf,0,5,mannwhitneyu,652.0,0.45081463863732296,0.10696095076400679,338.0,370.0,-32.0,927.8387096774194,559.2105263157895,31,38,0.46751147710537194
t2m_pre_hf,0,6,mannwhitneyu,392.0,0.3991011243426035,-0.12791991101223582,338.0,479.0,-141.0,927.8387096774194,607.3103448275862,31,29,0.44699325926371586
t2m_pre_hf,0,7,mannwhitneyu,806.0,1.1123718213576076e-10,1.0,338.0,15.5,322.5,927.8387096774194,14.153846153846153,31,26,2.831491908910274e-10
t2m_pre_hf,1,2,mannwhitneyu,805.0,0.091361114157211,-0.20884520884520885,142.0,177.0,-35.0,192.98181818181817,205.8918918918919,55,37,0.11122222593051774
t2m_pre_hf,1,3,mannwhitneyu,2973.0,2.552923442816748e-18,0.9656198347107438,142.0,15.0,127.0,192.98181818181817,18.563636363636363,55,55,7.148185639886895e-17
t2m_pre_hf,1,4,mannwhitneyu,858.0,0.020352389890927622,-0.2744186046511628,142.0,196.0,-54.0,192.98181818181817,209.0,55,43,0.02590304167936243
t2m_pre_hf,1,5,mannwhitneyu,596.0,0.0004555035485289539,-0.4296650717703349,142.0,370.0,-228.0,192.98181818181817,559.2105263157895,55,38,0.0006712683873058268
t2m_pre_hf,1,6,mannwhitneyu,213.0,3.909306388295007e-08,-0.7329153605015674,142.0,479.0,-337.0,192.98181818181817,607.3103448275862,55,29,8.420044528635399e-08
t2m_pre_hf,1,7,mannwhitneyu,1427.0,6.062445939337553e-13,0.9958041958041958,142.0,15.5,126.5,192.98181818181817,14.153846153846153,55,26,2.4249783757350214e-12
t2m_pre_hf,2,3,mannwhitneyu,2033.0,6.251238653521543e-16,0.9980343980343981,177.0,15.0,162.0,205.8918918918919,18.563636363636363,37,55,5.834489409953441e-15
t2m_pre_hf,2,4,mannwhitneyu,712.0,0.4230943103865644,-0.1049654305468259,177.0,196.0,-19.0,205.8918918918919,209.0,37,43,0.4556400265701463
t2m_pre_hf,2,5,mannwhitneyu,442.0,0.00576484320308706,-0.3712660028449502,177.0,370.0,-193.0,205.8918918918919,559.2105263157895,37,38,0.008070780484321883
t2m_pre_hf,2,6,mannwhitneyu,134.0,2.0552169061713152e-07,-0.750232991612302,177.0,479.0,-302.0,205.8918918918919,607.3103448275862,37,29,3.8364048915197887e-07
t2m_pre_hf,2,7,mannwhitneyu,962.0,1.9454451717420297e-11,1.0,177.0,15.5,161.5,205.8918918918919,14.153846153846153,37,26,5.447246480877683e-11
t2m_pre_hf,3,4,mannwhitneyu,0.0,2.58284349599306e-17,-1.0,15.0,196.0,-181.0,18.563636363636363,209.0,55,43,3.6159808943902844e-16
t2m_pre_hf,3,5,mannwhitneyu,17.5,9.831422478880729e-16,-0.9832535885167464,15.0,370.0,-355.0,18.563636363636363,559.2105263157895,55,38,6.88199573521651e-15
t2m_pre_hf,3,6,mannwhitneyu,0.0,6.347547359234885e-14,-1.0,15.0,479.0,-464.0,18.563636363636363,607.3103448275862,55,29,2.9621887676429464e-13
t2m_pre_hf,3,7,mannwhitneyu,783.5,0.4909186287247136,0.0958041958041958,15.0,15.5,-0.5,18.563636363636363,14.153846153846153,55,26,0.4909186287247136
t2m_pre_hf,4,5,mannwhitneyu,531.0,0.006885670934707985,-0.35006119951040393,196.0,370.0,-174.0,209.0,559.2105263157895,43,38,0.009180894579610646
t2m_pre_hf,4,6,mannwhitneyu,169.0,1.8561288996406148e-07,-0.7289494787489976,196.0,479.0,-283.0,209.0,607.3103448275862,43,29,3.7122577992812297e-07
t2m_pre_hf,4,7,mannwhitneyu,1118.0,4.587687582628628e-12,1.0,196.0,15.5,180.5,209.0,14.153846153846153,43,26,1.6056906539200198e-11
t2m_pre_hf,5,6,mannwhitneyu,467.5,0.29349672947230543,-0.1515426497277677,370.0,479.0,-109.0,559.2105263157895,607.3103448275862,38,29,0.34241285105102304
t2m_pre_hf,5,7,mannwhitneyu,988.0,1.496284329026193e-11,1.0,370.0,15.5,354.5,559.2105263157895,14.153846153846153,38,26,4.6551068014148226e-11
t2m_pre_hf,6,7,mannwhitneyu,754.0,2.158353482273017e-10,1.0,479.0,15.5,463.5,607.3103448275862,14.153846153846153,29,26,5.036158125303706e-10
t2m_pre_lf,0,1,mannwhitneyu,1606.5,1.2226029127893902e-11,0.884457478005865,538.0,195.0,343.0,576.6129032258065,226.98181818181817,31,55,3.1120801416457206e-11
t2m_pre_lf,0,2,mannwhitneyu,1147.0,1.7109214859244903e-12,1.0,538.0,76.0,462.0,576.6129032258065,77.27027027027027,31,37,5.9882252007357164e-12
t2m_pre_lf,0,3,mannwhitneyu,1705.0,1.7941856797520772e-14,1.0,538.0,34.0,504.0,576.6129032258065,35.81818181818182,31,55,1.255929975826454e-13
t2m_pre_lf,0,4,mannwhitneyu,1274.0,2.919459243294413e-11,0.9114778694673669,538.0,178.0,360.0,576.6129032258065,190.7906976744186,31,43,6.288066062480273e-11
t2m_pre_lf,0,5,mannwhitneyu,370.0,0.008389749196594356,-0.37181663837011886,538.0,880.0,-342.0,576.6129032258065,1220.5263157894738,31,38,0.009396519100185678
t2m_pre_lf,0,6,mannwhitneyu,889.0,8.330248898975657e-11,0.9777530589543938,538.0,125.0,413.0,576.6129032258065,148.48275862068965,31,29,1.6479929891207166e-10
t2m_pre_lf,0,7,mannwhitneyu,806.0,1.1185298921733375e-10,1.0,538.0,43.0,495.0,576.6129032258065,48.30769230769231,31,26,1.9574273113033409e-10
t2m_pre_lf,1,2,mannwhitneyu,1932.0,3.37775355299836e-13,0.8987714987714988,195.0,76.0,119.0,226.98181818181817,77.27027027027027,55,37,1.5762849913992348e-12
t2m_pre_lf,1,3,mannwhitneyu,3017.0,2.4285759227258926e-19,0.9947107438016529,195.0,34.0,161.0,226.98181818181817,35.81818181818182,55,55,6.8000125836324995e-18
t2m_pre_lf,1,4,mannwhitneyu,1426.5,0.08127380092777985,0.20634249471458774,195.0,178.0,17.0,226.98181818181817,190.7906976744186,55,43,0.0875256317683783
t2m_pre_lf,1,5,mannwhitneyu,160.5,4.877085395804649e-12,-0.8464114832535885,195.0,880.0,-685.0,226.98181818181817,1220.5263157894738,55,38,1.5173154564725574e-11
t2m_pre_lf,1,6,mannwhitneyu,1124.5,0.002126510350276391,0.41003134796238244,195.0,125.0,70.0,226.98181818181817,148.48275862068965,55,29,0.0025887952090321285
t2m_pre_lf,1,7,mannwhitneyu,1420.0,1.0228407650244461e-12,0.986013986013986,195.0,43.0,152.0,226.98181818181817,48.30769230769231,55,26,4.0913630600977845e-12
