status,algorithm,family,space_name,params_json,n_clusters,n_noise,noise_fraction,n_clustered,min_cluster_size,max_cluster_size,median_cluster_size,cluster_size_entropy,imbalance_ratio,silhouette,calinski_harabasz,davies_bouldin,experiment_id,pass_k,pass_min_cluster,pass_noise,pass_silhouette,pass_max_cluster_fraction,pass_all_filters,k_penalty,sil_norm,db_norm,ch_norm,noise_norm,S_struct,hrv_var_reduction,hrv_iqr_compactness,S_hrv_intra_raw,S_hrv_rel_raw,E_ext_raw,D_dom_raw,S_desc_raw,hrv_intra_norm,hrv_rel_norm,desc_norm,struct_norm,S_primary
ok,optics,density-based,umap_hrv_log_nn30_md00,"{""min_cluster_size"": 0.05, ""min_samples"": 5, ""xi"": 0.1}",8,216,0.4075471698113208,314,26.0,55.0,37.5,2.950280175224776,2.1153846153846154,0.7319109439849854,7460.501413321796,0.3745072819931831,11822,True,True,True,True,True,True,0,0.8750599715183741,0.9737626783587934,0.7724452707723298,0.1849056603773584,0.7507563942510193,0.3871351420957126,0.3329855951153587,0.365475323303571,0.7013952077646345,0.0516389218074583,0.6468742951800264,-0.157915043288787,0.8242155029338407,0.3337066283922176,0.1967683634412475,0.9598415277706842,0.6345308063362083
