cluster,n,fraction,t2m_pre_mean_rr,t2m_pre_mean_hr,t2m_pre_sdnn,t2m_pre_rmssd,t2m_pre_hf,t2m_pre_lf,t2m_pre_vlf,age,weight_kg,height_m_final,imc_final,bp_systolic,bp_diastolic,bp_pam,bp_pp,auto_label
0,31,0.09872611464968153,0.9908256880733946,-0.9411764705882353,2.048,0.9254901960784314,0.9395348837209302,4.201086956521739,3.6470588235294117,0.6666666666666666,-2.645161290322582,-2.6666666666666665,1.1786797029202734,2.0,1.25,0.7777777777777715,4.0,higher_vagal__higher_global_variability__lower_heart_rate__longer_rr__higher_bmi__higher_sbp__higher_dbp
1,55,0.1751592356687898,0.23853211009174313,-0.23529411764705882,0.72,-0.2039215686274508,-0.27596899224806204,0.47282608695652173,1.7647058823529411,-0.6666666666666666,3.161290322580655,0.0,0.8213202970797266,0.0,1.75,1.0000000000000189,-0.6666666666666666,higher_bmi__higher_dbp
2,37,0.1178343949044586,-0.23853211009174313,0.23529411764705882,0.272,0.37647058823529417,-0.05891472868217054,-0.8206521739130435,-0.8705882352941177,0.6666666666666666,0.6451612903225818,2.0,-1.3450170666019423,-4.0,-2.25,-2.7777777777777715,0.0,lower_bmi__lower_sbp__lower_dbp
3,55,0.1751592356687898,-1.5229357798165137,1.8823529411764706,-0.96,-1.427450980392157,-1.0635658914728683,-1.2771739130434783,-1.1058823529411765,1.3333333333333333,0.6451612903225818,2.6666666666666665,0.2693119256370893,0.0,1.25,1.8888888888888953,-1.3333333333333333,lower_vagal__lower_global_variability__higher_heart_rate__shorter_rr__older__higher_dbp
4,43,0.13694267515923567,0.7706422018348624,-0.9411764705882353,1.04,1.4117647058823533,0.05891472868217054,0.28804347826086957,0.35294117647058826,-1.3333333333333333,-3.9354838709677455,0.0,-1.3450170666019423,0.0,-0.25,-0.5555555555555619,2.0,higher_vagal__higher_global_variability__lower_heart_rate__longer_rr__younger__lower_bmi
5,38,0.12101910828025478,-1.0091743119266054,1.0588235294117647,-0.272,-1.0745098039215686,1.137984496124031,7.918478260869565,10.282352941176471,-0.6666666666666666,0.5161290322580728,0.0,0.4665486662469885,-2.5,-0.75,-1.2222222222222285,0.0,lower_vagal__higher_heart_rate__shorter_rr__lower_sbp__lower_dbp
6,29,0.09235668789808917,2.091743119266055,-1.8823529411764706,-2.0464,0.2039215686274508,1.813953488372093,-0.28804347826086957,-0.35294117647058826,-1.3333333333333333,-0.5161290322580636,0.0,-1.9878679922978046,-5.0,0.25,0.5555555555555619,-2.6666666666666665,lower_global_variability__lower_heart_rate__longer_rr__younger__lower_bmi__lower_sbp
7,26,0.08280254777070063,-2.091743119266055,2.7058823529411766,-2.1952,-1.5215686274509803,-1.0604651162790697,-1.1793478260869565,-0.8941176470588236,1.3333333333333333,-1.3548387096774182,2.0,-0.26931192563709433,0.0,-0.25,-0.999999999999981,0.6666666666666666,lower_vagal__lower_global_variability__higher_heart_rate__shorter_rr__older
