cluster,t2m_pre_mean_rr,t2m_pre_mean_hr,t2m_pre_sdnn,t2m_pre_rmssd,t2m_pre_hf,t2m_pre_lf,t2m_pre_vlf
0,0.7172995780590717,-0.9166666666666666,1.773371104815864,0.8435374149659866,1.4910536779324055,3.4369158878504673,3.8051948051948052
1,0.9367088607594937,-0.9166666666666666,1.0084985835694051,1.2653061224489799,0.44532803180914515,0.1985981308411215,0.2727272727272727
2,-0.03375527426160337,0.08333333333333333,0.9915014164305949,-0.21768707482993194,-0.7793240556660039,1.161214953271028,2.948051948051948
3,0.03375527426160337,-0.08333333333333333,0.36827195467422097,0.3673469387755104,-0.03578528827037773,-0.6752336448598131,-0.7922077922077922
4,-1.0632911392405062,1.0833333333333333,-0.36827195467422097,-1.1564625850340133,-1.220675944333996,-1.0070093457943925,-1.0
5,-1.6793248945147679,1.5,-0.37960339943342775,-1.1564625850340136,0.03578528827037773,5.759345794392523,9.909090909090908
6,2.1772151898734178,-1.5833333333333333,-1.1716713881019831,0.21768707482993194,2.4612326043737576,-0.1985981308411215,-0.2727272727272727
7,-1.8565400843881856,1.9166666666666667,-1.2781869688385268,-1.2653061224489794,-1.220675944333996,-0.9929906542056075,-1.0
