status,algorithm,family,space_name,params_json,n_clusters,n_noise,noise_fraction,n_clustered,min_cluster_size,max_cluster_size,median_cluster_size,cluster_size_entropy,imbalance_ratio,silhouette,calinski_harabasz,davies_bouldin,experiment_id,silhouette_rank,ch_rank,db_rank,noise_rank,consensus_rank_score
ok,agglomerative,hierarchical-distance,umap_hrv_log_nn30_md00,"{""linkage"": ""single"", ""n_clusters"": 2}",2,0,0.0,530,111.0,419.0,265.0,0.7403993855168067,3.774774774774775,0.7843692302703857,2738.734051676407,0.2386374872731366,11625,145.0,2463.0,147.0,10165.0,12920.0
ok,agglomerative,hierarchical-distance,umap_hrv_log_nn30_md00,"{""linkage"": ""average"", ""n_clusters"": 2}",2,0,0.0,530,111.0,419.0,265.0,0.7403993855168067,3.774774774774775,0.7843692302703857,2738.734051676407,0.2386374872731366,11624,145.0,2463.0,147.0,10165.0,12920.0
ok,agglomerative,hierarchical-distance,umap_hrv_log_nn30_md00,"{""linkage"": ""complete"", ""n_clusters"": 2}",2,0,0.0,530,111.0,419.0,265.0,0.7403993855168067,3.774774774774775,0.7843692302703857,2738.734051676407,0.2386374872731366,11623,145.0,2463.0,147.0,10165.0,12920.0
ok,birch,hierarchical-centroid,umap_hrv_log_nn30_md00,"{""branching_factor"": 25, ""n_clusters"": 2, ""threshold"": 1.0}",2,0,0.0,530,111.0,419.0,265.0,0.7403993855168067,3.774774774774775,0.7843692302703857,2738.734051676407,0.2386374872731366,12031,145.0,2463.0,147.0,10165.0,12920.0
ok,birch,hierarchical-centroid,umap_hrv_log_nn30_md00,"{""branching_factor"": 25, ""n_clusters"": 2, ""threshold"": 0.5}",2,0,0.0,530,111.0,419.0,265.0,0.7403993855168067,3.774774774774775,0.7843692302703857,2738.734051676407,0.2386374872731366,11971,145.0,2463.0,147.0,10165.0,12920.0
ok,birch,hierarchical-centroid,umap_hrv_log_nn30_md00,"{""branching_factor"": 50, ""n_clusters"": 2, ""threshold"": 0.7}",2,0,0.0,530,111.0,419.0,265.0,0.7403993855168067,3.774774774774775,0.7843692302703857,2738.734051676407,0.2386374872731366,12011,145.0,2463.0,147.0,10165.0,12920.0
ok,birch,hierarchical-centroid,umap_hrv_log_nn30_md00,"{""branching_factor"": 100, ""n_clusters"": 2, ""threshold"": 1.0}",2,0,0.0,530,111.0,419.0,265.0,0.7403993855168067,3.774774774774775,0.7843692302703857,2738.734051676407,0.2386374872731366,12051,145.0,2463.0,147.0,10165.0,12920.0
ok,birch,hierarchical-centroid,umap_hrv_log_nn30_md00,"{""branching_factor"": 25, ""n_clusters"": 2, ""threshold"": 0.3}",2,0,0.0,530,111.0,419.0,265.0,0.7403993855168067,3.774774774774775,0.7843692302703857,2738.734051676407,0.2386374872731366,11941,145.0,2463.0,147.0,10165.0,12920.0
ok,gmm,model-based,umap_hrv_log_nn30_md00,"{""covariance_type"": ""spherical"", ""n_components"": 2}",2,0,0.0,530,111.0,419.0,265.0,0.7403993855168067,3.774774774774775,0.7843692302703857,2738.734051676407,0.2386374872731366,11509,145.0,2463.0,147.0,10165.0,12920.0
ok,gmm,model-based,umap_hrv_log_nn30_md00,"{""covariance_type"": ""tied"", ""n_components"": 2}",2,0,0.0,530,111.0,419.0,265.0,0.7403993855168067,3.774774774774775,0.7843692302703857,2738.734051676407,0.2386374872731366,11508,145.0,2463.0,147.0,10165.0,12920.0
ok,birch,hierarchical-centroid,umap_hrv_log_nn30_md00,"{""branching_factor"": 25, ""n_clusters"": 2, ""threshold"": 0.7}",2,0,0.0,530,111.0,419.0,265.0,0.7403993855168067,3.774774774774775,0.7843692302703857,2738.734051676407,0.2386374872731366,12001,145.0,2463.0,147.0,10165.0,12920.0
ok,spectral,graph-based,umap_hrv_log_nn30_md00,"{""affinity"": ""nearest_neighbors"", ""n_clusters"": 2}",2,0,0.0,530,111.0,419.0,265.0,0.7403993855168067,3.774774774774775,0.7843692302703857,2738.734051676407,0.2386374872731366,11860,145.0,2463.0,147.0,10165.0,12920.0
ok,kmeans,centroid-based,umap_hrv_log_nn30_md00,"{""n_clusters"": 2}",2,0,0.0,530,111.0,419.0,265.0,0.7403993855168067,3.774774774774775,0.7843692302703857,2738.734051676407,0.2386374872731366,11448,145.0,2463.0,147.0,10165.0,12920.0
ok,birch,hierarchical-centroid,umap_hrv_log_nn30_md00,"{""branching_factor"": 50, ""n_clusters"": 2, ""threshold"": 0.3}",2,0,0.0,530,111.0,419.0,265.0,0.7403993855168067,3.774774774774775,0.7843692302703857,2738.734051676407,0.2386374872731366,11951,145.0,2463.0,147.0,10165.0,12920.0
ok,bisecting_kmeans,centroid-based,umap_hrv_log_nn30_md00,"{""n_clusters"": 2}",2,0,0.0,530,111.0,419.0,265.0,0.7403993855168067,3.774774774774775,0.7843692302703857,2738.734051676407,0.2386374872731366,11477,145.0,2463.0,147.0,10165.0,12920.0
ok,affinity_propagation,message-passing,umap_hrv_log_nn10_md00,"{""damping"": 0.9, ""preference"": -1}",45,0,0.0,530,5.0,22.0,12.0,5.421187794739506,4.4,0.6022663116455078,10909.079775346312,0.5069427251664919,8119,1576.0,32.0,1821.0,10165.0,13594.0
ok,affinity_propagation,message-passing,umap_hrv_log_nn10_md00,"{""damping"": 0.8, ""preference"": -1}",45,0,0.0,530,5.0,22.0,12.0,5.421187794739506,4.4,0.6022663116455078,10909.079775346312,0.5069427251664919,8115,1576.0,32.0,1821.0,10165.0,13594.0
ok,affinity_propagation,message-passing,umap_hrv_log_nn10_md00,"{""damping"": 0.7, ""preference"": -1}",45,0,0.0,530,5.0,22.0,12.0,5.421187794739506,4.4,0.6022663116455078,10909.079775346312,0.5069427251664919,8111,1576.0,32.0,1821.0,10165.0,13594.0
ok,gmm,model-based,umap_hrv_log_nn10_md00,"{""covariance_type"": ""tied"", ""n_components"": 30}",30,0,0.0,530,6.0,34.0,17.0,4.781099219741658,5.666666666666667,0.6054954528808594,7119.064812613424,0.5057833635916903,7804,1517.0,300.0,1805.0,10165.0,13787.0
ok,affinity_propagation,message-passing,umap_hrv_log_nn10_md00,"{""damping"": 0.95, ""preference"": -1}",43,0,0.0,530,6.0,22.0,12.0,5.362785087791742,3.6666666666666665,0.5985602736473083,9499.254116752136,0.5164005710926212,8123,1621.0,74.0,1928.0,10165.0,13788.0
ok,agglomerative,hierarchical-distance,umap_hrv_log_nn10_md00,"{""linkage"": ""average"", ""n_clusters"": 29}",29,0,0.0,530,5.0,41.0,16.0,4.691197523022788,8.2,0.5890911817550659,6404.244526938023,0.4887242441702511,7916,1779.0,465.0,1499.0,10165.0,13908.0
ok,agglomerative,hierarchical-distance,umap_hrv_log_nn10_md00,"{""linkage"": ""ward"", ""n_clusters"": 30}",30,0,0.0,530,6.0,35.0,16.5,4.782725222103139,5.833333333333333,0.5971133708953857,6943.780173670036,0.5061893316576176,7918,1636.0,341.0,1807.0,10165.0,13949.0
ok,birch,hierarchical-centroid,umap_hrv_log_nn10_md00,"{""branching_factor"": 50, ""n_clusters"": null, ""threshold"": 0.3}",47,0,0.0,530,1.0,23.0,11.0,5.412793893084503,23.0,0.5871247053146362,10433.375738872219,0.5142660647505232,8134,1851.5,44.5,1901.5,10165.0,13962.5
ok,birch,hierarchical-centroid,umap_hrv_log_nn10_md00,"{""branching_factor"": 100, ""n_clusters"": null, ""threshold"": 0.3}",47,0,0.0,530,1.0,23.0,11.0,5.412793893084503,23.0,0.5871247053146362,10433.375738872219,0.5142660647505232,8144,1851.5,44.5,1901.5,10165.0,13962.5
ok,agglomerative,hierarchical-distance,umap_hrv_log_nn10_md00,"{""linkage"": ""ward"", ""n_clusters"": 29}",29,0,0.0,530,6.0,35.0,18.0,4.742211157459354,5.833333333333333,0.595655083656311,6748.509059445859,0.5071502631748882,7914,1671.0,379.0,1823.0,10165.0,14038.0
ok,gmm,model-based,umap_hrv_log_nn10_md00,"{""covariance_type"": ""tied"", ""n_components"": 29}",29,0,0.0,530,6.0,34.0,19.0,4.737607428685754,5.666666666666667,0.6001326441764832,6880.856671572604,0.5165627033703736,7800,1605.0,353.0,1929.0,10165.0,14052.0
ok,gmm,model-based,umap_hrv_log_nn10_md00,"{""covariance_type"": ""tied"", ""n_components"": 26}",26,0,0.0,530,6.0,34.0,20.5,4.587334666861819,5.666666666666667,0.6027334332466125,6475.93192922712,0.5170590780140757,7788,1564.0,443.0,1933.0,10165.0,14105.0
ok,meanshift,density-based,umap_hrv_log_nn15_md00,"{""n_samples"": 200, ""quantile"": 0.3}",3,0,0.0,530,73.0,346.0,111.0,1.2679264348743169,4.739726027397261,0.677940845489502,2389.6747136587337,0.35248824583066063,10015,566.5,2982.5,408.5,10165.0,14122.5
ok,hdbscan,density-based,umap_hrv_log_nn15_md00,"{""cluster_selection_method"": ""eom"", ""min_cluster_size"": 30, ""min_samples"": 20}",3,0,0.0,530,73.0,346.0,111.0,1.2679264348743169,4.739726027397261,0.677940845489502,2389.6747136587337,0.35248824583066063,9902,566.5,2982.5,408.5,10165.0,14122.5
ok,meanshift,density-based,umap_hrv_log_nn15_md00,"{""n_samples"": null, ""quantile"": 0.2}",3,0,0.0,530,73.0,346.0,111.0,1.2679264348743169,4.739726027397261,0.677940845489502,2389.6747136587337,0.35248824583066063,10012,566.5,2982.5,408.5,10165.0,14122.5
ok,dbscan,density-based,umap_hrv_log_nn15_md00,"{""eps"": 1.5, ""min_samples"": 20}",3,0,0.0,530,73.0,346.0,111.0,1.2679264348743169,4.739726027397261,0.677940845489502,2389.6747136587337,0.35248824583066063,9849,566.5,2982.5,408.5,10165.0,14122.5
ok,dbscan,density-based,umap_hrv_log_nn15_md00,"{""eps"": 1.5, ""min_samples"": 10}",3,0,0.0,530,73.0,346.0,111.0,1.2679264348743169,4.739726027397261,0.677940845489502,2389.6747136587337,0.35248824583066063,9847,566.5,2982.5,408.5,10165.0,14122.5
ok,hdbscan,density-based,umap_hrv_log_nn15_md00,"{""cluster_selection_method"": ""eom"", ""min_cluster_size"": 10, ""min_samples"": 20}",3,0,0.0,530,73.0,346.0,111.0,1.2679264348743169,4.739726027397261,0.677940845489502,2389.6747136587337,0.35248824583066063,9872,566.5,2982.5,408.5,10165.0,14122.5
ok,hdbscan,density-based,umap_hrv_log_nn15_md00,"{""cluster_selection_method"": ""eom"", ""min_cluster_size"": 10, ""min_samples"": 15}",3,0,0.0,530,73.0,346.0,111.0,1.2679264348743169,4.739726027397261,0.677940845489502,2389.6747136587337,0.35248824583066063,9870,566.5,2982.5,408.5,10165.0,14122.5
ok,agglomerative,hierarchical-distance,umap_hrv_log_nn15_md00,"{""linkage"": ""single"", ""n_clusters"": 3}",3,0,0.0,530,73.0,346.0,111.0,1.2679264348743169,4.739726027397261,0.677940845489502,2389.6747136587337,0.35248824583066063,9721,566.5,2982.5,408.5,10165.0,14122.5
ok,hdbscan,density-based,umap_hrv_log_nn15_md00,"{""cluster_selection_method"": ""eom"", ""min_cluster_size"": 20, ""min_samples"": 20}",3,0,0.0,530,73.0,346.0,111.0,1.2679264348743169,4.739726027397261,0.677940845489502,2389.6747136587337,0.35248824583066063,9892,566.5,2982.5,408.5,10165.0,14122.5
ok,meanshift,density-based,umap_hrv_log_nn15_md00,"{""n_samples"": null, ""quantile"": 0.3}",3,0,0.0,530,73.0,346.0,111.0,1.2679264348743169,4.739726027397261,0.677940845489502,2389.6747136587337,0.35248824583066063,10014,566.5,2982.5,408.5,10165.0,14122.5
ok,meanshift,density-based,umap_hrv_log_nn15_md00,"{""n_samples"": 200, ""quantile"": 0.2}",3,0,0.0,530,73.0,346.0,111.0,1.2679264348743169,4.739726027397261,0.677940845489502,2389.6747136587337,0.35248824583066063,10013,566.5,2982.5,408.5,10165.0,14122.5
ok,birch,hierarchical-centroid,umap_hrv_log_nn15_md00,"{""branching_factor"": 25, ""n_clusters"": 3, ""threshold"": 0.7}",3,0,0.0,530,73.0,346.0,111.0,1.2679264348743169,4.739726027397261,0.677940845489502,2389.6747136587337,0.35248824583066063,10094,566.5,2982.5,408.5,10165.0,14122.5
ok,hdbscan,density-based,umap_hrv_log_nn15_md00,"{""cluster_selection_method"": ""eom"", ""min_cluster_size"": 5, ""min_samples"": 20}",3,0,0.0,530,73.0,346.0,111.0,1.2679264348743169,4.739726027397261,0.677940845489502,2389.6747136587337,0.35248824583066063,9862,566.5,2982.5,408.5,10165.0,14122.5
ok,birch,hierarchical-centroid,umap_hrv_log_nn15_md00,"{""branching_factor"": 25, ""n_clusters"": 3, ""threshold"": 0.3}",3,0,0.0,530,73.0,346.0,111.0,1.2679264348743169,4.739726027397261,0.677940845489502,2389.6747136587337,0.35248824583066063,10034,566.5,2982.5,408.5,10165.0,14122.5
ok,birch,hierarchical-centroid,umap_hrv_log_nn15_md00,"{""branching_factor"": 100, ""n_clusters"": 3, ""threshold"": 0.7}",3,0,0.0,530,73.0,346.0,111.0,1.2679264348743169,4.739726027397261,0.677940845489502,2389.6747136587337,0.35248824583066063,10114,566.5,2982.5,408.5,10165.0,14122.5
ok,dbscan,density-based,umap_hrv_log_nn15_md00,"{""eps"": 1.0, ""min_samples"": 10}",3,0,0.0,530,73.0,346.0,111.0,1.2679264348743169,4.739726027397261,0.677940845489502,2389.6747136587337,0.35248824583066063,9843,566.5,2982.5,408.5,10165.0,14122.5
ok,dbscan,density-based,umap_hrv_log_nn15_md00,"{""eps"": 1.0, ""min_samples"": 5}",3,0,0.0,530,73.0,346.0,111.0,1.2679264348743169,4.739726027397261,0.677940845489502,2389.6747136587337,0.35248824583066063,9842,566.5,2982.5,408.5,10165.0,14122.5
ok,hdbscan,density-based,umap_hrv_log_nn15_md00,"{""cluster_selection_method"": ""eom"", ""min_cluster_size"": 30, ""min_samples"": null}",3,0,0.0,530,73.0,346.0,111.0,1.2679264348743169,4.739726027397261,0.677940845489502,2389.6747136587337,0.35248824583066063,9894,566.5,2982.5,408.5,10165.0,14122.5
ok,dbscan,density-based,umap_hrv_log_nn15_md00,"{""eps"": 1.5, ""min_samples"": 15}",3,0,0.0,530,73.0,346.0,111.0,1.2679264348743169,4.739726027397261,0.677940845489502,2389.6747136587337,0.35248824583066063,9848,566.5,2982.5,408.5,10165.0,14122.5
ok,dbscan,density-based,umap_hrv_log_nn15_md00,"{""eps"": 1.5, ""min_samples"": 5}",3,0,0.0,530,73.0,346.0,111.0,1.2679264348743169,4.739726027397261,0.677940845489502,2389.6747136587337,0.35248824583066063,9846,566.5,2982.5,408.5,10165.0,14122.5
ok,dbscan,density-based,umap_hrv_log_nn15_md00,"{""eps"": 1.0, ""min_samples"": 15}",3,0,0.0,530,73.0,346.0,111.0,1.2679264348743169,4.739726027397261,0.677940845489502,2389.6747136587337,0.35248824583066063,9844,566.5,2982.5,408.5,10165.0,14122.5
ok,agglomerative,hierarchical-distance,umap_hrv_log_nn15_md00,"{""linkage"": ""ward"", ""n_clusters"": 3}",3,0,0.0,530,73.0,346.0,111.0,1.2679264348743169,4.739726027397261,0.677940845489502,2389.6747136587337,0.35248824583066063,9718,566.5,2982.5,408.5,10165.0,14122.5
ok,hdbscan,density-based,umap_hrv_log_nn15_md00,"{""cluster_selection_method"": ""eom"", ""min_cluster_size"": 30, ""min_samples"": 15}",3,0,0.0,530,73.0,346.0,111.0,1.2679264348743169,4.739726027397261,0.677940845489502,2389.6747136587337,0.35248824583066063,9900,566.5,2982.5,408.5,10165.0,14122.5
ok,birch,hierarchical-centroid,umap_hrv_log_nn15_md00,"{""branching_factor"": 50, ""n_clusters"": 3, ""threshold"": 0.7}",3,0,0.0,530,73.0,346.0,111.0,1.2679264348743169,4.739726027397261,0.677940845489502,2389.6747136587337,0.35248824583066063,10104,566.5,2982.5,408.5,10165.0,14122.5
ok,hdbscan,density-based,umap_hrv_log_nn15_md00,"{""cluster_selection_method"": ""eom"", ""min_cluster_size"": 15, ""min_samples"": 20}",3,0,0.0,530,73.0,346.0,111.0,1.2679264348743169,4.739726027397261,0.677940845489502,2389.6747136587337,0.35248824583066063,9882,566.5,2982.5,408.5,10165.0,14122.5
ok,birch,hierarchical-centroid,umap_hrv_log_nn15_md00,"{""branching_factor"": 50, ""n_clusters"": 3, ""threshold"": 0.5}",3,0,0.0,530,73.0,346.0,111.0,1.2679264348743169,4.739726027397261,0.677940845489502,2389.6747136587337,0.35248824583066063,10074,566.5,2982.5,408.5,10165.0,14122.5
ok,birch,hierarchical-centroid,umap_hrv_log_nn15_md00,"{""branching_factor"": 50, ""n_clusters"": 3, ""threshold"": 0.3}",3,0,0.0,530,73.0,346.0,111.0,1.2679264348743169,4.739726027397261,0.677940845489502,2389.6747136587337,0.35248824583066063,10044,566.5,2982.5,408.5,10165.0,14122.5
ok,bisecting_kmeans,centroid-based,umap_hrv_log_nn15_md00,"{""n_clusters"": 3}",3,0,0.0,530,73.0,346.0,111.0,1.2679264348743169,4.739726027397261,0.677940845489502,2389.6747136587337,0.35248824583066063,9570,566.5,2982.5,408.5,10165.0,14122.5
ok,hdbscan,density-based,umap_hrv_log_nn15_md00,"{""cluster_selection_method"": ""eom"", ""min_cluster_size"": 20, ""min_samples"": 15}",3,0,0.0,530,73.0,346.0,111.0,1.2679264348743169,4.739726027397261,0.677940845489502,2389.6747136587337,0.35248824583066063,9890,566.5,2982.5,408.5,10165.0,14122.5
ok,agglomerative,hierarchical-distance,umap_hrv_log_nn15_md00,"{""linkage"": ""average"", ""n_clusters"": 3}",3,0,0.0,530,73.0,346.0,111.0,1.2679264348743169,4.739726027397261,0.677940845489502,2389.6747136587337,0.35248824583066063,9720,566.5,2982.5,408.5,10165.0,14122.5
ok,agglomerative,hierarchical-distance,umap_hrv_log_nn15_md00,"{""linkage"": ""complete"", ""n_clusters"": 3}",3,0,0.0,530,73.0,346.0,111.0,1.2679264348743169,4.739726027397261,0.677940845489502,2389.6747136587337,0.35248824583066063,9719,566.5,2982.5,408.5,10165.0,14122.5
ok,hdbscan,density-based,umap_hrv_log_nn15_md00,"{""cluster_selection_method"": ""eom"", ""min_cluster_size"": 20, ""min_samples"": null}",3,0,0.0,530,73.0,346.0,111.0,1.2679264348743169,4.739726027397261,0.677940845489502,2389.6747136587337,0.35248824583066063,9884,566.5,2982.5,408.5,10165.0,14122.5
ok,dbscan,density-based,umap_hrv_log_nn15_md00,"{""eps"": 1.0, ""min_samples"": 20}",3,0,0.0,530,73.0,346.0,111.0,1.2679264348743169,4.739726027397261,0.677940845489502,2389.6747136587337,0.35248824583066063,9845,566.5,2982.5,408.5,10165.0,14122.5
ok,birch,hierarchical-centroid,umap_hrv_log_nn15_md00,"{""branching_factor"": 25, ""n_clusters"": 3, ""threshold"": 1.0}",3,0,0.0,530,73.0,346.0,111.0,1.2679264348743169,4.739726027397261,0.677940845489502,2389.6747136587337,0.35248824583066063,10124,566.5,2982.5,408.5,10165.0,14122.5
ok,birch,hierarchical-centroid,umap_hrv_log_nn15_md00,"{""branching_factor"": 50, ""n_clusters"": 3, ""threshold"": 1.0}",3,0,0.0,530,73.0,346.0,111.0,1.2679264348743169,4.739726027397261,0.677940845489502,2389.6747136587337,0.35248824583066063,10134,566.5,2982.5,408.5,10165.0,14122.5
ok,hdbscan,density-based,umap_hrv_log_nn15_md00,"{""cluster_selection_method"": ""eom"", ""min_cluster_size"": 15, ""min_samples"": 15}",3,0,0.0,530,73.0,346.0,111.0,1.2679264348743169,4.739726027397261,0.677940845489502,2389.6747136587337,0.35248824583066063,9880,566.5,2982.5,408.5,10165.0,14122.5
ok,birch,hierarchical-centroid,umap_hrv_log_nn15_md00,"{""branching_factor"": 25, ""n_clusters"": 3, ""threshold"": 0.5}",3,0,0.0,530,73.0,346.0,111.0,1.2679264348743169,4.739726027397261,0.677940845489502,2389.6747136587337,0.35248824583066063,10064,566.5,2982.5,408.5,10165.0,14122.5
ok,birch,hierarchical-centroid,umap_hrv_log_nn15_md00,"{""branching_factor"": 100, ""n_clusters"": 3, ""threshold"": 1.0}",3,0,0.0,530,73.0,346.0,111.0,1.2679264348743169,4.739726027397261,0.677940845489502,2389.6747136587337,0.35248824583066063,10144,566.5,2982.5,408.5,10165.0,14122.5
ok,dbscan,density-based,umap_hrv_log_nn15_md00,"{""eps"": 2.0, ""min_samples"": 5}",3,0,0.0,530,73.0,346.0,111.0,1.2679264348743169,4.739726027397261,0.677940845489502,2389.6747136587337,0.35248824583066063,9850,566.5,2982.5,408.5,10165.0,14122.5
ok,birch,hierarchical-centroid,umap_hrv_log_nn15_md00,"{""branching_factor"": 100, ""n_clusters"": 3, ""threshold"": 0.3}",3,0,0.0,530,73.0,346.0,111.0,1.2679264348743169,4.739726027397261,0.677940845489502,2389.6747136587337,0.35248824583066063,10054,566.5,2982.5,408.5,10165.0,14122.5
ok,dbscan,density-based,umap_hrv_log_nn15_md00,"{""eps"": 2.0, ""min_samples"": 20}",3,0,0.0,530,73.0,346.0,111.0,1.2679264348743169,4.739726027397261,0.677940845489502,2389.6747136587337,0.35248824583066063,9853,566.5,2982.5,408.5,10165.0,14122.5
ok,dbscan,density-based,umap_hrv_log_nn15_md00,"{""eps"": 2.0, ""min_samples"": 15}",3,0,0.0,530,73.0,346.0,111.0,1.2679264348743169,4.739726027397261,0.677940845489502,2389.6747136587337,0.35248824583066063,9852,566.5,2982.5,408.5,10165.0,14122.5
ok,dbscan,density-based,umap_hrv_log_nn15_md00,"{""eps"": 2.0, ""min_samples"": 10}",3,0,0.0,530,73.0,346.0,111.0,1.2679264348743169,4.739726027397261,0.677940845489502,2389.6747136587337,0.35248824583066063,9851,566.5,2982.5,408.5,10165.0,14122.5
ok,hdbscan,density-based,umap_hrv_log_nn15_md00,"{""cluster_selection_method"": ""eom"", ""min_cluster_size"": 15, ""min_samples"": null}",3,0,0.0,530,73.0,346.0,111.0,1.2679264348743169,4.739726027397261,0.677940845489502,2389.6747136587337,0.35248824583066063,9874,566.5,2982.5,408.5,10165.0,14122.5
ok,hdbscan,density-based,umap_hrv_log_nn15_md00,"{""cluster_selection_method"": ""eom"", ""min_cluster_size"": 5, ""min_samples"": 15}",3,0,0.0,530,73.0,346.0,111.0,1.2679264348743169,4.739726027397261,0.677940845489502,2389.6747136587337,0.35248824583066063,9860,566.5,2982.5,408.5,10165.0,14122.5
ok,birch,hierarchical-centroid,umap_hrv_log_nn15_md00,"{""branching_factor"": 100, ""n_clusters"": 3, ""threshold"": 0.5}",3,0,0.0,530,73.0,346.0,111.0,1.2679264348743169,4.739726027397261,0.677940845489502,2389.6747136587337,0.35248824583066063,10084,566.5,2982.5,408.5,10165.0,14122.5
ok,agglomerative,hierarchical-distance,umap_hrv_log_nn10_md00,"{""linkage"": ""average"", ""n_clusters"": 30}",30,0,0.0,530,5.0,41.0,16.0,4.740873007631802,8.2,0.5906086564064026,6624.558349608779,0.5072288864926165,7920,1751.0,408.0,1824.0,10165.0,14148.0
ok,gmm,model-based,umap_hrv_log_nn15_md00,"{""covariance_type"": ""full"", ""n_components"": 3}",3,0,0.0,530,73.0,346.0,111.0,1.2679264348743169,4.739726027397261,0.677940845489502,2389.6747136587333,0.35248824583066063,9602,566.5,3008.5,408.5,10165.0,14148.5
ok,gmm,model-based,umap_hrv_log_nn15_md00,"{""covariance_type"": ""diag"", ""n_components"": 3}",3,0,0.0,530,73.0,346.0,111.0,1.2679264348743169,4.739726027397261,0.677940845489502,2389.6747136587333,0.35248824583066063,9603,566.5,3008.5,408.5,10165.0,14148.5
ok,spectral,graph-based,umap_hrv_log_nn15_md00,"{""affinity"": ""rbf"", ""n_clusters"": 3}",3,0,0.0,530,73.0,346.0,111.0,1.2679264348743169,4.739726027397261,0.677940845489502,2389.6747136587333,0.35248824583066063,9955,566.5,3008.5,408.5,10165.0,14148.5
ok,kmeans,centroid-based,umap_hrv_log_nn15_md00,"{""n_clusters"": 3}",3,0,0.0,530,73.0,346.0,111.0,1.2679264348743169,4.739726027397261,0.677940845489502,2389.6747136587333,0.35248824583066063,9541,566.5,3008.5,408.5,10165.0,14148.5
ok,gmm,model-based,umap_hrv_log_nn15_md00,"{""covariance_type"": ""spherical"", ""n_components"": 3}",3,0,0.0,530,73.0,346.0,111.0,1.2679264348743169,4.739726027397261,0.677940845489502,2389.6747136587333,0.35248824583066063,9605,566.5,3008.5,408.5,10165.0,14148.5
