group_a,group_b,distance,embedding,grouping
1 | 60-69,1 | 70-79,0.9690334796905518,UMAP_HRV,sex__age_group
normal | high,normal | normal,1.9319108724594116,UMAP_Integrated,bmi_cat__bp_cat
normal | high,obesity | high,0.9861443042755127,UMAP_Integrated,bmi_cat__bp_cat
normal | high,obesity | normal,1.9805736541748047,UMAP_Integrated,bmi_cat__bp_cat
normal | high,overweight | high,0.42413008213043213,UMAP_Integrated,bmi_cat__bp_cat
normal | high,overweight | normal,1.6543546915054321,UMAP_Integrated,bmi_cat__bp_cat
normal | normal,obesity | high,2.115333080291748,UMAP_Integrated,bmi_cat__bp_cat
normal | normal,obesity | normal,1.2445857524871826,UMAP_Integrated,bmi_cat__bp_cat
normal | normal,overweight | high,2.187481164932251,UMAP_Integrated,bmi_cat__bp_cat
normal | normal,overweight | normal,0.3314097821712494,UMAP_Integrated,bmi_cat__bp_cat
obesity | high,obesity | normal,1.535098671913147,UMAP_Integrated,bmi_cat__bp_cat
obesity | high,overweight | high,0.6874672770500183,UMAP_Integrated,bmi_cat__bp_cat
obesity | high,overweight | normal,1.9603080749511719,UMAP_Integrated,bmi_cat__bp_cat
obesity | normal,overweight | high,1.9898478984832764,UMAP_Integrated,bmi_cat__bp_cat
obesity | normal,overweight | normal,1.3628273010253906,UMAP_Integrated,bmi_cat__bp_cat
overweight | high,overweight | normal,1.9443742036819458,UMAP_Integrated,bmi_cat__bp_cat
1 | 60-69 | normal,1 | 60-69 | obesity,0.3137335777282715,UMAP_HRV,sex__age_group__bmi_cat
1 | 60-69 | normal,1 | 60-69 | overweight,0.48473480343818665,UMAP_HRV,sex__age_group__bmi_cat
1 | 60-69 | normal,1 | 70-79 | low,2.2125532627105713,UMAP_HRV,sex__age_group__bmi_cat
1 | 60-69 | normal,1 | 70-79 | normal,0.161158949136734,UMAP_HRV,sex__age_group__bmi_cat
1 | 60-69 | normal,1 | 70-79 | obesity,0.5318492650985718,UMAP_HRV,sex__age_group__bmi_cat
1 | 60-69 | normal,1 | 70-79 | overweight,2.0869455337524414,UMAP_HRV,sex__age_group__bmi_cat
1 | 60-69 | normal,1 | 80+ | normal,1.0992910861968994,UMAP_HRV,sex__age_group__bmi_cat
1 | 60-69 | normal,1 | 80+ | overweight,0.491286963224411,UMAP_HRV,sex__age_group__bmi_cat
1 | 60-69 | normal,2 | 60-69 | normal,4.669914245605469,UMAP_HRV,sex__age_group__bmi_cat
1 | 60-69 | normal,2 | 60-69 | obesity,5.531258583068848,UMAP_HRV,sex__age_group__bmi_cat
1 | 60-69 | normal,2 | 60-69 | overweight,6.296432971954346,UMAP_HRV,sex__age_group__bmi_cat
1 | 60-69 | normal,2 | 70-79 | normal,1.4567680358886719,UMAP_HRV,sex__age_group__bmi_cat
1 | 60-69 | normal,2 | 70-79 | obesity,3.5844805240631104,UMAP_HRV,sex__age_group__bmi_cat
1 | 60-69 | normal,2 | 70-79 | overweight,2.736380100250244,UMAP_HRV,sex__age_group__bmi_cat
1 | 60-69 | obesity,1 | 60-69 | overweight,0.7892870903015137,UMAP_HRV,sex__age_group__bmi_cat
1 | 60-69 | obesity,1 | 70-79 | low,2.375889778137207,UMAP_HRV,sex__age_group__bmi_cat
1 | 60-69 | obesity,1 | 70-79 | normal,0.1746041625738144,UMAP_HRV,sex__age_group__bmi_cat
1 | 60-69 | obesity,1 | 70-79 | obesity,0.8416494727134705,UMAP_HRV,sex__age_group__bmi_cat
1 | 60-69 | obesity,1 | 70-79 | overweight,2.1311533451080322,UMAP_HRV,sex__age_group__bmi_cat
1 | 60-69 | obesity,1 | 80+ | normal,1.4130216836929321,UMAP_HRV,sex__age_group__bmi_cat
1 | 60-69 | obesity,1 | 80+ | overweight,0.7315747737884521,UMAP_HRV,sex__age_group__bmi_cat
1 | 60-69 | obesity,2 | 60-69 | normal,4.667245388031006,UMAP_HRV,sex__age_group__bmi_cat
1 | 60-69 | obesity,2 | 60-69 | obesity,5.569002628326416,UMAP_HRV,sex__age_group__bmi_cat
1 | 60-69 | obesity,2 | 60-69 | overweight,6.348091125488281,UMAP_HRV,sex__age_group__bmi_cat
1 | 60-69 | obesity,2 | 70-79 | normal,1.4873520135879517,UMAP_HRV,sex__age_group__bmi_cat
1 | 60-69 | obesity,2 | 70-79 | obesity,3.6520133018493652,UMAP_HRV,sex__age_group__bmi_cat
1 | 60-69 | obesity,2 | 70-79 | overweight,2.8837006092071533,UMAP_HRV,sex__age_group__bmi_cat
1 | 60-69 | overweight,1 | 70-79 | low,2.1799495220184326,UMAP_HRV,sex__age_group__bmi_cat
1 | 60-69 | overweight,1 | 70-79 | normal,0.6456060409545898,UMAP_HRV,sex__age_group__bmi_cat
1 | 60-69 | overweight,1 | 70-79 | obesity,0.2607501447200775,UMAP_HRV,sex__age_group__bmi_cat
1 | 60-69 | overweight,1 | 70-79 | overweight,2.253497838973999,UMAP_HRV,sex__age_group__bmi_cat
1 | 60-69 | overweight,1 | 80+ | normal,0.6560476422309875,UMAP_HRV,sex__age_group__bmi_cat
1 | 60-69 | overweight,1 | 80+ | overweight,0.27605774998664856,UMAP_HRV,sex__age_group__bmi_cat
1 | 60-69 | overweight,2 | 60-69 | normal,4.8588151931762695,UMAP_HRV,sex__age_group__bmi_cat
1 | 60-69 | overweight,2 | 60-69 | obesity,5.656102180480957,UMAP_HRV,sex__age_group__bmi_cat
1 | 60-69 | overweight,2 | 60-69 | overweight,6.39629602432251,UMAP_HRV,sex__age_group__bmi_cat
1 | 60-69 | overweight,2 | 70-79 | normal,1.6737512350082397,UMAP_HRV,sex__age_group__bmi_cat
1 | 60-69 | overweight,2 | 70-79 | obesity,3.6818716526031494,UMAP_HRV,sex__age_group__bmi_cat
1 | 60-69 | overweight,2 | 70-79 | overweight,2.717381715774536,UMAP_HRV,sex__age_group__bmi_cat
1 | 70-79 | low,1 | 70-79 | normal,2.2357125282287598,UMAP_HRV,sex__age_group__bmi_cat
1 | 70-79 | low,1 | 70-79 | obesity,1.9193929433822632,UMAP_HRV,sex__age_group__bmi_cat
1 | 70-79 | low,1 | 70-79 | overweight,0.9063277840614319,UMAP_HRV,sex__age_group__bmi_cat
1 | 70-79 | low,1 | 80+ | normal,1.9496806859970093,UMAP_HRV,sex__age_group__bmi_cat
1 | 70-79 | low,1 | 80+ | overweight,2.4444987773895264,UMAP_HRV,sex__age_group__bmi_cat
1 | 70-79 | low,2 | 60-69 | normal,2.9792230129241943,UMAP_HRV,sex__age_group__bmi_cat
1 | 70-79 | low,2 | 60-69 | obesity,3.592249631881714,UMAP_HRV,sex__age_group__bmi_cat
1 | 70-79 | low,2 | 60-69 | overweight,4.28260612487793,UMAP_HRV,sex__age_group__bmi_cat
1 | 70-79 | low,2 | 70-79 | normal,1.162723183631897,UMAP_HRV,sex__age_group__bmi_cat
1 | 70-79 | low,2 | 70-79 | obesity,1.6297845840454102,UMAP_HRV,sex__age_group__bmi_cat
1 | 70-79 | low,2 | 70-79 | overweight,0.5376614332199097,UMAP_HRV,sex__age_group__bmi_cat
1 | 70-79 | normal,1 | 70-79 | obesity,0.6725051403045654,UMAP_HRV,sex__age_group__bmi_cat
1 | 70-79 | normal,1 | 70-79 | overweight,2.043153762817383,UMAP_HRV,sex__age_group__bmi_cat
1 | 70-79 | normal,1 | 80+ | normal,1.2501277923583984,UMAP_HRV,sex__age_group__bmi_cat
1 | 70-79 | normal,1 | 80+ | overweight,0.6371559500694275,UMAP_HRV,sex__age_group__bmi_cat
1 | 70-79 | normal,2 | 60-69 | normal,4.606260299682617,UMAP_HRV,sex__age_group__bmi_cat
1 | 70-79 | normal,2 | 60-69 | obesity,5.487760543823242,UMAP_HRV,sex__age_group__bmi_cat
1 | 70-79 | normal,2 | 60-69 | overweight,6.260246753692627,UMAP_HRV,sex__age_group__bmi_cat
1 | 70-79 | normal,2 | 70-79 | normal,1.403587818145752,UMAP_HRV,sex__age_group__bmi_cat
1 | 70-79 | normal,2 | 70-79 | obesity,3.555107355117798,UMAP_HRV,sex__age_group__bmi_cat
1 | 70-79 | normal,2 | 70-79 | overweight,2.7505910396575928,UMAP_HRV,sex__age_group__bmi_cat
1 | 70-79 | obesity,1 | 70-79 | overweight,2.013059377670288,UMAP_HRV,sex__age_group__bmi_cat
1 | 70-79 | obesity,1 | 80+ | normal,0.5865999460220337,UMAP_HRV,sex__age_group__bmi_cat
1 | 70-79 | obesity,1 | 80+ | overweight,0.5289170742034912,UMAP_HRV,sex__age_group__bmi_cat
1 | 70-79 | obesity,2 | 60-69 | normal,4.616390705108643,UMAP_HRV,sex__age_group__bmi_cat
1 | 70-79 | obesity,2 | 60-69 | obesity,5.402089595794678,UMAP_HRV,sex__age_group__bmi_cat
1 | 70-79 | obesity,2 | 60-69 | overweight,6.1392436027526855,UMAP_HRV,sex__age_group__bmi_cat
1 | 70-79 | obesity,2 | 70-79 | normal,1.4530969858169556,UMAP_HRV,sex__age_group__bmi_cat
1 | 70-79 | obesity,2 | 70-79 | obesity,3.4260458946228027,UMAP_HRV,sex__age_group__bmi_cat
1 | 70-79 | obesity,2 | 70-79 | overweight,2.456758737564087,UMAP_HRV,sex__age_group__bmi_cat
1 | 70-79 | overweight,1 | 80+ | normal,2.2874505519866943,UMAP_HRV,sex__age_group__bmi_cat
1 | 70-79 | overweight,1 | 80+ | overweight,2.468130588531494,UMAP_HRV,sex__age_group__bmi_cat
1 | 70-79 | overweight,2 | 60-69 | normal,2.6054248809814453,UMAP_HRV,sex__age_group__bmi_cat
1 | 70-79 | overweight,2 | 60-69 | obesity,3.4453773498535156,UMAP_HRV,sex__age_group__bmi_cat
1 | 70-79 | overweight,2 | 60-69 | overweight,4.217929363250732,UMAP_HRV,sex__age_group__bmi_cat
1 | 70-79 | overweight,2 | 70-79 | normal,0.6441183686256409,UMAP_HRV,sex__age_group__bmi_cat
1 | 70-79 | overweight,2 | 70-79 | obesity,1.5258973836898804,UMAP_HRV,sex__age_group__bmi_cat
1 | 70-79 | overweight,2 | 70-79 | overweight,1.0959439277648926,UMAP_HRV,sex__age_group__bmi_cat
1 | 80+ | normal,1 | 80+ | overweight,0.8770900368690491,UMAP_HRV,sex__age_group__bmi_cat
1 | 80+ | normal,2 | 60-69 | normal,4.83709716796875,UMAP_HRV,sex__age_group__bmi_cat
1 | 80+ | normal,2 | 60-69 | obesity,5.533504962921143,UMAP_HRV,sex__age_group__bmi_cat
1 | 80+ | normal,2 | 60-69 | overweight,6.232275485992432,UMAP_HRV,sex__age_group__bmi_cat
1 | 80+ | normal,2 | 70-79 | normal,1.8286616802215576,UMAP_HRV,sex__age_group__bmi_cat
1 | 80+ | normal,2 | 70-79 | obesity,3.5567853450775146,UMAP_HRV,sex__age_group__bmi_cat
1 | 80+ | normal,2 | 70-79 | overweight,2.4724223613739014,UMAP_HRV,sex__age_group__bmi_cat
1 | 80+ | overweight,2 | 60-69 | normal,5.071252346038818,UMAP_HRV,sex__age_group__bmi_cat
1 | 80+ | overweight,2 | 60-69 | obesity,5.890963554382324,UMAP_HRV,sex__age_group__bmi_cat
1 | 80+ | overweight,2 | 60-69 | overweight,6.638767719268799,UMAP_HRV,sex__age_group__bmi_cat
1 | 80+ | overweight,2 | 70-79 | normal,1.865172028541565,UMAP_HRV,sex__age_group__bmi_cat
1 | 80+ | overweight,2 | 70-79 | obesity,3.922386884689331,UMAP_HRV,sex__age_group__bmi_cat
1 | 80+ | overweight,2 | 70-79 | overweight,2.981177568435669,UMAP_HRV,sex__age_group__bmi_cat
2 | 60-69 | normal,2 | 60-69 | obesity,1.0996143817901611,UMAP_HRV,sex__age_group__bmi_cat
2 | 60-69 | normal,2 | 60-69 | overweight,1.9045807123184204,UMAP_HRV,sex__age_group__bmi_cat
2 | 60-69 | normal,2 | 70-79 | normal,3.214294195175171,UMAP_HRV,sex__age_group__bmi_cat
2 | 60-69 | normal,2 | 70-79 | obesity,1.3999265432357788,UMAP_HRV,sex__age_group__bmi_cat
2 | 60-69 | normal,2 | 70-79 | overweight,2.576394557952881,UMAP_HRV,sex__age_group__bmi_cat
2 | 60-69 | obesity,2 | 60-69 | overweight,0.8167290091514587,UMAP_HRV,sex__age_group__bmi_cat
2 | 60-69 | obesity,2 | 70-79 | normal,4.084688663482666,UMAP_HRV,sex__age_group__bmi_cat
2 | 60-69 | obesity,2 | 70-79 | obesity,1.9806346893310547,UMAP_HRV,sex__age_group__bmi_cat
2 | 60-69 | obesity,2 | 70-79 | overweight,3.0998220443725586,UMAP_HRV,sex__age_group__bmi_cat
2 | 60-69 | overweight,2 | 70-79 | normal,4.860916614532471,UMAP_HRV,sex__age_group__bmi_cat
2 | 60-69 | overweight,2 | 70-79 | obesity,2.716623544692993,UMAP_HRV,sex__age_group__bmi_cat
2 | 60-69 | overweight,2 | 70-79 | overweight,3.7672603130340576,UMAP_HRV,sex__age_group__bmi_cat
2 | 70-79 | normal,2 | 70-79 | obesity,2.168558120727539,UMAP_HRV,sex__age_group__bmi_cat
2 | 70-79 | normal,2 | 70-79 | overweight,1.5569876432418823,UMAP_HRV,sex__age_group__bmi_cat
2 | 70-79 | obesity,2 | 70-79 | overweight,1.1836978197097778,UMAP_HRV,sex__age_group__bmi_cat
1 | 60-69 | normal,1 | 60-69 | obesity,1.675769329071045,UMAP_Integrated,sex__age_group__bmi_cat
1 | 60-69 | normal,1 | 60-69 | overweight,0.5026831030845642,UMAP_Integrated,sex__age_group__bmi_cat
1 | 60-69 | normal,1 | 70-79 | low,0.6306477785110474,UMAP_Integrated,sex__age_group__bmi_cat
1 | 60-69 | normal,1 | 70-79 | normal,0.31329840421676636,UMAP_Integrated,sex__age_group__bmi_cat
1 | 60-69 | normal,1 | 70-79 | obesity,0.6611101031303406,UMAP_Integrated,sex__age_group__bmi_cat
1 | 60-69 | normal,1 | 70-79 | overweight,0.33387768268585205,UMAP_Integrated,sex__age_group__bmi_cat
1 | 60-69 | normal,1 | 80+ | normal,1.4519373178482056,UMAP_Integrated,sex__age_group__bmi_cat
1 | 60-69 | normal,1 | 80+ | overweight,1.6304588317871094,UMAP_Integrated,sex__age_group__bmi_cat
1 | 60-69 | normal,2 | 60-69 | normal,1.2650166749954224,UMAP_Integrated,sex__age_group__bmi_cat
1 | 60-69 | normal,2 | 60-69 | obesity,1.1780376434326172,UMAP_Integrated,sex__age_group__bmi_cat
1 | 60-69 | normal,2 | 60-69 | overweight,1.2072354555130005,UMAP_Integrated,sex__age_group__bmi_cat
1 | 60-69 | normal,2 | 70-79 | normal,0.3858991265296936,UMAP_Integrated,sex__age_group__bmi_cat
1 | 60-69 | normal,2 | 70-79 | obesity,1.0054792165756226,UMAP_Integrated,sex__age_group__bmi_cat
1 | 60-69 | normal,2 | 70-79 | overweight,1.1074434518814087,UMAP_Integrated,sex__age_group__bmi_cat
1 | 60-69 | obesity,1 | 60-69 | overweight,1.3575661182403564,UMAP_Integrated,sex__age_group__bmi_cat
1 | 60-69 | obesity,1 | 70-79 | low,2.2910101413726807,UMAP_Integrated,sex__age_group__bmi_cat
1 | 60-69 | obesity,1 | 70-79 | normal,1.9880545139312744,UMAP_Integrated,sex__age_group__bmi_cat
1 | 60-69 | obesity,1 | 70-79 | obesity,1.0365601778030396,UMAP_Integrated,sex__age_group__bmi_cat
1 | 60-69 | obesity,1 | 70-79 | overweight,1.8088411092758179,UMAP_Integrated,sex__age_group__bmi_cat
1 | 60-69 | obesity,1 | 80+ | normal,3.127614736557007,UMAP_Integrated,sex__age_group__bmi_cat
1 | 60-69 | obesity,1 | 80+ | overweight,3.3047125339508057,UMAP_Integrated,sex__age_group__bmi_cat
1 | 60-69 | obesity,2 | 60-69 | normal,2.725947380065918,UMAP_Integrated,sex__age_group__bmi_cat
1 | 60-69 | obesity,2 | 60-69 | obesity,2.2079474925994873,UMAP_Integrated,sex__age_group__bmi_cat
1 | 60-69 | obesity,2 | 60-69 | overweight,2.702434539794922,UMAP_Integrated,sex__age_group__bmi_cat
1 | 60-69 | obesity,2 | 70-79 | normal,1.366538166999817,UMAP_Integrated,sex__age_group__bmi_cat
1 | 60-69 | obesity,2 | 70-79 | obesity,2.08744740486145,UMAP_Integrated,sex__age_group__bmi_cat
1 | 60-69 | obesity,2 | 70-79 | overweight,2.7030961513519287,UMAP_Integrated,sex__age_group__bmi_cat
1 | 60-69 | overweight,1 | 70-79 | low,1.0981115102767944,UMAP_Integrated,sex__age_group__bmi_cat
1 | 60-69 | overweight,1 | 70-79 | normal,0.7724758386611938,UMAP_Integrated,sex__age_group__bmi_cat
1 | 60-69 | overweight,1 | 70-79 | obesity,0.3563862442970276,UMAP_Integrated,sex__age_group__bmi_cat
1 | 60-69 | overweight,1 | 70-79 | overweight,0.4694693088531494,UMAP_Integrated,sex__age_group__bmi_cat
1 | 60-69 | overweight,1 | 80+ | normal,1.8440223932266235,UMAP_Integrated,sex__age_group__bmi_cat
1 | 60-69 | overweight,1 | 80+ | overweight,2.0063235759735107,UMAP_Integrated,sex__age_group__bmi_cat
1 | 60-69 | overweight,2 | 60-69 | normal,1.3755195140838623,UMAP_Integrated,sex__age_group__bmi_cat
1 | 60-69 | overweight,2 | 60-69 | obesity,0.9907412528991699,UMAP_Integrated,sex__age_group__bmi_cat
1 | 60-69 | overweight,2 | 60-69 | overweight,1.3471415042877197,UMAP_Integrated,sex__age_group__bmi_cat
1 | 60-69 | overweight,2 | 70-79 | normal,0.5565115809440613,UMAP_Integrated,sex__age_group__bmi_cat
1 | 60-69 | overweight,2 | 70-79 | obesity,0.8311992883682251,UMAP_Integrated,sex__age_group__bmi_cat
1 | 60-69 | overweight,2 | 70-79 | overweight,1.3511208295822144,UMAP_Integrated,sex__age_group__bmi_cat
1 | 70-79 | low,1 | 70-79 | normal,0.3264048099517822,UMAP_Integrated,sex__age_group__bmi_cat
1 | 70-79 | low,1 | 70-79 | obesity,1.2912167310714722,UMAP_Integrated,sex__age_group__bmi_cat
1 | 70-79 | low,1 | 70-79 | overweight,0.6954771280288696,UMAP_Integrated,sex__age_group__bmi_cat
1 | 70-79 | low,1 | 80+ | normal,0.8621610999107361,UMAP_Integrated,sex__age_group__bmi_cat
1 | 70-79 | low,1 | 80+ | overweight,1.050779938697815,UMAP_Integrated,sex__age_group__bmi_cat
1 | 70-79 | low,2 | 60-69 | normal,1.0890171527862549,UMAP_Integrated,sex__age_group__bmi_cat
1 | 70-79 | low,2 | 60-69 | obesity,1.383565902709961,UMAP_Integrated,sex__age_group__bmi_cat
1 | 70-79 | low,2 | 60-69 | overweight,1.0042624473571777,UMAP_Integrated,sex__age_group__bmi_cat
1 | 70-79 | low,2 | 70-79 | normal,0.9357758164405823,UMAP_Integrated,sex__age_group__bmi_cat
1 | 70-79 | low,2 | 70-79 | obesity,1.2386757135391235,UMAP_Integrated,sex__age_group__bmi_cat
1 | 70-79 | low,2 | 70-79 | overweight,0.776710569858551,UMAP_Integrated,sex__age_group__bmi_cat
1 | 70-79 | normal,1 | 70-79 | obesity,0.9730260372161865,UMAP_Integrated,sex__age_group__bmi_cat
1 | 70-79 | normal,1 | 70-79 | overweight,0.40176019072532654,UMAP_Integrated,sex__age_group__bmi_cat
1 | 70-79 | normal,1 | 80+ | normal,1.1407544612884521,UMAP_Integrated,sex__age_group__bmi_cat
1 | 70-79 | normal,1 | 80+ | overweight,1.3214049339294434,UMAP_Integrated,sex__age_group__bmi_cat
1 | 70-79 | normal,2 | 60-69 | normal,1.0882099866867065,UMAP_Integrated,sex__age_group__bmi_cat
1 | 70-79 | normal,2 | 60-69 | obesity,1.1929402351379395,UMAP_Integrated,sex__age_group__bmi_cat
1 | 70-79 | normal,2 | 60-69 | overweight,1.016661524772644,UMAP_Integrated,sex__age_group__bmi_cat
1 | 70-79 | normal,2 | 70-79 | normal,0.6622833013534546,UMAP_Integrated,sex__age_group__bmi_cat
1 | 70-79 | normal,2 | 70-79 | obesity,1.0311826467514038,UMAP_Integrated,sex__age_group__bmi_cat
1 | 70-79 | normal,2 | 70-79 | overweight,0.8624733686447144,UMAP_Integrated,sex__age_group__bmi_cat
1 | 70-79 | obesity,1 | 70-79 | overweight,0.7750696539878845,UMAP_Integrated,sex__age_group__bmi_cat
1 | 70-79 | obesity,1 | 80+ | normal,2.102358818054199,UMAP_Integrated,sex__age_group__bmi_cat
1 | 70-79 | obesity,1 | 80+ | overweight,2.275425910949707,UMAP_Integrated,sex__age_group__bmi_cat
1 | 70-79 | obesity,2 | 60-69 | normal,1.7235095500946045,UMAP_Integrated,sex__age_group__bmi_cat
1 | 70-79 | obesity,2 | 60-69 | obesity,1.3341248035430908,UMAP_Integrated,sex__age_group__bmi_cat
1 | 70-79 | obesity,2 | 60-69 | overweight,1.6903454065322876,UMAP_Integrated,sex__age_group__bmi_cat
1 | 70-79 | obesity,2 | 70-79 | normal,0.4688999056816101,UMAP_Integrated,sex__age_group__bmi_cat
1 | 70-79 | obesity,2 | 70-79 | obesity,1.1803220510482788,UMAP_Integrated,sex__age_group__bmi_cat
1 | 70-79 | obesity,2 | 70-79 | overweight,1.6702468395233154,UMAP_Integrated,sex__age_group__bmi_cat
1 | 70-79 | overweight,1 | 80+ | normal,1.378516435623169,UMAP_Integrated,sex__age_group__bmi_cat
1 | 70-79 | overweight,1 | 80+ | overweight,1.5379345417022705,UMAP_Integrated,sex__age_group__bmi_cat
1 | 70-79 | overweight,2 | 60-69 | normal,0.9797436594963074,UMAP_Integrated,sex__age_group__bmi_cat
1 | 70-79 | overweight,2 | 60-69 | obesity,0.8491950631141663,UMAP_Integrated,sex__age_group__bmi_cat
1 | 70-79 | overweight,2 | 60-69 | overweight,0.9343042969703674,UMAP_Integrated,sex__age_group__bmi_cat
1 | 70-79 | overweight,2 | 70-79 | normal,0.6785851716995239,UMAP_Integrated,sex__age_group__bmi_cat
1 | 70-79 | overweight,2 | 70-79 | obesity,0.6779407262802124,UMAP_Integrated,sex__age_group__bmi_cat
1 | 70-79 | overweight,2 | 70-79 | overweight,0.8951913714408875,UMAP_Integrated,sex__age_group__bmi_cat
1 | 80+ | normal,1 | 80+ | overweight,0.19158554077148438,UMAP_Integrated,sex__age_group__bmi_cat
1 | 80+ | normal,2 | 60-69 | normal,1.0249276161193848,UMAP_Integrated,sex__age_group__bmi_cat
1 | 80+ | normal,2 | 60-69 | obesity,1.6899170875549316,UMAP_Integrated,sex__age_group__bmi_cat
1 | 80+ | normal,2 | 60-69 | overweight,0.9478656053543091,UMAP_Integrated,sex__age_group__bmi_cat
1 | 80+ | normal,2 | 70-79 | normal,1.7917447090148926,UMAP_Integrated,sex__age_group__bmi_cat
1 | 80+ | normal,2 | 70-79 | obesity,1.6150903701782227,UMAP_Integrated,sex__age_group__bmi_cat
1 | 80+ | normal,2 | 70-79 | overweight,0.6903009414672852,UMAP_Integrated,sex__age_group__bmi_cat
1 | 80+ | overweight,2 | 60-69 | normal,1.0716084241867065,UMAP_Integrated,sex__age_group__bmi_cat
1 | 80+ | overweight,2 | 60-69 | obesity,1.7769718170166016,UMAP_Integrated,sex__age_group__bmi_cat
1 | 80+ | overweight,2 | 60-69 | overweight,1.0042005777359009,UMAP_Integrated,sex__age_group__bmi_cat
1 | 80+ | overweight,2 | 70-79 | normal,1.9765193462371826,UMAP_Integrated,sex__age_group__bmi_cat
1 | 80+ | overweight,2 | 70-79 | obesity,1.7177715301513672,UMAP_Integrated,sex__age_group__bmi_cat
1 | 80+ | overweight,2 | 70-79 | overweight,0.7770841717720032,UMAP_Integrated,sex__age_group__bmi_cat
2 | 60-69 | normal,2 | 60-69 | obesity,0.7506821751594543,UMAP_Integrated,sex__age_group__bmi_cat
2 | 60-69 | normal,2 | 60-69 | overweight,0.08977958559989929,UMAP_Integrated,sex__age_group__bmi_cat
2 | 60-69 | normal,2 | 70-79 | normal,1.6445047855377197,UMAP_Integrated,sex__age_group__bmi_cat
2 | 60-69 | normal,2 | 70-79 | obesity,0.7486305832862854,UMAP_Integrated,sex__age_group__bmi_cat
2 | 60-69 | normal,2 | 70-79 | overweight,0.3719578981399536,UMAP_Integrated,sex__age_group__bmi_cat
2 | 60-69 | obesity,2 | 60-69 | overweight,0.7917978167533875,UMAP_Integrated,sex__age_group__bmi_cat
2 | 60-69 | obesity,2 | 70-79 | normal,1.4665892124176025,UMAP_Integrated,sex__age_group__bmi_cat
2 | 60-69 | obesity,2 | 70-79 | obesity,0.17308884859085083,UMAP_Integrated,sex__age_group__bmi_cat
2 | 60-69 | obesity,2 | 70-79 | overweight,1.002638578414917,UMAP_Integrated,sex__age_group__bmi_cat
2 | 60-69 | overweight,2 | 70-79 | normal,1.5897239446640015,UMAP_Integrated,sex__age_group__bmi_cat
2 | 60-69 | overweight,2 | 70-79 | obesity,0.7708031535148621,UMAP_Integrated,sex__age_group__bmi_cat
2 | 60-69 | overweight,2 | 70-79 | overweight,0.2835243344306946,UMAP_Integrated,sex__age_group__bmi_cat
2 | 70-79 | normal,2 | 70-79 | obesity,1.2949802875518799,UMAP_Integrated,sex__age_group__bmi_cat
2 | 70-79 | normal,2 | 70-79 | overweight,1.4924893379211426,UMAP_Integrated,sex__age_group__bmi_cat
2 | 70-79 | obesity,2 | 70-79 | overweight,0.9413238167762756,UMAP_Integrated,sex__age_group__bmi_cat
1 | 60-69 | high,1 | 60-69 | normal,0.3620803654193878,UMAP_HRV,sex__age_group__bp_cat
1 | 60-69 | high,1 | 70-79 | high,0.6815651655197144,UMAP_HRV,sex__age_group__bp_cat
1 | 60-69 | high,1 | 70-79 | normal,0.77157062292099,UMAP_HRV,sex__age_group__bp_cat
1 | 60-69 | high,1 | 80+ | high,1.7788437604904175,UMAP_HRV,sex__age_group__bp_cat
1 | 60-69 | high,1 | 80+ | normal,1.2488960027694702,UMAP_HRV,sex__age_group__bp_cat
1 | 60-69 | high,1 | <60 | normal,0.8167229890823364,UMAP_HRV,sex__age_group__bp_cat
1 | 60-69 | high,2 | 60-69 | high,3.2534279823303223,UMAP_HRV,sex__age_group__bp_cat
1 | 60-69 | high,2 | 60-69 | normal,6.58134651184082,UMAP_HRV,sex__age_group__bp_cat
1 | 60-69 | high,2 | 70-79 | high,2.6426210403442383,UMAP_HRV,sex__age_group__bp_cat
1 | 60-69 | high,2 | 70-79 | normal,2.8338513374328613,UMAP_HRV,sex__age_group__bp_cat
1 | 60-69 | normal,1 | 70-79 | high,0.9837346076965332,UMAP_HRV,sex__age_group__bp_cat
1 | 60-69 | normal,1 | 70-79 | normal,1.1004061698913574,UMAP_HRV,sex__age_group__bp_cat
1 | 60-69 | normal,1 | 80+ | high,2.008139133453369,UMAP_HRV,sex__age_group__bp_cat
1 | 60-69 | normal,1 | 80+ | normal,1.223363995552063,UMAP_HRV,sex__age_group__bp_cat
1 | 60-69 | normal,1 | <60 | normal,1.0390480756759644,UMAP_HRV,sex__age_group__bp_cat
1 | 60-69 | normal,2 | 60-69 | high,3.5709068775177,UMAP_HRV,sex__age_group__bp_cat
1 | 60-69 | normal,2 | 60-69 | normal,6.856732368469238,UMAP_HRV,sex__age_group__bp_cat
1 | 60-69 | normal,2 | 70-79 | high,2.956575393676758,UMAP_HRV,sex__age_group__bp_cat
1 | 60-69 | normal,2 | 70-79 | normal,3.1469695568084717,UMAP_HRV,sex__age_group__bp_cat
1 | 70-79 | high,1 | 70-79 | normal,0.16762304306030273,UMAP_HRV,sex__age_group__bp_cat
1 | 70-79 | high,1 | 80+ | high,1.1297054290771484,UMAP_HRV,sex__age_group__bp_cat
1 | 70-79 | high,1 | 80+ | normal,1.841807246208191,UMAP_HRV,sex__age_group__bp_cat
1 | 70-79 | high,1 | <60 | normal,0.2980599105358124,UMAP_HRV,sex__age_group__bp_cat
1 | 70-79 | high,2 | 60-69 | high,2.5871834754943848,UMAP_HRV,sex__age_group__bp_cat
